source,instance_name,method,status,method_scope,solves_original_objective,is_bpc,certified_original_problem,verifier_passed,gap,unresolved_intervals,invalid_bound_intervals,open_nodes,sealed_run,no_archive_scanning,no_external_known_ub,no_focus_only_certificate,sealed_run_forbidden_source_used,finalization_source,audit_passed,failure_count,failures,warnings
results\gf_tailored_bc_structural_cut_round\raw\dominant_k4_low_gini_1_gs_plus_disagg_sp_60s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.0326275140575,0,0,0,True,True,True,True,False,cplex_time_limit_with_valid_best_bound,True,0,,
results\gf_tailored_bc_structural_cut_round\raw\dominant_k4_low_gini_1_gs_product_coupling_300s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.00883688631716,0,0,0,True,True,True,True,False,cplex_time_limit_with_valid_best_bound,True,0,,
results\gf_tailored_bc_structural_cut_round\raw\dominant_k4_low_gini_1_gs_product_coupling_60s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.0396772570422,0,0,0,True,True,True,True,False,cplex_time_limit_with_valid_best_bound,True,0,,
results\gf_tailored_bc_structural_cut_round\raw\dominant_k4_low_gini_1_plain_fixed_interval_mip_10s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.121040290833,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\gf_tailored_bc_structural_cut_round\raw\dominant_k4_low_gini_1_plain_fixed_interval_mip_300s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.0741426706068,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\gf_tailored_bc_structural_cut_round\raw\dominant_k4_low_gini_1_plain_fixed_interval_mip_60s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.0983507412255,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
results\gf_tailored_bc_structural_cut_round\raw\dominant_k4_low_gini_1_static_tailored_compact_bc_10s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.116515587157,0,0,0,True,True,True,True,False,cplex_time_limit_with_valid_best_bound,True,0,,
results\gf_tailored_bc_structural_cut_round\raw\dominant_k4_low_gini_1_static_tailored_compact_bc_300s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.0155513760578,0,0,0,True,True,True,True,False,cplex_time_limit_with_valid_best_bound,True,0,,
results\gf_tailored_bc_structural_cut_round\raw\dominant_k4_low_gini_1_static_tailored_compact_bc_60s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.045721554301,0,0,0,True,True,True,True,False,cplex_time_limit_with_valid_best_bound,True,0,,
results\gf_tailored_bc_structural_cut_round\raw\dominant_k4_low_gini_1_vector_route_structural_300s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.125640920248,0,0,0,True,True,True,True,False,cplex_time_limit_with_valid_best_bound,True,0,,
results\gf_tailored_bc_structural_cut_round\raw\dominant_k4_low_gini_1_vector_route_structural_60s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.143549834391,0,0,0,True,True,True,True,False,cplex_time_limit_with_valid_best_bound,True,0,,
results\gf_tailored_bc_structural_cut_round\raw\dominant_k4_low_gini_2_all_new_structural_cuts_300s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.0158291264336,0,0,0,True,True,True,True,False,cplex_time_limit_with_valid_best_bound,True,0,,
results\gf_tailored_bc_structural_cut_round\raw\dominant_k4_low_gini_2_all_new_structural_cuts_60s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.0242015345431,0,0,0,True,True,True,True,False,cplex_time_limit_with_valid_best_bound,True,0,,
results\gf_tailored_bc_structural_cut_round\raw\dominant_k4_tight_T_seed3102_hard_all_new_structural_cuts_300s.json,tight_T_seed3102.txt,interval-cutoff-oracle,interval_closed,diagnostic,False,False,False,False,0.0,0,0,0,True,True,True,True,False,cplex_solver_final,True,0,,
results\gf_tailored_bc_structural_cut_round\raw\dominant_k4_tight_T_seed3102_hard_all_new_structural_cuts_60s.json,tight_T_seed3102.txt,interval-cutoff-oracle,interval_closed,diagnostic,False,False,False,False,0.0,0,0,0,True,True,True,True,False,cplex_solver_final,True,0,,
