run_id,record_type,checkpoint_seconds,observation_available,freshness,source_observation_time_seconds,observation_age_seconds,native_best_bound,processed_nodes,open_nodes,simplex_iterations,gini_branch_count,ordinary_branch_count,common_same_run_ub,same_run_project_gap
round23_stage1__V12_M2__s0c__300s,checkpoint,1,True,fresh,0.8127337,0.1872663,0.37874589033134765,0,1,2863,0,0,0.7185040707549709,0.4728688315803431
round23_stage1__V12_M2__s0c__300s,checkpoint,2,True,fresh,1.1066221000000001,0.8933779,0.37875660869276095,0,1,2926,0,0,0.7185040707549709,0.47285391397326254
round23_stage1__V12_M2__s0c__300s,checkpoint,5,True,fresh,4.9499966999999998,0.050003300000000195,0.64349991059840128,9,4,10406,6,0,0.7185040707549709,0.1043893322382415
round23_stage1__V12_M2__s0c__300s,checkpoint,10,True,fresh,9.8177473000000006,0.18225269999999938,0.65841871143286745,180,63,27234,33,88,0.7185040707549709,0.08362563521591261
round23_stage1__V12_M2__s0c__300s,checkpoint,15,True,fresh,14.999003999999999,0.000996000000000663,0.66237585976230373,466,158,54921,45,267,0.7185040707549709,0.07811815308671842
round23_stage1__V12_M2__s0c__300s,checkpoint,20,True,fresh,19.978882899999999,0.021117100000001443,0.66634636844709449,837,377,85755,65,542,0.7185040707549709,0.0725920762746292
round23_stage1__V12_M2__s0c__300s,checkpoint,30,True,fresh,29.9855771,0.014422899999999572,0.6730873001388521,1539,724,152195,75,1057,0.7185040707549709,0.06321017857059177
round23_stage1__V12_M2__s0c__300s,checkpoint,45,True,fresh,44.969914899999999,0.030085100000000864,0.67990780184510979,2636,1191,244205,87,1829,0.7185040707549709,0.05371753686698802
round23_stage1__V12_M2__s0c__300s,checkpoint,60,True,fresh,59.999510299999997,0.0004897000000028129,0.68349870945879254,3607,1568,331700,102,2490,0.7185040707549709,0.04871978144730113
round23_stage1__V12_M2__s0c__300s,checkpoint,90,True,fresh,89.947912200000005,0.052087799999995354,0.68944183911514256,5142,1784,473880,107,3362,0.7185040707549709,0.04044824910914019
round23_stage1__V12_M2__s0c__300s,checkpoint,120,True,fresh,119.8545647,0.1454353000000026,0.69487188768428065,6751,2054,613806,117,4292,0.7185040707549709,0.03289081305532292
round23_stage1__V12_M2__s0c__300s,checkpoint,180,True,fresh,179.9570645,0.04293549999999868,0.70113768981112234,10168,2679,869084,119,6312,0.7185040707549709,0.02417019144456729
round23_stage1__V12_M2__s0c__300s,checkpoint,240,True,fresh,239.99492609999999,0.005073900000013509,0.70513233386117202,13450,3295,1086637,134,8255,0.7185040707549709,0.018610523500233598
round23_stage1__V12_M2__s0c__300s,checkpoint,300,True,stale,268.80007060000003,31.199929399999974,0.70650699269104367,15063,3630,1190376,135,9234,0.7185040707549709,0.01669730006027839
round23_stage1__V12_M2__s0c__300s,solver_final,solver_final,True,solver_final,268.80047259999998,0,0.70650699269104367,15063,3630,1190376,135,9234,0.7185040707549709,0.01669730006027839
