elapsed_time,native_global_LB,native_incumbent,verified_cutoff,native_gap,node_count,open_nodes,simplex_iterations,event_source
268.80039140000002,0.70650699269104367,0,0.71850407075497091,0,15063,3630,1190376,solver_final
