decision_sequence,K0,tau,interval_id,parent_id,depth,gamma_L,gamma_U,B_p,B_L,B_R,U,proof_gap,g_L_raw,g_R_raw,g_L,g_R,eta,mu,S_AM,adaptive_rho_I,score_tolerance,selected_action,native_target,deterministic_reason,coverage_update
1,1,0.079149999999999998,"L0","",0,0,0.70625309852907492,0.2092648777189226,0.20926487771892274,0.52806619587109682,0.70625309852907492,0.49698822081015231,2.792377611121637e-16,0.6414665475018474,2.792377611121637e-16,0.6414665475018474,2.792377611121637e-16,0.32073327375092386,8.956084127638268e-17,0.24677826243081524,2.0121201940822925e-07,"exact-close",,"round48_counterfactual_forced_retain_exact_close","parent_coverage_retained"
