file,method,algorithm_preset,status,certified_original_problem,verifier_passed,thread_fairness_class,audit_passed,failures
E:\codes\ExactEBRP\results\gf_tailored_bc_bound_trajectory_round\raw\certificate_basis_test.json,certificate-basis-test,custom,diagnostic_passed,False,True,unknown_not_paper,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_bound_trajectory_round\raw\moderate_low_gini1_callback_auto_10s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_valid_checkpoint_bound,False,False,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_bound_trajectory_round\raw\moderate_low_gini1_plain_10s.json,interval-cutoff-oracle,paper-gf-compact-bc,wrapper_timeout_noncertified,False,False,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_bound_trajectory_round\raw\moderate_low_gini2_callback_auto_10s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_valid_checkpoint_bound,False,False,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_bound_trajectory_round\raw\moderate_low_gini2_plain_10s.json,interval-cutoff-oracle,paper-gf-compact-bc,wrapper_timeout_noncertified,False,False,one_thread_fair,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_bound_trajectory_round\raw\option_consistency_test.json,option-consistency-test,custom,diagnostic_complete,False,True,unknown_not_paper,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_bound_trajectory_round\raw\tailored_bc_branch_callback_smoke_test.json,tailored-bc-branch-callback-smoke-test,custom,diagnostic_passed,False,True,unknown_not_paper,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_bound_trajectory_round\raw\tailored_bc_callback_smoke_test.json,tailored-bc-callback-smoke-test,custom,diagnostic_passed,False,True,unknown_not_paper,True,
