instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
moderate_seed5302.txt,20260626,1,greedy,deterministic_tgbc_greedy_mode_0,0.194635,0.104807,0.598855,3,13,62,27,35,"3594.83|3561.29|3481.88",true,0.0004026,true,
moderate_seed5302.txt,20260626,2,greedy,deterministic_tgbc_greedy_mode_1,0.192165,0.107609,0.563708,3,10,66,27,39,"3591.07|3534.75|3518.4",true,0.0007464,true,
moderate_seed5302.txt,20260626,3,greedy,deterministic_tgbc_greedy_mode_2,0.226819,0.105383,0.809572,3,15,67,35,32,"3557.99|3550.28|3472.5",true,0.00115,false,
