parent_id,parent_lp_bound,left_id,left_lp_bound,left_infeasible,right_id,right_lp_bound,right_infeasible,post_split_bound,tolerance,decision
L0,0.316262,L0.0,0,1,L0.1,0.25029,0,0.25029,1e-07,"current_complete_child_infeasibility"
L1,0.316941,L1.0,0.316077,0,L1.1,0.395176,0,0.316077,1e-07,"current_child_gain_not_strict"
