instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
round33_v10_high_imbalance_M3_Q20_seed434104496.txt,20260626,1,hga-tgbc,native_hga_tgbc_full_migration,3.21391,0.54932,17.7639,3,10,66,62,4,"3594.63|3422.2|3587.39",true,3.27787,true,
