run_id,instance,arm,flow_variant,checkpoint_seconds,status,not_observed_reason,observation_elapsed_seconds,lower_bound,upper_bound,gap,nodes,open_nodes,simplex_iterations,event_source,observation_source
stage2__moderate_seed3301__plain__900s,moderate_seed3301,plain,plain,30,not_observed,plain_cplex_has_solver_final_observation_only,,,,,,,,,
stage2__moderate_seed3301__plain__900s,moderate_seed3301,plain,plain,60,not_observed,plain_cplex_has_solver_final_observation_only,,,,,,,,,
stage2__moderate_seed3301__plain__900s,moderate_seed3301,plain,plain,120,not_observed,plain_cplex_has_solver_final_observation_only,,,,,,,,,
stage2__moderate_seed3301__plain__900s,moderate_seed3301,plain,plain,300,not_observed,plain_cplex_has_solver_final_observation_only,,,,,,,,,
stage2__moderate_seed3301__plain__900s,moderate_seed3301,plain,plain,600,not_observed,plain_cplex_has_solver_final_observation_only,,,,,,,,,
stage2__moderate_seed3301__plain__900s,moderate_seed3301,plain,plain,900,observed,,900.3179934,0.04056839676271183,0.05360311996637973,0.0130347232036679,116900,34039,0,solver_final,full_precision_final_json
