elapsed_time,native_global_LB,native_incumbent,verified_cutoff,native_gap,node_count,open_nodes,simplex_iterations,event_source
88.895281999999995,0.6892400207450059,0,0.71850407075497091,0,5025,1761,464175,solver_final
