run_id,instance,decision_sequence,interval_id,profile_version,profile_valid,failure_reason,eligible_variable_count,excluded_gini_variable_count,invalid_variable_count,phi_L,phi_R,left_min,left_mean,left_max,right_min,right_mean,right_max,fixed_left_count,fixed_right_count,parent_model_sha256,left_model_sha256,right_model_sha256
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","round48-canonical-interval-sensitive-v1",1,"none",279,1,0,0.11648745519713262,0,0,0.11648745519713262,0.5,0,0,0,0,0,c78ce31ee342d5fdd4e0fb793b38c40876fbc5103ab05940a2ea52bf3cd5feb9,d2ded41b25049ef80831fd87a81072efc88c34269a11b270b1d55eb1aa2be6af,78d46018c68d250530a00d9f5fe47c18fc8e34f860e5f55e054e1f219d3cfb88
