phase_index,leaf_id,target_kind,current_bound,target_bound,other_open_min_bound,verified_cutoff,status,native_status,native_bound,target_reached,exact_closure,requeued,solver_runtime,work,nodes,event_source
1,L2,next_leaf,7.4070090034849541,7.5557176110501905,7.5557176110501905,9.8206646653025249,target_reached_requeue,"INTERRUPTED",7.7850579556832047,1,0,1,15.197000026702881,35.597833634674345,1,"c6_next_strict_frontier_bound_reached_requeue"
1,L3,next_leaf,7.5557176110501905,7.7850579556832047,7.7850579556832047,9.8206646653025249,target_reached_requeue,"INTERRUPTED",8.1916999284193164,1,0,1,11.736999988555908,28.549862956669276,1,"c6_next_strict_frontier_bound_reached_requeue"
