run_id,node_uid,parent_uid,native_depth,gini_generation,relaxation_pass,gamma_L,gamma_U,pre_local_row_relaxation,post_local_row_relaxation,delta_rows_attached,duplicates_omitted,row_factory_seconds,row_api_seconds,status
round23_stage2__moderate_seed4302__s0m__900s,1,0,1,1,1,0,0.024271429435633471,0,,1431,0,0.0146415,0.00058600000000000004,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,1,0,1,1,1,0,0.024271429435633471,0,0,,,0.0146415,0.00058600000000000004,passed_at_branching_context
round23_stage2__moderate_seed4302__s0m__900s,3,1,2,2,1,0,0.012135714717816735,0,,1431,0,0.0143556,0.00044210000000000001,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,3,1,2,2,1,0,0.012135714717816735,0,0,,,0.0143556,0.00044210000000000001,passed_at_branching_context
round23_stage2__moderate_seed4302__s0m__900s,5,3,3,3,1,0,0.0060678573589083677,0,,1431,0,0.014495299999999999,0.00044959999999999998,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,5,3,3,3,1,0,0.0060678573589083677,0,0,,,0.014495299999999999,0.00044959999999999998,passed_at_branching_context
round23_stage2__moderate_seed4302__s0m__900s,7,5,4,4,1,0,0.0030339286794541839,0,,1431,0,0.014517800000000001,0.00044099999999999999,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,7,5,4,4,1,0,0.0030339286794541839,0,0,,,0.014517800000000001,0.00044099999999999999,passed_at_branching_context
round23_stage2__moderate_seed4302__s0m__900s,9,7,5,5,1,0,0.0015169643397270919,0,,1431,0,0.0143245,0.00043689999999999999,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,9,7,5,5,1,0,0.0015169643397270919,0,0,,,0.0143245,0.00043689999999999999,passed_at_branching_context
round23_stage2__moderate_seed4302__s0m__900s,11,9,6,6,1,0,0.00075848216986354597,0,,1431,0,0.014390999999999999,0.00047830000000000003,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,11,9,6,6,1,0,0.00075848216986354597,0,0,,,0.014390999999999999,0.00047830000000000003,passed_at_branching_context
round23_stage2__moderate_seed4302__s0m__900s,13,11,7,7,1,0,0.00037924108493177298,0,,1431,0,0.014626500000000001,0.00048819999999999999,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,13,11,7,7,1,0,0.00037924108493177298,0,0,,,0.014626500000000001,0.00048819999999999999,passed_at_branching_context
round23_stage2__moderate_seed4302__s0m__900s,15,13,8,8,1,0,0.00018962054246588649,0,,1431,0,0.0144683,0.0004728,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,15,13,8,8,1,0,0.00018962054246588649,0,0,,,0.0144683,0.0004728,passed_at_branching_context
round23_stage2__moderate_seed4302__s0m__900s,17,15,9,9,1,0,9.4810271232943246e-05,0,,1431,0,0.0144887,0.00061870000000000002,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,17,15,9,9,1,0,9.4810271232943246e-05,0,0,,,0.0144887,0.00061870000000000002,passed_at_branching_context
round23_stage2__moderate_seed4302__s0m__900s,2,0,1,1,1,0.024271429435633471,0.048542858871266942,0.024271429435633471,,1431,0,0.0152544,0.0015376000000000001,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,2,0,1,1,2,0.024271429435633471,0.048542858871266942,0.024271429435633471,0.024271429435633471,,,0.0152544,0.0015376000000000001,passed
round23_stage2__moderate_seed4302__s0m__900s,67,2,2,2,1,0.024271429435633471,0.036407144153450206,0.024271429435633471,,1431,0,0.014911199999999999,0.0015751999999999999,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,67,2,2,2,2,0.024271429435633471,0.036407144153450206,0.024271429435633471,0.024271429435633471,,,0.014911199999999999,0.0015751999999999999,passed
round23_stage2__moderate_seed4302__s0m__900s,69,67,3,3,1,0.024271429435633471,0.030339286794541839,0.024271429435633471,,1431,0,0.014731299999999999,0.001583,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,69,67,3,3,2,0.024271429435633471,0.030339286794541839,0.024271429435633471,0.024271429435633471,,,0.014731299999999999,0.001583,passed
round23_stage2__moderate_seed4302__s0m__900s,71,69,4,4,1,0.024271429435633471,0.027305358115087656,0.024271429435633471,,1431,0,0.014705899999999999,0.0015801000000000001,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,71,69,4,4,2,0.024271429435633471,0.027305358115087656,0.024271429435633471,0.024271429435633471,,,0.014705899999999999,0.0015801000000000001,passed
round23_stage2__moderate_seed4302__s0m__900s,73,71,5,5,1,0.024271429435633471,0.025788393775360564,0.024271429435633471,,1431,0,0.014533600000000001,0.0015801000000000001,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,73,71,5,5,2,0.024271429435633471,0.025788393775360564,0.024271429435633471,0.024271429435633471,,,0.014533600000000001,0.0015801000000000001,passed
round23_stage2__moderate_seed4302__s0m__900s,75,73,6,6,1,0.024271429435633471,0.025029911605497016,0.024271429435633471,,1431,0,0.0143649,0.0015881000000000001,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,75,73,6,6,2,0.024271429435633471,0.025029911605497016,0.024271429435633471,0.024271429435633471,,,0.0143649,0.0015881000000000001,passed
round23_stage2__moderate_seed4302__s0m__900s,77,75,7,7,1,0.024271429435633471,0.024650670520565243,0.024271429435633471,,1431,0,0.0150049,0.0017925,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,77,75,7,7,2,0.024271429435633471,0.024650670520565243,0.024271429435633471,0.024271429435633471,,,0.0150049,0.0017925,passed
round23_stage2__moderate_seed4302__s0m__900s,79,77,8,8,1,0.024271429435633471,0.024461049978099357,0.024271429435633471,,1431,0,0.014508399999999999,0.0015765,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,79,77,8,8,2,0.024271429435633471,0.024461049978099357,0.024271429435633471,0.024271429435633471,,,0.014508399999999999,0.0015765,passed
round23_stage2__moderate_seed4302__s0m__900s,81,79,9,9,1,0.024271429435633471,0.024366239706866414,0.024271429435633471,,1431,0,0.014696499999999999,0.0015613999999999999,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,81,79,9,9,2,0.024271429435633471,0.024366239706866414,0.024271429435633471,0.024271429435633471,,,0.014696499999999999,0.0015613999999999999,passed
round23_stage2__moderate_seed4302__s0m__900s,82,79,9,9,1,0.024366239706866414,0.024461049978099357,0.024366239706866414,,1431,0,0.0144607,0.0015690999999999999,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,82,79,9,9,2,0.024366239706866414,0.024461049978099357,0.024366239706866414,0.024366239706866414,,,0.0144607,0.0015690999999999999,passed
round23_stage2__moderate_seed4302__s0m__900s,6,3,3,3,1,0.0060678573589083677,0.012135714717816735,0.0060678573589083677,,1431,0,0.0147441,0.0016083,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,6,3,3,3,2,0.0060678573589083677,0.012135714717816735,0.0060678573589083677,0.0060678573589083677,,,0.0147441,0.0016083,passed
round23_stage2__moderate_seed4302__s0m__900s,151,6,4,4,1,0.0060678573589083677,0.0091017860383625516,0.0060678573589083677,,1431,0,0.014415499999999999,0.0016105,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,151,6,4,4,2,0.0060678573589083677,0.0091017860383625516,0.0060678573589083677,0.0060678573589083677,,,0.014415499999999999,0.0016105,passed
round23_stage2__moderate_seed4302__s0m__900s,153,151,5,5,1,0.0060678573589083677,0.0075848216986354597,0.0060678573589083677,,1431,0,0.014679899999999999,0.0016199999999999999,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,153,151,5,5,2,0.0060678573589083677,0.0075848216986354597,0.0060678573589083677,0.0060678573589083677,,,0.014679899999999999,0.0016199999999999999,passed
round23_stage2__moderate_seed4302__s0m__900s,155,153,6,6,1,0.0060678573589083677,0.0068263395287719141,0.0060678573589083677,,1431,0,0.014563599999999999,0.0015796,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,155,153,6,6,2,0.0060678573589083677,0.0068263395287719141,0.0060678573589083677,0.0060678573589083677,,,0.014563599999999999,0.0015796,passed
round23_stage2__moderate_seed4302__s0m__900s,157,155,7,7,1,0.0060678573589083677,0.0064470984438401409,0.0060678573589083677,,1431,0,0.014816299999999999,0.0015693,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,157,155,7,7,2,0.0060678573589083677,0.0064470984438401409,0.0060678573589083677,0.0060678573589083677,,,0.014816299999999999,0.0015693,passed
round23_stage2__moderate_seed4302__s0m__900s,159,157,8,8,1,0.0060678573589083677,0.0062574779013742539,0.0060678573589083677,,1431,0,0.015006800000000001,0.0015579000000000001,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,159,157,8,8,2,0.0060678573589083677,0.0062574779013742539,0.0060678573589083677,0.0060678573589083677,,,0.015006800000000001,0.0015579000000000001,passed
round23_stage2__moderate_seed4302__s0m__900s,161,159,9,9,1,0.0060678573589083677,0.0061626676301413108,0.0060678573589083677,,1431,0,0.0146851,0.0015495000000000001,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,161,159,9,9,2,0.0060678573589083677,0.0061626676301413108,0.0060678573589083677,0.0060678573589083677,,,0.0146851,0.0015495000000000001,passed
round23_stage2__moderate_seed4302__s0m__900s,162,159,9,9,1,0.0061626676301413108,0.0062574779013742539,0.0061626676301413108,,1431,0,0.014478100000000001,0.0015744999999999999,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,162,159,9,9,2,0.0061626676301413108,0.0062574779013742539,0.0061626676301413108,0.0061626676301413108,,,0.014478100000000001,0.0015744999999999999,passed
round23_stage2__moderate_seed4302__s0m__900s,14,11,7,7,1,0.00037924108493177298,0.00075848216986354597,0.00037924108493177298,,1431,0,0.0147368,0.0015658,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,14,11,7,7,2,0.00037924108493177298,0.00075848216986354597,0.00037924108493177298,0.00037924108493177298,,,0.0147368,0.0015658,passed
round23_stage2__moderate_seed4302__s0m__900s,189,14,8,8,1,0.00037924108493177298,0.00056886162739765947,0.00037924108493177298,,1431,0,0.0148617,0.0017278,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,189,14,8,8,2,0.00037924108493177298,0.00056886162739765947,0.00037924108493177298,0.00037924108493177298,,,0.0148617,0.0017278,passed
round23_stage2__moderate_seed4302__s0m__900s,191,189,9,9,1,0.00037924108493177298,0.00047405135616471623,0.00037924108493177298,,1431,0,0.01439,0.0015543,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,191,189,9,9,2,0.00037924108493177298,0.00047405135616471623,0.00037924108493177298,0.00037924108493177298,,,0.01439,0.0015543,passed
round23_stage2__moderate_seed4302__s0m__900s,12,9,6,6,1,0.00075848216986354597,0.0015169643397270919,0.00075848216986354597,,1431,0,0.0146751,0.0016121,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,12,9,6,6,2,0.00075848216986354597,0.0015169643397270919,0.00075848216986354597,0.00075848216986354597,,,0.0146751,0.0016121,passed
round23_stage2__moderate_seed4302__s0m__900s,209,12,7,7,1,0.00075848216986354597,0.0011377232547953189,0.00075848216986354597,,1431,0,0.014434799999999999,0.0015686000000000001,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,209,12,7,7,2,0.00075848216986354597,0.0011377232547953189,0.00075848216986354597,0.00075848216986354597,,,0.014434799999999999,0.0015686000000000001,passed
round23_stage2__moderate_seed4302__s0m__900s,211,209,8,8,1,0.00075848216986354597,0.00094810271232943246,0.00075848216986354597,,1431,0,0.0148989,0.0015732999999999999,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,211,209,8,8,2,0.00075848216986354597,0.00094810271232943246,0.00075848216986354597,0.00075848216986354597,,,0.0148989,0.0015732999999999999,passed
round23_stage2__moderate_seed4302__s0m__900s,213,211,9,9,1,0.00075848216986354597,0.00085329244109648926,0.00075848216986354597,,1431,0,0.014795600000000001,0.0015776,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,213,211,9,9,2,0.00075848216986354597,0.00085329244109648926,0.00075848216986354597,0.00075848216986354597,,,0.014795600000000001,0.0015776,passed
round23_stage2__moderate_seed4302__s0m__900s,214,211,9,9,1,0.00085329244109648926,0.00094810271232943246,0.00085329244109648926,,1431,0,0.014596,0.0015701999999999999,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,214,211,9,9,2,0.00085329244109648926,0.00094810271232943246,0.00085329244109648926,0.00085329244109648926,,,0.014596,0.0015701999999999999,passed
round23_stage2__moderate_seed4302__s0m__900s,4,1,2,2,1,0.012135714717816735,0.024271429435633471,0.012135714717816735,,1431,0,0.015208599999999999,0.0015776,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,4,1,2,2,2,0.012135714717816735,0.024271429435633471,0.012135714717816735,0.012135714717816735,,,0.015208599999999999,0.0015776,passed
round23_stage2__moderate_seed4302__s0m__900s,223,4,3,3,1,0.012135714717816735,0.018203572076725103,0.012135714717816735,,1431,0,0.014937799999999999,0.0015751000000000001,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,223,4,3,3,2,0.012135714717816735,0.018203572076725103,0.012135714717816735,0.012135714717816735,,,0.014937799999999999,0.0015751000000000001,passed
round23_stage2__moderate_seed4302__s0m__900s,225,223,4,4,1,0.012135714717816735,0.015169643397270919,0.012135714717816735,,1431,0,0.0156101,0.0015673,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,225,223,4,4,2,0.012135714717816735,0.015169643397270919,0.012135714717816735,0.012135714717816735,,,0.0156101,0.0015673,passed
round23_stage2__moderate_seed4302__s0m__900s,227,225,5,5,1,0.012135714717816735,0.013652679057543828,0.012135714717816735,,1431,0,0.0146141,0.0016077000000000001,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,227,225,5,5,2,0.012135714717816735,0.013652679057543828,0.012135714717816735,0.012135714717816735,,,0.0146141,0.0016077000000000001,passed
round23_stage2__moderate_seed4302__s0m__900s,229,227,6,6,1,0.012135714717816735,0.012894196887680282,0.012135714717816735,,1431,0,0.015041499999999999,0.0015675000000000001,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,229,227,6,6,2,0.012135714717816735,0.012894196887680282,0.012135714717816735,0.012135714717816735,,,0.015041499999999999,0.0015675000000000001,passed
round23_stage2__moderate_seed4302__s0m__900s,230,227,6,6,1,0.012894196887680282,0.013652679057543828,0.012894196887680282,,1431,0,0.0146202,0.0015665,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,230,227,6,6,2,0.012894196887680282,0.013652679057543828,0.012894196887680282,0.012894196887680282,,,0.0146202,0.0015665,passed
round23_stage2__moderate_seed4302__s0m__900s,233,230,7,7,1,0.012894196887680282,0.013273437972612056,0.012894196887680282,,1431,0,0.0146851,0.0015692,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,233,230,7,7,2,0.012894196887680282,0.013273437972612056,0.012894196887680282,0.012894196887680282,,,0.0146851,0.0015692,passed
round23_stage2__moderate_seed4302__s0m__900s,235,233,8,8,1,0.012894196887680282,0.01308381743014617,0.012894196887680282,,1431,0,0.015205,0.0015962999999999999,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,235,233,8,8,2,0.012894196887680282,0.01308381743014617,0.012894196887680282,0.012894196887680282,,,0.015205,0.0015962999999999999,passed
round23_stage2__moderate_seed4302__s0m__900s,237,235,9,9,1,0.012894196887680282,0.012989007158913227,0.012894196887680282,,1431,0,0.0144481,0.0015658,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,237,235,9,9,2,0.012894196887680282,0.012989007158913227,0.012894196887680282,0.012894196887680282,,,0.0144481,0.0015658,passed
round23_stage2__moderate_seed4302__s0m__900s,238,235,9,9,1,0.012989007158913227,0.01308381743014617,0.012989007158913227,,1431,0,0.014560999999999999,0.0015569,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,238,235,9,9,2,0.012989007158913227,0.01308381743014617,0.012989007158913227,0.012989007158913227,,,0.014560999999999999,0.0015569,passed
round23_stage2__moderate_seed4302__s0m__900s,10,7,5,5,1,0.0015169643397270919,0.0030339286794541839,0.0015169643397270919,,1431,0,0.0147948,0.0016309,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,10,7,5,5,2,0.0015169643397270919,0.0030339286794541839,0.0015169643397270919,0.0015169643397270919,,,0.0147948,0.0016309,passed
round23_stage2__moderate_seed4302__s0m__900s,283,10,6,6,1,0.0015169643397270919,0.0022754465095906379,0.0015169643397270919,,1431,0,0.014657699999999999,0.0016386,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,283,10,6,6,2,0.0015169643397270919,0.0022754465095906379,0.0015169643397270919,0.0015169643397270919,,,0.014657699999999999,0.0016386,passed
round23_stage2__moderate_seed4302__s0m__900s,285,283,7,7,1,0.0015169643397270919,0.0018962054246588649,0.0015169643397270919,,1431,0,0.014468,0.001634,awaiting_reoptimization
round23_stage2__moderate_seed4302__s0m__900s,285,283,7,7,2,0.0015169643397270919,0.0018962054246588649,0.0015169643397270919,0.0015169643397270919,,,0.014468,0.001634,passed
round23_stage2__moderate_seed4302__s0m__900s,287,285,8,8,1,0.0015169643397270919,0.0017065848821929785,0.0015169643397270919,,1431,0,0.014610700000000001,0.0016096000000000001,awaiting_reoptimization
