run_id,algorithm,flow_variant,retained_event_sequence,callback_invocation_sequence,observation_time_seconds,scheduled_checkpoint_seconds,observation_age_seconds,fresh_observation,observation_source,callback_context,phase,native_deterministic_time,native_best_bound,native_incumbent,verified_same_run_ub,project_gap,native_cplex_gap,processed_nodes,open_nodes,native_solution_count,simplex_iterations,tree_memory_mb,gini_branch_count,ordinary_branch_count,current_open_gini_siblings,oldest_gini_sibling_delay_seconds,maximum_gini_sibling_delay_seconds,last_valid_lower_bound_improvement_time,first_incumbent_time,first_gini_branch_time,first_ordinary_branch_time,root_completion_time,model_rows,model_columns,model_nonzeros,executable_sha256,retention_trigger
round23_stage2__moderate_seed4302__s0m__900s,S0-M,round20-current,1,1,0.017489899999999999,0,0.017489899999999999,true,cplex_generic_global_progress,global_progress,root_lp,1.691441535949707,0,,0.048542858871266942,1,,0,1,,0,,0,0,0,,,0.017489899999999999,,,,,11919,3376,67134,880f9fb08dd178d0849447b76c8bfbafee2d5abe9402dcfbc594e558d630e3c4,first_native_observation+heartbeat
round23_stage2__moderate_seed4302__s0m__900s,S0-M,round20-current,2,3,0.27188299999999999,0.27188299999999999,0,true,cplex_generic_relaxation_read_only_progress,relaxation,root_cuts,480.80230236053467,0,,0.048542858871266942,1,,0,1,,1186,,0,0,0,,,0.017489899999999999,,,,,11919,3376,67134,880f9fb08dd178d0849447b76c8bfbafee2d5abe9402dcfbc594e558d630e3c4,solver_phase_change
round23_stage2__moderate_seed4302__s0m__900s,S0-M,round20-current,3,5,1.1737563,1,0.17375629999999997,true,cplex_generic_relaxation_read_only_progress,relaxation,root_cuts,2506.9262676239014,1.1926223897340549e-18,,0.048542858871266942,1,,0,1,,3646,,0,0,0,,,1.1737563,,,,,11919,3376,67134,880f9fb08dd178d0849447b76c8bfbafee2d5abe9402dcfbc594e558d630e3c4,best_bound_change+heartbeat
round23_stage2__moderate_seed4302__s0m__900s,S0-M,round20-current,4,6,2.4873892999999998,2,0.4873892999999998,true,cplex_generic_relaxation_read_only_progress,relaxation,root_cuts,4828.2445545196533,1.1926223897340549e-18,,0.048542858871266942,1,,0,1,,3787,,0,0,0,,,1.1737563,,,,,11919,3376,67134,880f9fb08dd178d0849447b76c8bfbafee2d5abe9402dcfbc594e558d630e3c4,heartbeat
round23_stage2__moderate_seed4302__s0m__900s,S0-M,round20-current,5,8,3.3371046999999998,3,0.33710469999999981,true,cplex_generic_relaxation_read_only_progress,relaxation,root_cuts,6559.0295057296753,1.1926223897340549e-18,,0.048542858871266942,1,,0,1,,4378,,0,0,0,,,1.1737563,,,,,11919,3376,67134,880f9fb08dd178d0849447b76c8bfbafee2d5abe9402dcfbc594e558d630e3c4,heartbeat
round23_stage2__moderate_seed4302__s0m__900s,S0-M,round20-current,6,9,4.9010712999999999,4,0.90107129999999991,true,cplex_generic_global_progress,global_progress,root_cuts,9531.9168977737427,1.1926223897340549e-18,,0.048542858871266942,1,,0,1,,4378,,0,0,0,,,1.1737563,,,,,11919,3376,67134,880f9fb08dd178d0849447b76c8bfbafee2d5abe9402dcfbc594e558d630e3c4,heartbeat
round23_stage2__moderate_seed4302__s0m__900s,S0-M,round20-current,7,10,4.9614200000000004,4.9614200000000004,0,true,cplex_generic_relaxation_read_only_progress,relaxation,gini_branching,9612.653844833374,1.1926223897340549e-18,,0.048542858871266942,1,,1,2,,4378,,1,0,1,0.0010134000000006083,0.0010134000000006083,1.1737563,,4.9614200000000004,,4.9614200000000004,11919,3376,67134,880f9fb08dd178d0849447b76c8bfbafee2d5abe9402dcfbc594e558d630e3c4,solver_phase_change
round23_stage2__moderate_seed4302__s0m__900s,S0-M,round20-current,8,11,5.0223373999999996,5,0.022337399999999619,true,cplex_generic_relaxation_read_only_progress,relaxation,gini_branching,9621.9238443374634,1.1926223897340549e-18,,0.048542858871266942,1,,2,3,,4378,,2,0,2,0.061930799999999842,0.061930799999999842,1.1737563,,4.9614200000000004,,4.9614200000000004,11919,3376,67134,880f9fb08dd178d0849447b76c8bfbafee2d5abe9402dcfbc594e558d630e3c4,gini_branch_count_change+heartbeat
round23_stage2__moderate_seed4302__s0m__900s,S0-M,round20-current,9,12,5.0811128999999999,5.0811128999999999,0,true,cplex_generic_relaxation_read_only_progress,relaxation,gini_branching,9632.9755907058716,1.1926223897340549e-18,,0.048542858871266942,1,,3,4,,4378,,3,0,3,0.12070630000000016,0.12070630000000016,1.1737563,,4.9614200000000004,,4.9614200000000004,11919,3376,67134,880f9fb08dd178d0849447b76c8bfbafee2d5abe9402dcfbc594e558d630e3c4,gini_branch_count_change
round23_stage2__moderate_seed4302__s0m__900s,S0-M,round20-current,10,13,5.1433963,5.1433963,0,true,cplex_generic_relaxation_read_only_progress,relaxation,gini_branching,9647.8155698776245,1.1926223897340549e-18,,0.048542858871266942,1,,4,5,,4378,,4,0,4,0.18298970000000025,0.18298970000000025,1.1737563,,4.9614200000000004,,4.9614200000000004,11919,3376,67134,880f9fb08dd178d0849447b76c8bfbafee2d5abe9402dcfbc594e558d630e3c4,gini_branch_count_change
