leaf_id,parent_id,depth,child_index,gamma_L,gamma_U,base_lower_bound,lower_bound,status,lp_complete,lp_optimal,lp_infeasible,lp_bound,terminal_mip_started,closure_source,lower_bound_sources
L0,"",0,-1,0,0.23749999999999999,0,1.7493134520506337,empty,1,0,1,0,0,"complete_parent_lp_infeasible","objective_nonnegative_penalty_G_floor"
L1,"",0,-1,0.23749999999999999,0.47499999999999998,0.23749999999999999,1.6362929161051682,replaced,1,1,0,1.6362929161051682,0,"","objective_nonnegative_penalty_G_floor;optimal_complete_lp_relaxation"
L2,"",0,-1,0.47499999999999998,0.71249999999999991,0.47499999999999998,1.5910838001797489,replaced,1,1,0,1.5823276849906989,0,"","objective_nonnegative_penalty_G_floor;optimal_complete_lp_relaxation;valid_partial_native_mip_bound"
L3,"",0,-1,0.71249999999999991,0.94999999999999996,0.71249999999999991,1.7493134520506337,empty,1,0,1,0,0,"complete_parent_lp_infeasible","objective_nonnegative_penalty_G_floor"
L1.0,"L1",1,0,0.23749999999999999,0.35624999999999996,1.6362929161051682,1.7493134520506337,empty,1,0,1,0,0,"complete_child_lp_infeasible","inherited_parent_lp_bound"
L1.1,"L1",1,1,0.35624999999999996,0.47499999999999998,1.6626217178809841,1.6626217178809841,replaced,1,1,0,1.6626217178809841,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L2.0,"L2",1,0,0.47499999999999998,0.59375,1.5910838001797489,1.749313452050631,closed,1,1,0,1.5827840577856009,1,"native_terminal_mip_optimal","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation;inherited_parent_partial_native_bound;native_terminal_mip_bound"
L2.1,"L2",1,1,0.59375,0.71249999999999991,1.6872086338014523,1e+100,empty,1,1,0,1.6872086338014523,1,"native_terminal_mip_infeasible","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation;inherited_parent_partial_native_bound;native_terminal_mip_bound"
L1.1.0,"L1.1",2,0,0.35624999999999996,0.41562499999999997,1.6626217178809841,1.7493134520506337,empty,1,0,1,0,0,"complete_child_lp_infeasible","inherited_parent_lp_bound"
L1.1.1,"L1.1",2,1,0.41562499999999997,0.47499999999999998,1.674818252159918,1.674818252159918,replaced,1,1,0,1.674818252159918,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L1.1.1.0,"L1.1.1",3,0,0.41562499999999997,0.4453125,1.674818252159918,1.7493134520506337,empty,1,0,1,0,0,"complete_child_lp_infeasible","inherited_parent_lp_bound"
L1.1.1.1,"L1.1.1",3,1,0.4453125,0.47499999999999998,1.6808386017291135,1.6808386017291135,replaced,1,1,0,1.6808386017291135,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L1.1.1.1.0,"L1.1.1.1",4,0,0.4453125,0.46015624999999999,1.6808386017291135,1.7493134520506337,empty,1,0,1,0,0,"complete_child_lp_infeasible","inherited_parent_lp_bound"
L1.1.1.1.1,"L1.1.1.1",4,1,0.46015624999999999,0.47499999999999998,1.6838487765137078,1.6838487765137078,replaced,1,1,0,1.6838487765137078,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L1.1.1.1.1.0,"L1.1.1.1.1",5,0,0.46015624999999999,0.46757812499999996,1.7390121580230753,1.7390121580230753,replaced,1,1,0,1.7390121580230753,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L1.1.1.1.1.1,"L1.1.1.1.1",5,1,0.46757812499999996,0.47499999999999998,1.6853538639060086,1.6853538639060086,replaced,1,1,0,1.6853538639060086,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L1.1.1.1.1.1.0,"L1.1.1.1.1.1",6,0,0.46757812499999996,0.47128906249999997,1.7109168299976891,1.7109168299976891,replaced,1,1,0,1.7109168299976891,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L1.1.1.1.1.1.1,"L1.1.1.1.1.1",6,1,0.47128906249999997,0.47499999999999998,1.6861064076021575,1.6976986439507982,replaced,1,1,0,1.6861064076021575,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation;valid_partial_native_mip_bound"
L1.1.1.1.1.1.1.0,"L1.1.1.1.1.1.1",7,0,0.47128906249999997,0.47314453125,1.6982714821825653,1.709612230253313,replaced,1,1,0,1.6982714821825653,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation;inherited_parent_partial_native_bound;valid_partial_native_mip_bound"
L1.1.1.1.1.1.1.1,"L1.1.1.1.1.1.1",7,1,0.47314453125,0.47499999999999998,1.6976986439507982,1e+100,empty,1,1,0,1.6864826794502334,1,"native_terminal_mip_infeasible","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation;inherited_parent_partial_native_bound;native_terminal_mip_bound"
L1.1.1.1.1.1.1.0.0,"L1.1.1.1.1.1.1.0",8,0,0.47128906249999997,0.47221679687499996,1.709612230253313,1e+100,empty,1,1,0,1.7045026489827546,1,"native_terminal_mip_infeasible","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation;inherited_parent_partial_native_bound;native_terminal_mip_bound"
L1.1.1.1.1.1.1.0.1,"L1.1.1.1.1.1.1.0",8,1,0.47221679687499996,0.47314453125,1.709612230253313,1e+100,empty,1,1,0,1.6984639918201179,1,"native_terminal_mip_infeasible","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation;inherited_parent_partial_native_bound;native_terminal_mip_bound"
L1.1.1.1.1.1.0.0,"L1.1.1.1.1.1.0",7,0,0.46757812499999996,0.46943359374999993,1.7256883994898737,1.7367433321766956,replaced,1,1,0,1.7256883994898737,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation;valid_partial_native_mip_bound"
