interval_id,gamma_L,gamma_U,status,certificate_basis,solver_status,proven_infeasible,feasible_improving,timeout,best_bound,objective,runtime_seconds,depth,parent_id,time_limit_used,budget_policy,model_type,bound_valid,bound_scope,can_merge_bound,gap_to_cutoff,bound_used_for_merge,closed_by_bound,gini_spread_cuts_added,required_movement_lb,required_movement_cuts_added,global_handling_capacity_lb,global_handling_capacity_cuts_added,transfer_subset_capacity_cuts_added,low_gini_ratio_band_domains_tightened,direct_gini_cap_rows,tight_mccormick_rows,inventory_conservation_rows,movement_reachability_domains,visit_inventory_linking_rows,objective_estimator_cutoff_rows,penalty_lb,support_duration_pair_cuts,support_duration_triple_cuts,transfer_compatibility_cuts,receiver_source_cover_cuts,variable_s_centering_rows,s_range_rows,sp_product_mccormick_rows,sp_product_estimator_rows,oracle_strengthening_families_enabled,json_path,lp_path,log_path
13,0.234412882731,0.245575400956,interval_closed,interval_exact_cutoff_mip_infeasible,integer infeasible,true,false,false,1e+75,0,60.2872521,0,root,600,per-leaf,original_compact_objective_bound,true,original_fixed_interval,true,-1e+75,0.357200583208,true,66,0,0,0,1,0,11,1,292,2,11,24,1,0.0295892857143,66,220,12,0,0,0,0,0,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_subset_envelope|low_gini_l1_centering|subset_inventory_imbalance|vehicle_transfer_cutset_basic|gini_pairwise_spread|low_gini_centering_band|interval_tight_mccormick_G_bit|objective_lower_estimator_cutoff|penalty_lower_bound_closure,results\gf_tailored_bc_stability_round\raw\frontier_v12_m1_1200s_auto_oracle\interval_13.json,results\gf_tailored_bc_stability_round\raw\frontier_v12_m1_1200s_auto_oracle\interval_13.lp,results\interval_cutoff_work\regen_candidate_V12_M1_average_interval_cutoff_234412883_245575401_1758172504\interval_cutoff.cplex.log
15,0.217669105393,0.223250364505,interval_closed,interval_exact_cutoff_mip_infeasible,integer infeasible,true,false,false,1e+75,0,330.3772514,0,root,600,per-leaf,original_compact_objective_bound,true,original_fixed_interval,true,-1e+75,0.357200583208,true,66,0,0,0,1,0,11,1,292,2,11,24,1,0.0295892857143,66,220,12,0,0,0,0,0,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_subset_envelope|low_gini_l1_centering|subset_inventory_imbalance|vehicle_transfer_cutset_basic|gini_pairwise_spread|low_gini_centering_band|interval_tight_mccormick_G_bit|objective_lower_estimator_cutoff|penalty_lower_bound_closure,results\gf_tailored_bc_stability_round\raw\frontier_v12_m1_1200s_auto_oracle\interval_15.json,results\gf_tailored_bc_stability_round\raw\frontier_v12_m1_1200s_auto_oracle\interval_15.lp,results\interval_cutoff_work\regen_candidate_V12_M1_average_interval_cutoff_217669105_223250365_1758232794\interval_cutoff.cplex.log
18,0.223250364505,0.228831623618,interval_closed,interval_exact_cutoff_mip_infeasible,integer infeasible,true,false,false,1e+75,0,150.3117131,0,root,600,per-leaf,original_compact_objective_bound,true,original_fixed_interval,true,-1e+75,0.357200583208,true,66,0,0,0,1,0,11,1,292,2,11,24,1,0.0295892857143,66,220,12,0,0,0,0,0,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_subset_envelope|low_gini_l1_centering|subset_inventory_imbalance|vehicle_transfer_cutset_basic|gini_pairwise_spread|low_gini_centering_band|interval_tight_mccormick_G_bit|objective_lower_estimator_cutoff|penalty_lower_bound_closure,results\gf_tailored_bc_stability_round\raw\frontier_v12_m1_1200s_auto_oracle\interval_18.json,results\gf_tailored_bc_stability_round\raw\frontier_v12_m1_1200s_auto_oracle\interval_18.lp,results\interval_cutoff_work\regen_candidate_V12_M1_average_interval_cutoff_223250365_228831624_1758563174\interval_cutoff.cplex.log
21,0.214878475836,0.217669105393,interval_closed,interval_exact_objective_bound_optimal_no_improver,"integer optimal, tolerance",true,false,false,0.357165302499,0.357200583208,60.2994702,0,root,600,per-leaf,original_compact_objective_bound,true,original_fixed_interval,true,3.52707094837e-05,0.357200583208,true,66,0,0,0,1,0,11,1,292,2,11,24,1,0.0295892857143,66,220,12,0,0,0,0,0,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_subset_envelope|low_gini_l1_centering|subset_inventory_imbalance|vehicle_transfer_cutset_basic|gini_pairwise_spread|low_gini_centering_band|interval_tight_mccormick_G_bit|objective_lower_estimator_cutoff|penalty_lower_bound_closure,results\gf_tailored_bc_stability_round\raw\frontier_v12_m1_1200s_auto_oracle\interval_21.json,results\gf_tailored_bc_stability_round\raw\frontier_v12_m1_1200s_auto_oracle\interval_21.lp,results\interval_cutoff_work\regen_candidate_V12_M1_average_interval_cutoff_214878476_217669105_1758713489\interval_cutoff.cplex.log
