elapsed_time,native_global_LB,native_incumbent,verified_cutoff,native_gap,node_count,open_nodes,simplex_iterations,event_source
0.0056747999999999998,0,9.9999999999999993e+74,0.71850407075497091,9.9999999999999993e+74,0,1,0,global_progress
0.0058122,0,9.9999999999999993e+74,0.71850407075497091,9.9999999999999993e+74,0,1,0,global_progress
3.6870067,0.37875660869276095,9.9999999999999993e+74,0.71850407075497091,9.9999999999999993e+74,0,1,2926,global_progress
281.65311129999998,0.70681861231576493,9.9999999999999993e+74,0.71850407075497091,9.9999999999999993e+74,15404,3660,1211769,global_progress
281.65343139999999,0.70681861231576493,0,0.71850407075497091,0,15404,3660,1211769,solver_final
