run_id,instance,arm,leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
stage1__V12_M2__c5_candidate__300s,V12_M2,C5-CANDIDATE,L2.0.1.1.0.0.1.1,MIP,INFEASIBLE,0,240.923,6.062,10.8884,3,7546,0,0.305189,8a265b49a96db89c4eeff4819c49798d6ee377af75468494bcfb14f14b5ccb72,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__V12_M2__c5_candidate__300s\external\native_logs\L2.0.1.1.0.0.1.1_terminal_mip.gurobi.log
stage1__V12_M2__c5_candidate__300s,V12_M2,C5-CANDIDATE,L2.0.1.0.1.0.1.1.0,MIP,INFEASIBLE,0,234.844,0.989,1.68058,1,1778,0,0.305189,d8215e0632d67d92d5bbdc821690ee48fa7d9b1c6b86c53527d6d508c4e5ae12,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__V12_M2__c5_candidate__300s\external\native_logs\L2.0.1.0.1.0.1.1.0_terminal_mip.gurobi.log
stage1__V12_M2__c5_candidate__300s,V12_M2,C5-CANDIDATE,L2.0.1.0.1.0.1.1.1,MIP,INFEASIBLE,0,233.839,0.875,1.57257,1,1676,0,0.305189,35e10d9bd00a5ac207574852180226880ea70425d9ce19e427fed4535d2ffdac,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__V12_M2__c5_candidate__300s\external\native_logs\L2.0.1.0.1.0.1.1.1_terminal_mip.gurobi.log
stage1__V12_M2__c5_candidate__300s,V12_M2,C5-CANDIDATE,L2.0.1.0.1.1.0.0.0,MIP,INFEASIBLE,0,232.946,0.873,1.5752,1,1791,0,0.305189,865ff4713f79f9a1bb46c1ee86907806c681b20056e9f77490ee0174569531d2,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__V12_M2__c5_candidate__300s\external\native_logs\L2.0.1.0.1.1.0.0.0_terminal_mip.gurobi.log
stage1__V12_M2__c5_candidate__300s,V12_M2,C5-CANDIDATE,L2.0.1.0.1.1.0.0.1,MIP,INFEASIBLE,0,232.057,0.897,1.63397,1,1777,0,0.305189,c6e0b6c5c6022fff2cb83a03661804b23c10b27931ad7bfedd24238f24a72697,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__V12_M2__c5_candidate__300s\external\native_logs\L2.0.1.0.1.1.0.0.1_terminal_mip.gurobi.log
stage1__V12_M2__c5_candidate__300s,V12_M2,C5-CANDIDATE,L2.0.1.0.1.1.0.1.0,MIP,INFEASIBLE,0,231.142,0.884,1.64732,1,1981,0,0.305189,0540efd216408e23ed522aaf7589f520954b45e81e74286c1a018bf87eea9b6b,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__V12_M2__c5_candidate__300s\external\native_logs\L2.0.1.0.1.1.0.1.0_terminal_mip.gurobi.log
stage1__V12_M2__c5_candidate__300s,V12_M2,C5-CANDIDATE,L2.0.1.0.1.1.0.1.1,MIP,INFEASIBLE,0,230.244,0.856,1.58964,1,1722,0,0.305189,12dc4814fca94aded24f190ce2fb775a001b388d0c9ac3b9c571cdc07fa92cfc,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__V12_M2__c5_candidate__300s\external\native_logs\L2.0.1.0.1.1.0.1.1_terminal_mip.gurobi.log
stage1__V12_M2__c5_candidate__300s,V12_M2,C5-CANDIDATE,L2.0.1.0.1.1.1.0.0,MIP,INFEASIBLE,0,229.37,1.503,2.80581,1,4083,0,0.305189,18f694cf420cad4fbe5125804f776f4829e78bae75739ddf3dfd8f5a278f30fb,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__V12_M2__c5_candidate__300s\external\native_logs\L2.0.1.0.1.1.1.0.0_terminal_mip.gurobi.log
stage1__V12_M2__c5_candidate__300s,V12_M2,C5-CANDIDATE,L2.0.1.0.1.1.1.0.1,MIP,INFEASIBLE,0,227.853,2,3.56803,1,5583,0,0.305189,115ccd1f13b15fc9a5629396cc7966aa436a4e5724a4dc1f2799b13474b405b5,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__V12_M2__c5_candidate__300s\external\native_logs\L2.0.1.0.1.1.1.0.1_terminal_mip.gurobi.log
stage1__V12_M2__c5_candidate__300s,V12_M2,C5-CANDIDATE,L2.0.1.0.1.1.1.1.0,MIP,INFEASIBLE,0,225.832,1.831,2.84653,1,2798,0,0.305189,085a097df17c36be102babf454458c5f357dc9694dbad268b8db47086071070c,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__V12_M2__c5_candidate__300s\external\native_logs\L2.0.1.0.1.1.1.1.0_terminal_mip.gurobi.log
stage1__V12_M2__c5_candidate__300s,V12_M2,C5-CANDIDATE,L2.0.1.0.1.1.1.1.1,MIP,INFEASIBLE,0,223.985,1.75,2.89381,1,3057,0,0.305189,61595f556d045f33e5c2b15514c926aeca8f5ea1d0b766e6fb62105e1bf2f8ac,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__V12_M2__c5_candidate__300s\external\native_logs\L2.0.1.0.1.1.1.1.1_terminal_mip.gurobi.log
stage1__V12_M2__c5_candidate__300s,V12_M2,C5-CANDIDATE,L2.0.1.1.0.0.0.0.0,MIP,INFEASIBLE,0,222.217,2.426,4.20392,1,5690,0,0.305189,a2a200be626e64b5bce515d4d06c2e750db2fae47a6e37cf7d55bdb81b63c5d1,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__V12_M2__c5_candidate__300s\external\native_logs\L2.0.1.1.0.0.0.0.0_terminal_mip.gurobi.log
stage1__V12_M2__c5_candidate__300s,V12_M2,C5-CANDIDATE,L2.0.1.1.0.0.0.0.1,MIP,INFEASIBLE,0,219.775,2.311,3.66458,1,3697,0,0.305189,be6d5cf5b42c80ad585ca12981dc635379db82150972dcc540595dc64e7d3469,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__V12_M2__c5_candidate__300s\external\native_logs\L2.0.1.1.0.0.0.0.1_terminal_mip.gurobi.log
stage1__V12_M2__c5_candidate__300s,V12_M2,C5-CANDIDATE,L2.0.1.1.0.0.0.1.0,MIP,INFEASIBLE,0,217.449,3.607,6.10588,1,8262,0,0.305189,ff8dc8b574e172f70941359d9c951b9642f412767ca16a1eeabddd9b63e6b3d7,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__V12_M2__c5_candidate__300s\external\native_logs\L2.0.1.1.0.0.0.1.0_terminal_mip.gurobi.log
stage1__V12_M2__c5_candidate__300s,V12_M2,C5-CANDIDATE,L2.0.1.1.0.0.0.1.1,MIP,INFEASIBLE,0,213.826,6.021,8.67095,1,7991,0,0.305189,778a4fd99b5da768699600466e1356f1ee6f5ca2647585c2e50939b85137e004,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__V12_M2__c5_candidate__300s\external\native_logs\L2.0.1.1.0.0.0.1.1_terminal_mip.gurobi.log
stage1__V12_M2__c5_candidate__300s,V12_M2,C5-CANDIDATE,L2.0.1.1.0.1.0.0,MIP,INFEASIBLE,0,207.252,7.608,12.6421,5,7683,0,0.305189,60b2005e5d0d59727cb5bf73f248d79cf82a95f81b7fb1b7f62acf7cd47440a6,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__V12_M2__c5_candidate__300s\external\native_logs\L2.0.1.1.0.1.0.0_terminal_mip.gurobi.log
stage1__V12_M2__c5_candidate__300s,V12_M2,C5-CANDIDATE,L2.0.1.1.0.1.0.1,MIP,INFEASIBLE,0,199.086,8.76,14.4749,3,9757,0,0.305189,d7a8a2e86e8eeec850daac4a723d690a0b8550c0bee0ffe5f51f9e35ab4debf8,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__V12_M2__c5_candidate__300s\external\native_logs\L2.0.1.1.0.1.0.1_terminal_mip.gurobi.log
stage1__V12_M2__c5_candidate__300s,V12_M2,C5-CANDIDATE,L2.0.1.1.1.0,MIP,INFEASIBLE,0,189.772,8.084,13.6789,31,12347,0,0.305189,b3e7c8d3722869a7d5d30f9472cbaddf1c9997eaabaaa51a70c629fd411e003b,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__V12_M2__c5_candidate__300s\external\native_logs\L2.0.1.1.1.0_terminal_mip.gurobi.log
stage1__V12_M2__c5_candidate__300s,V12_M2,C5-CANDIDATE,L2.0.1.1.0.1.1.0,MIP,INFEASIBLE,0,181.141,8.179,13.7764,15,10729,0,0.305189,b3f729b6b869819e07c4190f22ac539bd0d1e9d8a7c4729edffeae96c8333f95,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__V12_M2__c5_candidate__300s\external\native_logs\L2.0.1.1.0.1.1.0_terminal_mip.gurobi.log
stage1__V12_M2__c5_candidate__300s,V12_M2,C5-CANDIDATE,L2.0.1.1.0.1.1.1,MIP,INFEASIBLE,0,172.405,8.5,14.9054,27,12160,0,0.305189,6e11c1468dbc8899b437d7c36435e73ca3c328017665ef2cae56d0674d6e934e,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__V12_M2__c5_candidate__300s\external\native_logs\L2.0.1.1.0.1.1.1_terminal_mip.gurobi.log
stage1__V12_M2__c5_candidate__300s,V12_M2,C5-CANDIDATE,L2.0.1.1.1.1.0,MIP,INFEASIBLE,0,162.334,12.594,23.1931,115,30574,0,0.305189,0c6194e6dac0662af8abc7ae51925c19a98797e39ad50126fb993e5538b301b2,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__V12_M2__c5_candidate__300s\external\native_logs\L2.0.1.1.1.1.0_terminal_mip.gurobi.log
stage1__V12_M2__c5_candidate__300s,V12_M2,C5-CANDIDATE,L2.0.1.1.1.1.1,MIP,INFEASIBLE,0,149.179,9.433,16.419,43,16604,0,0.305189,c9a2ab6c6493fd802dd29b22031a520cd5505ec2ab3d0121e0a31cddc89b1ef9,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__V12_M2__c5_candidate__300s\external\native_logs\L2.0.1.1.1.1.1_terminal_mip.gurobi.log
stage1__V12_M2__c5_candidate__300s,V12_M2,C5-CANDIDATE,L2.1,MIP,OPTIMAL,0,139.151,73.421,142.942,1430,209896,0,0.305189,6644ef91d4092cf403ff3e9b99cf982d7683a98505ba83be9754ff091f22af97,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__V12_M2__c5_candidate__300s\external\native_logs\L2.1_terminal_mip.gurobi.log
stage1__V12_M2__c6_candidate__300s,V12_M2,C6-CANDIDATE,L2.1,MIP,OPTIMAL,0,279.756,94.088,182.718,1937,265321,0,0.158732,6644ef91d4092cf403ff3e9b99cf982d7683a98505ba83be9754ff091f22af97,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__V12_M2__c6_candidate__300s\external\native_logs\L2.1_terminal_mip.gurobi.log
stage1__V12_M2__c6_candidate__300s,V12_M2,C6-CANDIDATE,L2.0.1,MIP,INFEASIBLE,0,185.111,13.174,24.3743,167,40945,0,0.158732,ddf7b90bce5d0697a8f0ae411906ca3b18e00ae8d8808d99ef18460aaf9f1e3c,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__V12_M2__c6_candidate__300s\external\native_logs\L2.0.1_terminal_mip.gurobi.log
stage2__high_imbalance_seed3202__c6_candidate__300s,high_imbalance_seed3202,C6-CANDIDATE,L2,MIP,OPTIMAL,0,275.149,211.788,401.455,3603,725025,0,0.15452,d06a408f65bd5d597bc41c3d0eb049a8c92a48e12ab7a4e64cc6d77fff717fb7,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage2__high_imbalance_seed3202__c6_candidate__300s\external\native_logs\L2_terminal_mip.gurobi.log
stage2__high_imbalance_seed4201__c6_candidate__300s,high_imbalance_seed4201,C6-CANDIDATE,L2,MIP,TIME_LIMIT,0,267.039,267.05,517.247,10202,1.02898e+06,0,0.215895,3a82b838b2e39aba1f0c4bc865872a8e5dcdc4520de700c97890022a10452258,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage2__high_imbalance_seed4201__c6_candidate__300s\external\native_logs\L2_terminal_mip.gurobi.log
stage2__high_imbalance_seed5203__c6_candidate__300s,high_imbalance_seed5203,C6-CANDIDATE,L2,MIP,OPTIMAL,0,276.254,131.838,228.453,2780,370839,0,0.156174,6c061b5e28ce489fa92a9a62fa96488fe755e2069f3c89da1ecce385b8279633,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage2__high_imbalance_seed5203__c6_candidate__300s\external\native_logs\L2_terminal_mip.gurobi.log
stage2__high_imbalance_seed5203__c6_candidate__300s,high_imbalance_seed5203,C6-CANDIDATE,L3,MIP,INFEASIBLE,0,143.294,0.459,0.937317,1,6688,0,0.156174,52b3c3cc6c2d1fb87d16168a27a3047470c29dc5847bd6f4ded62f39890130cc,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage2__high_imbalance_seed5203__c6_candidate__300s\external\native_logs\L3_terminal_mip.gurobi.log
stage2__high_imbalance_seed5203__c6_candidate__300s,high_imbalance_seed5203,C6-CANDIDATE,L1.1.1.1.1.1,MIP,INFEASIBLE,0,138.614,0.495,1.07144,1,3886,0,0.156174,403f1c9ab2516792c74c5d79f6e37d0a285874725a826c721136c041d71f6def,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage2__high_imbalance_seed5203__c6_candidate__300s\external\native_logs\L1.1.1.1.1.1_terminal_mip.gurobi.log
stage2__high_imbalance_seed6202__c6_candidate__300s,high_imbalance_seed6202,C6-CANDIDATE,L2,MIP,TIME_LIMIT,0,216.167,216.178,595.756,588,268296,0,0.687359,4d2f16aa80462eeb73067a1a6ee0e7d1d6e481f40ee3a3dcbcfef5989d15573e,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage2__high_imbalance_seed6202__c6_candidate__300s\external\native_logs\L2_terminal_mip.gurobi.log
stage2__moderate_seed3302__c6_candidate__300s,moderate_seed3302,C6-CANDIDATE,L0,MIP,TIME_LIMIT,0,264.68,264.687,434.583,667,495723,0,0.22019,48b20f554fd5bde4f9072b1ab5ded8d33ab8ff8dcc6e48bae7ef9661380515de,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage2__moderate_seed3302__c6_candidate__300s\external\native_logs\L0_terminal_mip.gurobi.log
stage2__moderate_seed4302__c6_candidate__300s,moderate_seed4302,C6-CANDIDATE,L0,MIP,INFEASIBLE,0,140.774,0.589,1.23156,375,127281,0,0.180862,97680c542541ae2cac27143b8474cc87953c675269e566d696007ac0f24ef1d7,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage2__moderate_seed4302__c6_candidate__300s\external\native_logs\L0_terminal_mip.gurobi.log
stage2__moderate_seed4302__c6_candidate__300s,moderate_seed4302,C6-CANDIDATE,L1,MIP,TIME_LIMIT,0,139.655,139.663,256.151,3495,1.57149e+06,0,0.180862,020c5cd4f6cea60798b26e15ae1bc09c516cd677f6b3c36feee41582827553f3,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage2__moderate_seed4302__c6_candidate__300s\external\native_logs\L1_terminal_mip.gurobi.log
stage2__moderate_seed5301__c6_candidate__300s,moderate_seed5301,C6-CANDIDATE,L1,MIP,TIME_LIMIT,0,269.142,269.15,488.65,670,665410,0,0.194669,bce4d7a211042eb11e954de410476993f47bd78db51695be748b5558957ac07e,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage2__moderate_seed5301__c6_candidate__300s\external\native_logs\L1_terminal_mip.gurobi.log
stage2__moderate_seed5302__c6_candidate__300s,moderate_seed5302,C6-CANDIDATE,L0,MIP,TIME_LIMIT,0,271.603,271.606,511.935,694,606936,0,0.194045,5f0d849c54ddee28013d1bdfa08115a8a29c422597bdc1b646d09dc6005acf0e,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage2__moderate_seed5302__c6_candidate__300s\external\native_logs\L0_terminal_mip.gurobi.log
stage2__moderate_seed6301__c6_candidate__300s,moderate_seed6301,C6-CANDIDATE,L1,MIP,TIME_LIMIT,0,161.85,161.856,471.802,1,168052,0,0.635685,936373952522eddb429b427b9e0f5d03a1ce13279b2de4b47351d290344bad21,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage2__moderate_seed6301__c6_candidate__300s\external\native_logs\L1_terminal_mip.gurobi.log
stage2__tight_T_seed3101__c6_candidate__300s,tight_T_seed3101,C6-CANDIDATE,L1,MIP,TIME_LIMIT,0,136.47,136.474,270.47,1457,813967,0,0.174343,e0b491daa83bf4ff12dfc3ebfff69148b248447b74d861736b9c237994e8f3c1,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage2__tight_T_seed3101__c6_candidate__300s\external\native_logs\L1_terminal_mip.gurobi.log
stage2__tight_T_seed4101__c6_candidate__300s,tight_T_seed4101,C6-CANDIDATE,L1,MIP,TIME_LIMIT,0,280.088,280.09,557.641,2238,1.24619e+06,0,0.163349,7f67cd7323d8a9ad2688036b691212f1cea7194411a3a58aade772ecfaa8562c,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage2__tight_T_seed4101__c6_candidate__300s\external\native_logs\L1_terminal_mip.gurobi.log
stage2__tight_T_seed5102__c6_candidate__300s,tight_T_seed5102,C6-CANDIDATE,L1,MIP,TIME_LIMIT,0,273.349,273.351,538.73,2127,922729,0,0.148628,e683752efbd51a122c6c691d9a61f1c27a277b29925dfe50df1d4a87f46e1ef0,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage2__tight_T_seed5102__c6_candidate__300s\external\native_logs\L1_terminal_mip.gurobi.log
stage2__tight_T_seed5103__c6_candidate__300s,tight_T_seed5103,C6-CANDIDATE,L1,MIP,INFEASIBLE,0,263.161,18.818,30.7852,41,66024,0,0.0836327,369b76e5377e6446ad10eae57d4da57c73dd3523707bd9c6fdaac5b50ee69887,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage2__tight_T_seed5103__c6_candidate__300s\external\native_logs\L1_terminal_mip.gurobi.log
stage2__tight_T_seed5103__c6_candidate__300s,tight_T_seed5103,C6-CANDIDATE,L2,MIP,TIME_LIMIT,0,242.076,242.079,486.444,3512,1.16957e+06,0,0.169229,84caf91ef5c1e4eb5df7d50027ca9098575fba1add0c7effae20a3e14d89b1b3,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage2__tight_T_seed5103__c6_candidate__300s\external\native_logs\L2_terminal_mip.gurobi.log
stage2__V12_M1__c6_candidate__300s,V12_M1,C6-CANDIDATE,L2,MIP,OPTIMAL,0,266.384,0.843,1.5805,3206,80608,0,0.0685096,d6df33007543347a48dd57fce7519bccad9c1dc3318dd9a727fc143bb269026e,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage2__V12_M1__c6_candidate__300s\external\native_logs\L2_terminal_mip.gurobi.log
stage2__V12_M2__c6_candidate__300s,V12_M2,C6-CANDIDATE,L2.1,MIP,OPTIMAL,0,279.834,93.772,182.718,1937,265321,0,0.158732,6644ef91d4092cf403ff3e9b99cf982d7683a98505ba83be9754ff091f22af97,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage2__V12_M2__c6_candidate__300s\external\native_logs\L2.1_terminal_mip.gurobi.log
stage2__V12_M2__c6_candidate__300s,V12_M2,C6-CANDIDATE,L2.0.1,MIP,INFEASIBLE,0,185.494,13.142,24.3743,167,40945,0,0.158732,ddf7b90bce5d0697a8f0ae411906ca3b18e00ae8d8808d99ef18460aaf9f1e3c,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage2__V12_M2__c6_candidate__300s\external\native_logs\L2.0.1_terminal_mip.gurobi.log
stage3__round31_sealed_high_imbalance_V20_seed1968399862__c5_candidate__300s,round31_sealed_high_imbalance_V20_seed1968399862,C5-CANDIDATE,L2.0,MIP,OPTIMAL,0,277.761,46.487,88.0031,2743,325081,0,0.0828032,91a7da02acf72e1bca35ab7b58dd60e1413c37f7ce6157da68a9296158468a19,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage3__round31_sealed_high_imbalance_V20_seed1968399862__c5_candidate__300s\external\native_logs\L2.0_terminal_mip.gurobi.log
stage3__round31_sealed_high_imbalance_V20_seed1968399862__c5_candidate__300s,round31_sealed_high_imbalance_V20_seed1968399862,C5-CANDIDATE,L2.1,MIP,INFEASIBLE,0,230.563,8.361,15.1946,5,28489,0,0.0828032,a2cadc2bb9ff45672072ec0197734f4df58b589a07d4fa6ad4dd71a4c71cbf8c,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage3__round31_sealed_high_imbalance_V20_seed1968399862__c5_candidate__300s\external\native_logs\L2.1_terminal_mip.gurobi.log
stage3__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__300s,round31_sealed_high_imbalance_V20_seed1968399862,C6-CANDIDATE,L2,MIP,OPTIMAL,0,278.527,131.473,255.033,7486,824176,0,0.142749,a07dbfcfe35106e2bef268c87978b90296f1b5b38285a76d59fe562a4b68fba7,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage3__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__300s\external\native_logs\L2_terminal_mip.gurobi.log
stage3__round31_sealed_high_imbalance_V50_seed802548647__c5_candidate__300s,round31_sealed_high_imbalance_V50_seed802548647,C5-CANDIDATE,L3,MIP,TIME_LIMIT,0,196.846,196.855,480.115,851,187306,0,0.669253,dd3885b9ea58164444864254fea1885bfac08e8f9e3fffdff2a032ae7129e6d0,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage3__round31_sealed_high_imbalance_V50_seed802548647__c5_candidate__300s\external\native_logs\L3_terminal_mip.gurobi.log
stage3__round31_sealed_high_imbalance_V50_seed802548647__c6_candidate__300s,round31_sealed_high_imbalance_V50_seed802548647,C6-CANDIDATE,L2,MIP,TIME_LIMIT,0,177.573,177.586,457.312,436,192444,0,0.705677,806ccc1a6da40ab3733b8f728aa7108f95c463335c89da3733e14c05e66e06a3,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage3__round31_sealed_high_imbalance_V50_seed802548647__c6_candidate__300s\external\native_logs\L2_terminal_mip.gurobi.log
stage3__round31_sealed_moderate_V20_seed311185674__c5_candidate__300s,round31_sealed_moderate_V20_seed311185674,C5-CANDIDATE,L2.1,MIP,TIME_LIMIT,0,271.18,271.183,546.944,1574,1.08929e+06,0,0.185075,1a827f690c2659b52ba0889a9913883ae9edc2c25397db71e6ab1f14ccbf5955,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage3__round31_sealed_moderate_V20_seed311185674__c5_candidate__300s\external\native_logs\L2.1_terminal_mip.gurobi.log
stage3__round31_sealed_moderate_V20_seed311185674__c6_candidate__300s,round31_sealed_moderate_V20_seed311185674,C6-CANDIDATE,L2,MIP,TIME_LIMIT,0,276.391,276.394,566.35,1596,1.30368e+06,0,0.143072,58f76e6481a48a663225d4025429a56691ffb3df3b9531c7407619e48dcfa74c,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage3__round31_sealed_moderate_V20_seed311185674__c6_candidate__300s\external\native_logs\L2_terminal_mip.gurobi.log
stage3__round31_sealed_moderate_V50_seed1112848618__c5_candidate__300s,round31_sealed_moderate_V50_seed1112848618,C5-CANDIDATE,L1.0,MIP,TIME_LIMIT,0,86.9047,86.912,240.609,1,76358,0,0.666859,e1904b73dce1707f11edd16e98815e453b298050bb5ccd5f23750507f95428a3,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage3__round31_sealed_moderate_V50_seed1112848618__c5_candidate__300s\external\native_logs\L1.0_terminal_mip.gurobi.log
stage3__round31_sealed_moderate_V50_seed1112848618__c6_candidate__300s,round31_sealed_moderate_V50_seed1112848618,C6-CANDIDATE,L1,MIP,TIME_LIMIT,0,75.6512,75.723,216.623,1,98798,0,0.639712,583d734d1a3e199d7311b0ccf4a5b6fdbdc061858ecf6031b4656dc47b4f7336,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage3__round31_sealed_moderate_V50_seed1112848618__c6_candidate__300s\external\native_logs\L1_terminal_mip.gurobi.log
stage3__round31_sealed_tight_T_V20_seed2113109204__c5_candidate__300s,round31_sealed_tight_T_V20_seed2113109204,C5-CANDIDATE,L2,MIP,TIME_LIMIT,0,273.791,273.793,509.667,7921,1.42106e+06,0,0.143635,dba500cae33a074eb004c9defbee15b9437358d0f4147f548025e4653381d45b,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage3__round31_sealed_tight_T_V20_seed2113109204__c5_candidate__300s\external\native_logs\L2_terminal_mip.gurobi.log
stage3__round31_sealed_tight_T_V20_seed2113109204__c6_candidate__300s,round31_sealed_tight_T_V20_seed2113109204,C6-CANDIDATE,L1,MIP,INFEASIBLE,0,235.07,20.646,47.4392,381,230886,0,0.10767,e3a19f2a164d3fb6ef929b8e3764a214c86b7e301ddf5773e55a1d051757c01b,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage3__round31_sealed_tight_T_V20_seed2113109204__c6_candidate__300s\external\native_logs\L1_terminal_mip.gurobi.log
stage3__round31_sealed_tight_T_V20_seed2113109204__c6_candidate__300s,round31_sealed_tight_T_V20_seed2113109204,C6-CANDIDATE,L2,MIP,TIME_LIMIT,0,213.596,213.598,403.047,5929,1.15723e+06,0,0.127294,dba500cae33a074eb004c9defbee15b9437358d0f4147f548025e4653381d45b,1,0,not_requested,E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage3__round31_sealed_tight_T_V20_seed2113109204__c6_candidate__300s\external\native_logs\L2_terminal_mip.gurobi.log
