instance,arm,return_code,status,objective,lower_bound,upper_bound,strict_certificate,false_certificate,passed
moderate_seed4301,P-GRB,0,time_limit,0.08995575340378559,0.0056925513371461275,0.08995575340378559,False,False,True
moderate_seed4301,S0-CPLEX,0,global_gini_tree_time_limit,0.019278051143257303,0.005285993137191955,0.019278051143257303,False,False,True
moderate_seed4301,C5-CANDIDATE,0,round30_c5_external_gini_tree_time_limit,0.019278051143257303,0.004889331245015507,0.019278051143257303,False,False,True
moderate_seed4301,C6-CANDIDATE,0,round31_c6_external_gini_tree_time_limit,0.019278051143257303,0.006683638242104031,0.019278051143257303,False,False,True
