run_id,instance,arm,common_gap_threshold,reached,first_observed_process_seconds,no_interpolation
stage2__tight_T_seed5102__p_grb__300s,tight_T_seed5102,P-GRB,0.02,False,,True
stage2__tight_T_seed5102__p_grb__300s,tight_T_seed5102,P-GRB,0.01,False,,True
stage2__tight_T_seed5103__c6_candidate__300s,tight_T_seed5103,C6-CANDIDATE,0.5,True,30.5989314961853,True
stage2__tight_T_seed5103__c6_candidate__300s,tight_T_seed5103,C6-CANDIDATE,0.25,True,51.66007571607666,True
stage2__tight_T_seed5103__c6_candidate__300s,tight_T_seed5103,C6-CANDIDATE,0.1,True,271.769794256131,True
stage2__tight_T_seed5103__c6_candidate__300s,tight_T_seed5103,C6-CANDIDATE,0.05,False,,True
stage2__tight_T_seed5103__c6_candidate__300s,tight_T_seed5103,C6-CANDIDATE,0.02,False,,True
stage2__tight_T_seed5103__c6_candidate__300s,tight_T_seed5103,C6-CANDIDATE,0.01,False,,True
stage2__tight_T_seed5103__p_grb__300s,tight_T_seed5103,P-GRB,0.5,True,55.19534026948242,True
stage2__tight_T_seed5103__p_grb__300s,tight_T_seed5103,P-GRB,0.25,False,,True
stage2__tight_T_seed5103__p_grb__300s,tight_T_seed5103,P-GRB,0.1,False,,True
stage2__tight_T_seed5103__p_grb__300s,tight_T_seed5103,P-GRB,0.05,False,,True
stage2__tight_T_seed5103__p_grb__300s,tight_T_seed5103,P-GRB,0.02,False,,True
stage2__tight_T_seed5103__p_grb__300s,tight_T_seed5103,P-GRB,0.01,False,,True
stage2__tight_T_seed6102__c6_candidate__300s,tight_T_seed6102,C6-CANDIDATE,0.5,True,104.1441815,True
stage2__tight_T_seed6102__c6_candidate__300s,tight_T_seed6102,C6-CANDIDATE,0.25,True,129.32874697111816,True
stage2__tight_T_seed6102__c6_candidate__300s,tight_T_seed6102,C6-CANDIDATE,0.1,False,,True
stage2__tight_T_seed6102__c6_candidate__300s,tight_T_seed6102,C6-CANDIDATE,0.05,False,,True
stage2__tight_T_seed6102__c6_candidate__300s,tight_T_seed6102,C6-CANDIDATE,0.02,False,,True
stage2__tight_T_seed6102__c6_candidate__300s,tight_T_seed6102,C6-CANDIDATE,0.01,False,,True
stage2__tight_T_seed6102__p_grb__300s,tight_T_seed6102,P-GRB,0.5,True,1.058253115258789,True
stage2__tight_T_seed6102__p_grb__300s,tight_T_seed6102,P-GRB,0.25,False,,True
stage2__tight_T_seed6102__p_grb__300s,tight_T_seed6102,P-GRB,0.1,False,,True
stage2__tight_T_seed6102__p_grb__300s,tight_T_seed6102,P-GRB,0.05,False,,True
stage2__tight_T_seed6102__p_grb__300s,tight_T_seed6102,P-GRB,0.02,False,,True
stage2__tight_T_seed6102__p_grb__300s,tight_T_seed6102,P-GRB,0.01,False,,True
stage2__V12_M1__c6_candidate__300s,V12_M1,C6-CANDIDATE,0.5,True,6.4655814,True
stage2__V12_M1__c6_candidate__300s,V12_M1,C6-CANDIDATE,0.25,True,6.6430022,True
stage2__V12_M1__c6_candidate__300s,V12_M1,C6-CANDIDATE,0.1,True,8.682202380926514,True
stage2__V12_M1__c6_candidate__300s,V12_M1,C6-CANDIDATE,0.05,True,24.112202447683714,True
stage2__V12_M1__c6_candidate__300s,V12_M1,C6-CANDIDATE,0.02,True,26.0922024667572,True
stage2__V12_M1__c6_candidate__300s,V12_M1,C6-CANDIDATE,0.01,True,27.677202504904173,True
stage2__V12_M1__p_grb__300s,V12_M1,P-GRB,0.5,True,0.050147022888183596,True
stage2__V12_M1__p_grb__300s,V12_M1,P-GRB,0.25,True,0.6691469809265137,True
stage2__V12_M1__p_grb__300s,V12_M1,P-GRB,0.1,True,8.726146902725219,True
stage2__V12_M1__p_grb__300s,V12_M1,P-GRB,0.05,True,20.842147078201293,True
stage2__V12_M1__p_grb__300s,V12_M1,P-GRB,0.02,True,29.300147022888183,True
stage2__V12_M1__p_grb__300s,V12_M1,P-GRB,0.01,True,33.48714705912781,True
stage2__V12_M2__p_grb__300s,V12_M2,P-GRB,0.5,True,0.1675820664855957,True
stage2__V12_M2__p_grb__300s,V12_M2,P-GRB,0.25,True,6.505582125613404,True
stage2__V12_M2__p_grb__300s,V12_M2,P-GRB,0.1,True,10.835582049319457,True
stage2__V12_M2__p_grb__300s,V12_M2,P-GRB,0.05,True,40.22758224768371,True
stage2__V12_M2__p_grb__300s,V12_M2,P-GRB,0.02,True,105.52358225149841,True
stage2__V12_M2__p_grb__300s,V12_M2,P-GRB,0.01,True,154.40958216948243,True
stage3__round31_sealed_high_imbalance_V20_seed1968399862__c5_candidate__300s,round31_sealed_high_imbalance_V20_seed1968399862,C5-CANDIDATE,0.5,True,16.400899,True
stage3__round31_sealed_high_imbalance_V20_seed1968399862__c5_candidate__300s,round31_sealed_high_imbalance_V20_seed1968399862,C5-CANDIDATE,0.25,True,16.400899,True
stage3__round31_sealed_high_imbalance_V20_seed1968399862__c5_candidate__300s,round31_sealed_high_imbalance_V20_seed1968399862,C5-CANDIDATE,0.1,True,16.400899,True
stage3__round31_sealed_high_imbalance_V20_seed1968399862__c5_candidate__300s,round31_sealed_high_imbalance_V20_seed1968399862,C5-CANDIDATE,0.05,True,18.47658121607666,True
stage3__round31_sealed_high_imbalance_V20_seed1968399862__c5_candidate__300s,round31_sealed_high_imbalance_V20_seed1968399862,C5-CANDIDATE,0.02,True,64.89659113814697,True
stage3__round31_sealed_high_imbalance_V20_seed1968399862__c5_candidate__300s,round31_sealed_high_imbalance_V20_seed1968399862,C5-CANDIDATE,0.01,True,65.25359101226196,True
stage3__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__300s,round31_sealed_high_imbalance_V20_seed1968399862,C6-CANDIDATE,0.5,True,15.1616825,True
stage3__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__300s,round31_sealed_high_imbalance_V20_seed1968399862,C6-CANDIDATE,0.25,True,15.1616825,True
stage3__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__300s,round31_sealed_high_imbalance_V20_seed1968399862,C6-CANDIDATE,0.1,True,15.1616825,True
stage3__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__300s,round31_sealed_high_imbalance_V20_seed1968399862,C6-CANDIDATE,0.05,True,17.511611234332275,True
stage3__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__300s,round31_sealed_high_imbalance_V20_seed1968399862,C6-CANDIDATE,0.02,True,43.254611264849856,True
stage3__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__300s,round31_sealed_high_imbalance_V20_seed1968399862,C6-CANDIDATE,0.01,True,50.66861106076355,True
stage3__round31_sealed_high_imbalance_V20_seed1968399862__p_grb__300s,round31_sealed_high_imbalance_V20_seed1968399862,P-GRB,0.5,True,4.187224848501587,True
stage3__round31_sealed_high_imbalance_V20_seed1968399862__p_grb__300s,round31_sealed_high_imbalance_V20_seed1968399862,P-GRB,0.25,False,,True
stage3__round31_sealed_high_imbalance_V20_seed1968399862__p_grb__300s,round31_sealed_high_imbalance_V20_seed1968399862,P-GRB,0.1,False,,True
stage3__round31_sealed_high_imbalance_V20_seed1968399862__p_grb__300s,round31_sealed_high_imbalance_V20_seed1968399862,P-GRB,0.05,False,,True
stage3__round31_sealed_high_imbalance_V20_seed1968399862__p_grb__300s,round31_sealed_high_imbalance_V20_seed1968399862,P-GRB,0.02,False,,True
stage3__round31_sealed_high_imbalance_V20_seed1968399862__p_grb__300s,round31_sealed_high_imbalance_V20_seed1968399862,P-GRB,0.01,False,,True
stage3__round31_sealed_high_imbalance_V50_seed802548647__c5_candidate__300s,round31_sealed_high_imbalance_V50_seed802548647,C5-CANDIDATE,0.5,True,92.6772701,True
stage3__round31_sealed_high_imbalance_V50_seed802548647__c5_candidate__300s,round31_sealed_high_imbalance_V50_seed802548647,C5-CANDIDATE,0.25,True,92.6772701,True
stage3__round31_sealed_high_imbalance_V50_seed802548647__c5_candidate__300s,round31_sealed_high_imbalance_V50_seed802548647,C5-CANDIDATE,0.1,True,92.6772701,True
stage3__round31_sealed_high_imbalance_V50_seed802548647__c5_candidate__300s,round31_sealed_high_imbalance_V50_seed802548647,C5-CANDIDATE,0.05,False,,True
stage3__round31_sealed_high_imbalance_V50_seed802548647__c5_candidate__300s,round31_sealed_high_imbalance_V50_seed802548647,C5-CANDIDATE,0.02,False,,True
stage3__round31_sealed_high_imbalance_V50_seed802548647__c5_candidate__300s,round31_sealed_high_imbalance_V50_seed802548647,C5-CANDIDATE,0.01,False,,True
stage3__round31_sealed_high_imbalance_V50_seed802548647__c6_candidate__300s,round31_sealed_high_imbalance_V50_seed802548647,C6-CANDIDATE,0.5,True,86.468838,True
stage3__round31_sealed_high_imbalance_V50_seed802548647__c6_candidate__300s,round31_sealed_high_imbalance_V50_seed802548647,C6-CANDIDATE,0.25,True,86.468838,True
stage3__round31_sealed_high_imbalance_V50_seed802548647__c6_candidate__300s,round31_sealed_high_imbalance_V50_seed802548647,C6-CANDIDATE,0.1,True,86.468838,True
stage3__round31_sealed_high_imbalance_V50_seed802548647__c6_candidate__300s,round31_sealed_high_imbalance_V50_seed802548647,C6-CANDIDATE,0.05,True,107.17955038310546,True
stage3__round31_sealed_high_imbalance_V50_seed802548647__c6_candidate__300s,round31_sealed_high_imbalance_V50_seed802548647,C6-CANDIDATE,0.02,False,,True
stage3__round31_sealed_high_imbalance_V50_seed802548647__c6_candidate__300s,round31_sealed_high_imbalance_V50_seed802548647,C6-CANDIDATE,0.01,False,,True
stage3__round31_sealed_high_imbalance_V50_seed802548647__p_grb__300s,round31_sealed_high_imbalance_V50_seed802548647,P-GRB,0.5,True,0.9534788817443848,True
stage3__round31_sealed_high_imbalance_V50_seed802548647__p_grb__300s,round31_sealed_high_imbalance_V50_seed802548647,P-GRB,0.25,True,0.9534788817443848,True
stage3__round31_sealed_high_imbalance_V50_seed802548647__p_grb__300s,round31_sealed_high_imbalance_V50_seed802548647,P-GRB,0.1,True,1.812478849319458,True
stage3__round31_sealed_high_imbalance_V50_seed802548647__p_grb__300s,round31_sealed_high_imbalance_V50_seed802548647,P-GRB,0.05,False,,True
stage3__round31_sealed_high_imbalance_V50_seed802548647__p_grb__300s,round31_sealed_high_imbalance_V50_seed802548647,P-GRB,0.02,False,,True
stage3__round31_sealed_high_imbalance_V50_seed802548647__p_grb__300s,round31_sealed_high_imbalance_V50_seed802548647,P-GRB,0.01,False,,True
stage3__round31_sealed_moderate_V20_seed311185674__c5_candidate__300s,round31_sealed_moderate_V20_seed311185674,C5-CANDIDATE,0.5,True,16.6540477,True
stage3__round31_sealed_moderate_V20_seed311185674__c5_candidate__300s,round31_sealed_moderate_V20_seed311185674,C5-CANDIDATE,0.25,True,18.6995524,True
stage3__round31_sealed_moderate_V20_seed311185674__c5_candidate__300s,round31_sealed_moderate_V20_seed311185674,C5-CANDIDATE,0.1,False,,True
stage3__round31_sealed_moderate_V20_seed311185674__c5_candidate__300s,round31_sealed_moderate_V20_seed311185674,C5-CANDIDATE,0.05,False,,True
stage3__round31_sealed_moderate_V20_seed311185674__c5_candidate__300s,round31_sealed_moderate_V20_seed311185674,C5-CANDIDATE,0.02,False,,True
stage3__round31_sealed_moderate_V20_seed311185674__c5_candidate__300s,round31_sealed_moderate_V20_seed311185674,C5-CANDIDATE,0.01,False,,True
stage3__round31_sealed_moderate_V20_seed311185674__c6_candidate__300s,round31_sealed_moderate_V20_seed311185674,C6-CANDIDATE,0.5,True,16.9173232,True
stage3__round31_sealed_moderate_V20_seed311185674__c6_candidate__300s,round31_sealed_moderate_V20_seed311185674,C6-CANDIDATE,0.25,True,17.724742334332277,True
stage3__round31_sealed_moderate_V20_seed311185674__c6_candidate__300s,round31_sealed_moderate_V20_seed311185674,C6-CANDIDATE,0.1,False,,True
stage3__round31_sealed_moderate_V20_seed311185674__c6_candidate__300s,round31_sealed_moderate_V20_seed311185674,C6-CANDIDATE,0.05,False,,True
stage3__round31_sealed_moderate_V20_seed311185674__c6_candidate__300s,round31_sealed_moderate_V20_seed311185674,C6-CANDIDATE,0.02,False,,True
stage3__round31_sealed_moderate_V20_seed311185674__c6_candidate__300s,round31_sealed_moderate_V20_seed311185674,C6-CANDIDATE,0.01,False,,True
stage3__round31_sealed_moderate_V20_seed311185674__p_grb__300s,round31_sealed_moderate_V20_seed311185674,P-GRB,0.5,True,0.8039138514984131,True
stage3__round31_sealed_moderate_V20_seed311185674__p_grb__300s,round31_sealed_moderate_V20_seed311185674,P-GRB,0.25,True,11.601913710354614,True
stage3__round31_sealed_moderate_V20_seed311185674__p_grb__300s,round31_sealed_moderate_V20_seed311185674,P-GRB,0.1,False,,True
stage3__round31_sealed_moderate_V20_seed311185674__p_grb__300s,round31_sealed_moderate_V20_seed311185674,P-GRB,0.05,False,,True
stage3__round31_sealed_moderate_V20_seed311185674__p_grb__300s,round31_sealed_moderate_V20_seed311185674,P-GRB,0.02,False,,True
stage3__round31_sealed_moderate_V20_seed311185674__p_grb__300s,round31_sealed_moderate_V20_seed311185674,P-GRB,0.01,False,,True
stage3__round31_sealed_moderate_V50_seed1112848618__c5_candidate__300s,round31_sealed_moderate_V50_seed1112848618,C5-CANDIDATE,0.5,True,169.9390384,True
stage3__round31_sealed_moderate_V50_seed1112848618__c5_candidate__300s,round31_sealed_moderate_V50_seed1112848618,C5-CANDIDATE,0.25,True,236.26730703133546,True
stage3__round31_sealed_moderate_V50_seed1112848618__c5_candidate__300s,round31_sealed_moderate_V50_seed1112848618,C5-CANDIDATE,0.1,False,,True
stage3__round31_sealed_moderate_V50_seed1112848618__c5_candidate__300s,round31_sealed_moderate_V50_seed1112848618,C5-CANDIDATE,0.05,False,,True
stage3__round31_sealed_moderate_V50_seed1112848618__c5_candidate__300s,round31_sealed_moderate_V50_seed1112848618,C5-CANDIDATE,0.02,False,,True
stage3__round31_sealed_moderate_V50_seed1112848618__c5_candidate__300s,round31_sealed_moderate_V50_seed1112848618,C5-CANDIDATE,0.01,False,,True
stage3__round31_sealed_moderate_V50_seed1112848618__c6_candidate__300s,round31_sealed_moderate_V50_seed1112848618,C6-CANDIDATE,0.5,True,169.4961066,True
stage3__round31_sealed_moderate_V50_seed1112848618__c6_candidate__300s,round31_sealed_moderate_V50_seed1112848618,C6-CANDIDATE,0.25,True,206.58486819536742,True
stage3__round31_sealed_moderate_V50_seed1112848618__c6_candidate__300s,round31_sealed_moderate_V50_seed1112848618,C6-CANDIDATE,0.1,False,,True
stage3__round31_sealed_moderate_V50_seed1112848618__c6_candidate__300s,round31_sealed_moderate_V50_seed1112848618,C6-CANDIDATE,0.05,False,,True
stage3__round31_sealed_moderate_V50_seed1112848618__c6_candidate__300s,round31_sealed_moderate_V50_seed1112848618,C6-CANDIDATE,0.02,False,,True
stage3__round31_sealed_moderate_V50_seed1112848618__c6_candidate__300s,round31_sealed_moderate_V50_seed1112848618,C6-CANDIDATE,0.01,False,,True
stage3__round31_sealed_moderate_V50_seed1112848618__p_grb__300s,round31_sealed_moderate_V50_seed1112848618,P-GRB,0.5,True,2.301871024795532,True
stage3__round31_sealed_moderate_V50_seed1112848618__p_grb__300s,round31_sealed_moderate_V50_seed1112848618,P-GRB,0.25,False,,True
stage3__round31_sealed_moderate_V50_seed1112848618__p_grb__300s,round31_sealed_moderate_V50_seed1112848618,P-GRB,0.1,False,,True
stage3__round31_sealed_moderate_V50_seed1112848618__p_grb__300s,round31_sealed_moderate_V50_seed1112848618,P-GRB,0.05,False,,True
stage3__round31_sealed_moderate_V50_seed1112848618__p_grb__300s,round31_sealed_moderate_V50_seed1112848618,P-GRB,0.02,False,,True
stage3__round31_sealed_moderate_V50_seed1112848618__p_grb__300s,round31_sealed_moderate_V50_seed1112848618,P-GRB,0.01,False,,True
stage3__round31_sealed_tight_T_V20_seed2113109204__c5_candidate__300s,round31_sealed_tight_T_V20_seed2113109204,C5-CANDIDATE,0.5,True,18.4004092,True
stage3__round31_sealed_tight_T_V20_seed2113109204__c5_candidate__300s,round31_sealed_tight_T_V20_seed2113109204,C5-CANDIDATE,0.25,False,,True
stage3__round31_sealed_tight_T_V20_seed2113109204__c5_candidate__300s,round31_sealed_tight_T_V20_seed2113109204,C5-CANDIDATE,0.1,False,,True
stage3__round31_sealed_tight_T_V20_seed2113109204__c5_candidate__300s,round31_sealed_tight_T_V20_seed2113109204,C5-CANDIDATE,0.05,False,,True
stage3__round31_sealed_tight_T_V20_seed2113109204__c5_candidate__300s,round31_sealed_tight_T_V20_seed2113109204,C5-CANDIDATE,0.02,False,,True
stage3__round31_sealed_tight_T_V20_seed2113109204__c5_candidate__300s,round31_sealed_tight_T_V20_seed2113109204,C5-CANDIDATE,0.01,False,,True
stage3__round31_sealed_tight_T_V20_seed2113109204__c6_candidate__300s,round31_sealed_tight_T_V20_seed2113109204,C6-CANDIDATE,0.5,True,19.6529679,True
stage3__round31_sealed_tight_T_V20_seed2113109204__c6_candidate__300s,round31_sealed_tight_T_V20_seed2113109204,C6-CANDIDATE,0.25,True,53.20484617602234,True
stage3__round31_sealed_tight_T_V20_seed2113109204__c6_candidate__300s,round31_sealed_tight_T_V20_seed2113109204,C6-CANDIDATE,0.1,True,171.58281860081786,True
stage3__round31_sealed_tight_T_V20_seed2113109204__c6_candidate__300s,round31_sealed_tight_T_V20_seed2113109204,C6-CANDIDATE,0.05,False,,True
stage3__round31_sealed_tight_T_V20_seed2113109204__c6_candidate__300s,round31_sealed_tight_T_V20_seed2113109204,C6-CANDIDATE,0.02,False,,True
stage3__round31_sealed_tight_T_V20_seed2113109204__c6_candidate__300s,round31_sealed_tight_T_V20_seed2113109204,C6-CANDIDATE,0.01,False,,True
stage3__round31_sealed_tight_T_V20_seed2113109204__p_grb__300s,round31_sealed_tight_T_V20_seed2113109204,P-GRB,0.5,False,,True
stage3__round31_sealed_tight_T_V20_seed2113109204__p_grb__300s,round31_sealed_tight_T_V20_seed2113109204,P-GRB,0.25,False,,True
stage3__round31_sealed_tight_T_V20_seed2113109204__p_grb__300s,round31_sealed_tight_T_V20_seed2113109204,P-GRB,0.1,False,,True
stage3__round31_sealed_tight_T_V20_seed2113109204__p_grb__300s,round31_sealed_tight_T_V20_seed2113109204,P-GRB,0.05,False,,True
stage3__round31_sealed_tight_T_V20_seed2113109204__p_grb__300s,round31_sealed_tight_T_V20_seed2113109204,P-GRB,0.02,False,,True
stage3__round31_sealed_tight_T_V20_seed2113109204__p_grb__300s,round31_sealed_tight_T_V20_seed2113109204,P-GRB,0.01,False,,True
stage3__round31_sealed_tight_T_V50_seed1973327304__c5_candidate__300s,round31_sealed_tight_T_V50_seed1973327304,C5-CANDIDATE,0.5,True,62.7168981,True
stage3__round31_sealed_tight_T_V50_seed1973327304__c5_candidate__300s,round31_sealed_tight_T_V50_seed1973327304,C5-CANDIDATE,0.25,False,,True
stage3__round31_sealed_tight_T_V50_seed1973327304__c5_candidate__300s,round31_sealed_tight_T_V50_seed1973327304,C5-CANDIDATE,0.1,False,,True
stage3__round31_sealed_tight_T_V50_seed1973327304__c5_candidate__300s,round31_sealed_tight_T_V50_seed1973327304,C5-CANDIDATE,0.05,False,,True
stage3__round31_sealed_tight_T_V50_seed1973327304__c5_candidate__300s,round31_sealed_tight_T_V50_seed1973327304,C5-CANDIDATE,0.02,False,,True
stage3__round31_sealed_tight_T_V50_seed1973327304__c5_candidate__300s,round31_sealed_tight_T_V50_seed1973327304,C5-CANDIDATE,0.01,False,,True
stage3__round31_sealed_tight_T_V50_seed1973327304__c6_candidate__300s,round31_sealed_tight_T_V50_seed1973327304,C6-CANDIDATE,0.5,True,47.9351389,True
stage3__round31_sealed_tight_T_V50_seed1973327304__c6_candidate__300s,round31_sealed_tight_T_V50_seed1973327304,C6-CANDIDATE,0.25,False,,True
stage3__round31_sealed_tight_T_V50_seed1973327304__c6_candidate__300s,round31_sealed_tight_T_V50_seed1973327304,C6-CANDIDATE,0.1,False,,True
stage3__round31_sealed_tight_T_V50_seed1973327304__c6_candidate__300s,round31_sealed_tight_T_V50_seed1973327304,C6-CANDIDATE,0.05,False,,True
stage3__round31_sealed_tight_T_V50_seed1973327304__c6_candidate__300s,round31_sealed_tight_T_V50_seed1973327304,C6-CANDIDATE,0.02,False,,True
stage3__round31_sealed_tight_T_V50_seed1973327304__c6_candidate__300s,round31_sealed_tight_T_V50_seed1973327304,C6-CANDIDATE,0.01,False,,True
stage3__round31_sealed_tight_T_V50_seed1973327304__p_grb__300s,round31_sealed_tight_T_V50_seed1973327304,P-GRB,0.5,True,1.8594920675750732,True
stage3__round31_sealed_tight_T_V50_seed1973327304__p_grb__300s,round31_sealed_tight_T_V50_seed1973327304,P-GRB,0.25,False,,True
stage3__round31_sealed_tight_T_V50_seed1973327304__p_grb__300s,round31_sealed_tight_T_V50_seed1973327304,P-GRB,0.1,False,,True
stage3__round31_sealed_tight_T_V50_seed1973327304__p_grb__300s,round31_sealed_tight_T_V50_seed1973327304,P-GRB,0.05,False,,True
stage3__round31_sealed_tight_T_V50_seed1973327304__p_grb__300s,round31_sealed_tight_T_V50_seed1973327304,P-GRB,0.02,False,,True
stage3__round31_sealed_tight_T_V50_seed1973327304__p_grb__300s,round31_sealed_tight_T_V50_seed1973327304,P-GRB,0.01,False,,True
stage4__high_imbalance_seed3202__c5_candidate__300s,high_imbalance_seed3202,C5-CANDIDATE,0.5,True,19.0529762,True
stage4__high_imbalance_seed3202__c5_candidate__300s,high_imbalance_seed3202,C5-CANDIDATE,0.25,True,19.0529762,True
stage4__high_imbalance_seed3202__c5_candidate__300s,high_imbalance_seed3202,C5-CANDIDATE,0.1,True,19.0529762,True
stage4__high_imbalance_seed3202__c5_candidate__300s,high_imbalance_seed3202,C5-CANDIDATE,0.05,True,21.704839552316283,True
stage4__high_imbalance_seed3202__c5_candidate__300s,high_imbalance_seed3202,C5-CANDIDATE,0.02,True,205.4393620040863,True
stage4__high_imbalance_seed3202__c5_candidate__300s,high_imbalance_seed3202,C5-CANDIDATE,0.01,True,207.89376122670288,True
stage4__high_imbalance_seed3202__c6_candidate__300s,high_imbalance_seed3202,C6-CANDIDATE,0.5,True,17.3811548,True
stage4__high_imbalance_seed3202__c6_candidate__300s,high_imbalance_seed3202,C6-CANDIDATE,0.25,True,17.3811548,True
stage4__high_imbalance_seed3202__c6_candidate__300s,high_imbalance_seed3202,C6-CANDIDATE,0.1,True,17.3811548,True
stage4__high_imbalance_seed3202__c6_candidate__300s,high_imbalance_seed3202,C6-CANDIDATE,0.05,True,21.139237367575074,True
stage4__high_imbalance_seed3202__c6_candidate__300s,high_imbalance_seed3202,C6-CANDIDATE,0.02,True,205.5872373217987,True
stage4__high_imbalance_seed3202__c6_candidate__300s,high_imbalance_seed3202,C6-CANDIDATE,0.01,True,214.84823723978272,True
stage4__high_imbalance_seed3202__p_grb__300s,high_imbalance_seed3202,P-GRB,0.5,True,0.3800854817443848,True
stage4__high_imbalance_seed3202__p_grb__300s,high_imbalance_seed3202,P-GRB,0.25,False,,True
stage4__high_imbalance_seed3202__p_grb__300s,high_imbalance_seed3202,P-GRB,0.1,False,,True
stage4__high_imbalance_seed3202__p_grb__300s,high_imbalance_seed3202,P-GRB,0.05,False,,True
stage4__high_imbalance_seed3202__p_grb__300s,high_imbalance_seed3202,P-GRB,0.02,False,,True
stage4__high_imbalance_seed3202__p_grb__300s,high_imbalance_seed3202,P-GRB,0.01,False,,True
stage4__high_imbalance_seed3202__p_grb_hga__300s,high_imbalance_seed3202,P-GRB-HGA,0.5,True,16.20133298365173,True
stage4__high_imbalance_seed3202__p_grb_hga__300s,high_imbalance_seed3202,P-GRB-HGA,0.25,False,,True
stage4__high_imbalance_seed3202__p_grb_hga__300s,high_imbalance_seed3202,P-GRB-HGA,0.1,False,,True
stage4__high_imbalance_seed3202__p_grb_hga__300s,high_imbalance_seed3202,P-GRB-HGA,0.05,False,,True
stage4__high_imbalance_seed3202__p_grb_hga__300s,high_imbalance_seed3202,P-GRB-HGA,0.02,False,,True
stage4__high_imbalance_seed3202__p_grb_hga__300s,high_imbalance_seed3202,P-GRB-HGA,0.01,False,,True
stage4__high_imbalance_seed6202__c5_candidate__300s,high_imbalance_seed6202,C5-CANDIDATE,0.5,True,51.559826,True
stage4__high_imbalance_seed6202__c5_candidate__300s,high_imbalance_seed6202,C5-CANDIDATE,0.25,True,51.559826,True
stage4__high_imbalance_seed6202__c5_candidate__300s,high_imbalance_seed6202,C5-CANDIDATE,0.1,False,,True
stage4__high_imbalance_seed6202__c5_candidate__300s,high_imbalance_seed6202,C5-CANDIDATE,0.05,False,,True
stage4__high_imbalance_seed6202__c5_candidate__300s,high_imbalance_seed6202,C5-CANDIDATE,0.02,False,,True
stage4__high_imbalance_seed6202__c5_candidate__300s,high_imbalance_seed6202,C5-CANDIDATE,0.01,False,,True
stage4__high_imbalance_seed6202__c6_candidate__300s,high_imbalance_seed6202,C6-CANDIDATE,0.5,True,43.2166092,True
stage4__high_imbalance_seed6202__c6_candidate__300s,high_imbalance_seed6202,C6-CANDIDATE,0.25,True,43.2166092,True
stage4__high_imbalance_seed6202__c6_candidate__300s,high_imbalance_seed6202,C6-CANDIDATE,0.1,False,,True
stage4__high_imbalance_seed6202__c6_candidate__300s,high_imbalance_seed6202,C6-CANDIDATE,0.05,False,,True
stage4__high_imbalance_seed6202__c6_candidate__300s,high_imbalance_seed6202,C6-CANDIDATE,0.02,False,,True
stage4__high_imbalance_seed6202__c6_candidate__300s,high_imbalance_seed6202,C6-CANDIDATE,0.01,False,,True
stage4__high_imbalance_seed6202__p_grb__300s,high_imbalance_seed6202,P-GRB,0.5,True,1.186652473297119,True
stage4__high_imbalance_seed6202__p_grb__300s,high_imbalance_seed6202,P-GRB,0.25,True,1.882652334060669,True
stage4__high_imbalance_seed6202__p_grb__300s,high_imbalance_seed6202,P-GRB,0.1,False,,True
stage4__high_imbalance_seed6202__p_grb__300s,high_imbalance_seed6202,P-GRB,0.05,False,,True
stage4__high_imbalance_seed6202__p_grb__300s,high_imbalance_seed6202,P-GRB,0.02,False,,True
stage4__high_imbalance_seed6202__p_grb__300s,high_imbalance_seed6202,P-GRB,0.01,False,,True
stage4__high_imbalance_seed6202__p_grb_hga__300s,high_imbalance_seed6202,P-GRB-HGA,0.5,True,22.86888530272522,True
stage4__high_imbalance_seed6202__p_grb_hga__300s,high_imbalance_seed6202,P-GRB-HGA,0.25,True,23.654885316076662,True
stage4__high_imbalance_seed6202__p_grb_hga__300s,high_imbalance_seed6202,P-GRB-HGA,0.1,False,,True
stage4__high_imbalance_seed6202__p_grb_hga__300s,high_imbalance_seed6202,P-GRB-HGA,0.05,False,,True
stage4__high_imbalance_seed6202__p_grb_hga__300s,high_imbalance_seed6202,P-GRB-HGA,0.02,False,,True
stage4__high_imbalance_seed6202__p_grb_hga__300s,high_imbalance_seed6202,P-GRB-HGA,0.01,False,,True
stage4__moderate_seed3302__c5_candidate__300s,moderate_seed3302,C5-CANDIDATE,0.5,True,22.3974629,True
stage4__moderate_seed3302__c5_candidate__300s,moderate_seed3302,C5-CANDIDATE,0.25,False,,True
stage4__moderate_seed3302__c5_candidate__300s,moderate_seed3302,C5-CANDIDATE,0.1,False,,True
stage4__moderate_seed3302__c5_candidate__300s,moderate_seed3302,C5-CANDIDATE,0.05,False,,True
stage4__moderate_seed3302__c5_candidate__300s,moderate_seed3302,C5-CANDIDATE,0.02,False,,True
stage4__moderate_seed3302__c5_candidate__300s,moderate_seed3302,C5-CANDIDATE,0.01,False,,True
stage4__moderate_seed3302__c6_candidate__300s,moderate_seed3302,C6-CANDIDATE,0.5,True,21.3854812,True
stage4__moderate_seed3302__c6_candidate__300s,moderate_seed3302,C6-CANDIDATE,0.25,True,28.223441854223633,True
stage4__moderate_seed3302__c6_candidate__300s,moderate_seed3302,C6-CANDIDATE,0.1,False,,True
