vehicle,used,nodes,vehicle_capacity,travel_time,operation_time,route_duration,route_time_limit,route_utilization,final_depot_unload
0,True,"[0,13,17,19,6,0]",30,2005.7353379968072,1200.0,3205.735337996807,18000.0,0.1780964076664893,0
1,True,"[0,10,20,9,3,12,14,5,4,1,8,15,2,11,16,7,18,0]",30,7195.6854727127475,4080.0,11275.685472712747,18000.0,0.6264269707062637,0
2,False,"[0,0]",30,0.0,0.0,0.0,18000.0,0.0,0
