sequence,process_seconds,event,status,nominal_deadline_remaining_seconds,work_deadline_remaining_seconds,detail
0,0,"process_entry","start",999.99928890000001,994.99928890000001,"absolute process deadline origin"
1,0.0009167,"instance_parsing_start","start",999.99908349999998,994.99908340000002,"E:\codes\ExactEBRP\reference\qualification_round33\M2_Q20\round33_v10_moderate_M2_Q20_seed1118884127.txt"
2,0.0016803,"instance_parsing_complete","complete",999.99831979999999,994.99831970000002,"instance=round33_v10_moderate_M2_Q20_seed1118884127.txt"
3,0.0018699000000000001,"hga_start","start",999.99813019999999,994.99813019999999,"label=primary_hga;native_generation_stagnation_hga"
4,1.5952446,"hga_generation_loop_complete","complete",998.40475560000004,993.40475549999996,"label=primary_hga;generations=1005;no_improve=1000"
5,1.5970173999999999,"hga_best_solution_extraction_start","start",998.40298270000005,993.40298259999997,"label=primary_hga"
6,1.5971006000000001,"hga_best_solution_extraction_complete","complete",998.40289949999999,993.40289949999999,"label=primary_hga"
7,1.5971709000000001,"hga_route_decoding_start","start",998.40282920000004,993.40282920000004,"label=primary_hga"
8,1.5974431,"hga_route_decoding_complete","complete",998.40255690000004,993.40255690000004,"label=primary_hga"
9,1.5976840000000001,"independent_hga_verification_start","start",998.40231619999997,993.40231600000004,"label=primary_hga"
10,1.5980174,"independent_hga_verification_complete","complete",998.40198280000004,993.40198269999996,"label=primary_hga;feasible=true"
11,1.5996775000000001,"final_result_serialization_start","start",998.40032259999998,993.40032250000002,""
12,1.6010013999999999,"final_result_serialization_complete","complete",998.39899890000004,993.39899869999999,""
13,1.6012246999999999,"process_exit","complete",998.39877539999998,993.39877530000001,"rc=0"
