telemetry_seconds,event,leaf_id,global_lb,verified_ub
0.0231822,initialize,R,0,0.107253
0.48557,lp_complete,R,0.00169244,0.107253
0.485635,atomic_split,R,0.00169244,0.107253
0.917015,lp_complete,R.0,0.00169244,0.107253
0.917048,atomic_split,R.0,0.00169244,0.107253
1.37677,lp_complete,R.0.0,0.00169244,0.107253
1.3768,atomic_split,R.0.0,0.00169244,0.107253
1.85502,lp_complete,R.0.1,0.00169244,0.107253
1.85505,atomic_split,R.0.1,0.00169244,0.107253
2.33033,lp_complete,R.1,0.00169257,0.107253
2.33036,atomic_split,R.1,0.00169257,0.107253
2.77478,lp_complete,R.0.0.0,0.00169257,0.107253
2.77483,atomic_split,R.0.0.0,0.00169257,0.107253
3.20503,lp_complete,R.0.0.1,0.00172796,0.107253
3.20506,atomic_split,R.0.0.1,0.00172796,0.107253
3.61423,lp_complete,R.0.0.0.0,0.00172796,0.107253
3.61426,atomic_split,R.0.0.0.0,0.00172796,0.107253
4.04277,lp_complete,R.0.0.0.1,0.00203919,0.107253
4.0428,atomic_split,R.0.0.0.1,0.00203919,0.107253
4.51146,lp_infeasible,R.0.0.0.0.0,0.00203919,0.107253
4.90298,lp_complete,R.0.0.0.0.1,0.00463663,0.107253
4.90301,atomic_split,R.0.0.0.0.1,0.00463663,0.107253
5.33964,lp_complete,R.0.0.0.0.1.1,0.00463663,0.107253
5.33967,atomic_split,R.0.0.0.0.1.1,0.00463663,0.107253
5.79401,lp_complete,R.0.0.0.0.1.0,0.00473699,0.107253
5.79404,atomic_split,R.0.0.0.0.1.0,0.00473699,0.107253
6.23286,lp_complete,R.0.0.0.0.1.0.1,0.00473699,0.107253
6.23289,atomic_split,R.0.0.0.0.1.0.1,0.00473699,0.107253
6.67329,lp_infeasible,R.0.0.0.0.1.0.0,0.00536582,0.107253
7.11598,lp_complete,R.0.0.0.0.1.0.1.1,0.00536582,0.107253
7.11601,atomic_split,R.0.0.0.0.1.0.1.1,0.00536582,0.107253
7.54358,lp_complete,R.0.0.0.0.1.0.1.0,0.00543793,0.107253
7.54361,atomic_split,R.0.0.0.0.1.0.1.0,0.00543793,0.107253
