telemetry_seconds,event,leaf_id,gamma_L,gamma_U,status,global_lb,verified_ub,detail
33.1051,lp_complete,L0,0,0.151882,infeasible,0,0.607529,"complete_lp_relaxation"
37.9716,lp_complete,L1,0.151882,0.303765,optimal,0.303765,0.607529,"complete_lp_relaxation"
49.1356,atomic_split,L1,0.151882,0.303765,replaced,0.303765,0.607529,"normalized_child_disjunction_gain_reaches_rho"
54.5159,lp_complete,L2,0.303765,0.455647,optimal,0.444302,0.607529,"complete_lp_relaxation"
63.594,atomic_split,L2,0.303765,0.455647,replaced,0.444302,0.607529,"complete_child_lp_infeasibility"
78.1305,atomic_split,L1.0,0.151882,0.227823,replaced,0.455647,0.607529,"complete_child_lp_infeasibility"
81.8241,lp_complete,L3,0.455647,0.607529,infeasible,0.455647,0.607529,"complete_lp_relaxation"
92.0691,atomic_split,L1.0.1,0.189853,0.227823,replaced,0.478225,0.607529,"normalized_child_disjunction_gain_reaches_rho"
109.695,partial_native_bound_target_reached,L1.0.1.1,0.208838,0.227823,open,0.480618,0.607529,"backend_certified_parent_bound_requeued"
109.7,atomic_split,L1.0.1.1,0.208838,0.227823,replaced,0.480618,0.607529,"c5_parent_native_target_reached_delayed_split"
171.086,terminal_mip_complete,L1.0.1.1.0,0.208838,0.218331,"INFEASIBLE",0.485506,0.607529,"native_terminal_mip_infeasible"
280.433,terminal_mip_complete,L1.0.1.1.1,0.218331,0.227823,"INFEASIBLE",0.494998,0.607529,"native_terminal_mip_infeasible"
