anchor_cell_index,anchor_lower,anchor_upper,active,active_lower,active_upper,truncated_by_proof_range,U_proof_launch,U_anchor_launch,proof_range_lower,proof_range_upper,normalization_source
0,0,0.0050956259605548261,1,0,0.0050956259605548261,0,0.020382503842219304,0.020382503842219304,0,0.020382503842219304,"proof"
1,0.0050956259605548261,0.010191251921109652,1,0.0050956259605548261,0.010191251921109652,0,0.020382503842219304,0.020382503842219304,0,0.020382503842219304,"proof"
2,0.010191251921109652,0.015286877881664478,1,0.010191251921109652,0.015286877881664478,0,0.020382503842219304,0.020382503842219304,0,0.020382503842219304,"proof"
3,0.015286877881664478,0.020382503842219304,1,0.015286877881664478,0.020382503842219304,0,0.020382503842219304,0.020382503842219304,0,0.020382503842219304,"proof"
