anchor_cell_index,anchor_lower,anchor_upper,active,active_lower,active_upper,truncated_by_proof_range,U_proof_launch,U_anchor_launch,proof_range_lower,proof_range_upper,normalization_source
0,0,0.12660569730604074,1,0,0.12660569730604074,0,0.50642278922416295,0.50642278922416295,0,0.50642278922416295,"proof"
1,0.12660569730604074,0.25321139461208148,1,0.12660569730604074,0.25321139461208148,0,0.50642278922416295,0.50642278922416295,0,0.50642278922416295,"proof"
2,0.25321139461208148,0.37981709191812218,1,0.25321139461208148,0.37981709191812218,0,0.50642278922416295,0.50642278922416295,0,0.50642278922416295,"proof"
3,0.37981709191812218,0.50642278922416295,1,0.37981709191812218,0.50642278922416295,0,0.50642278922416295,0.50642278922416295,0,0.50642278922416295,"proof"
