leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,telemetry_seconds
L0,"",0,0,0.12660569730604074,1,1,0,1,0.093948255393593263,"OPTIMAL",0.40284897564279282,0.41145809999999999
L1,"",0,0.12660569730604074,0.25321139461208148,1,1,0,1,0.1983636356358682,"OPTIMAL",0.43246634656858651,1.7867848
L2,"",0,0.25321139461208148,0.37981709191812218,1,1,0,1,0.32496933294190877,"OPTIMAL",0.49160000379376095,3.1033835000000001
L1.0,"L1",1,0.12660569730604074,0.18990854595906109,1,1,0,1,0.19836363563586817,"OPTIMAL",0.40844933701358344,4.3509387000000004
L1.1,"L1",1,0.18990854595906109,0.25321139461208148,1,1,0,1,0.2616664842888885,"OPTIMAL",0.44613959162812611,4.7438777999999999
L3,"",0,0.37981709191812218,0.50642278922416295,1,1,0,1,0.45157503024794959,"OPTIMAL",0.43013053201198487,67.438229500000006
L0.0,"L0",1,0,0.063302848653020369,1,1,0,1,0.094812110477775102,"OPTIMAL",0.38296741008905827,67.811367200000007
L0.1,"L0",1,0.063302848653020369,0.12660569730604074,1,1,0,1,0.13567304711601838,"OPTIMAL",0.41320633429734832,68.201636100000002
L2.0,"L2",1,0.25321139461208148,0.3165142432651018,1,1,0,1,0.32496933294190883,"OPTIMAL",0.60557349679019268,69.780650499999993
L2.1,"L2",1,0.3165142432651018,0.37981709191812218,1,1,0,1,0.38827218159492921,"OPTIMAL",0.4904976722616079,70.178769000000003
