"state_id","variant","ordinal","family","scope","subset","raw_violation","scaled_violation","mincut_objective","direct_objective","sense","rhs","term_count","canonical_signature_sha256"
"D2","IR1-mixed-full-closure","3","IR-OUT","global","1;7;8","2.1316886879417094","0.01114921429861418","2.1316886879417041","2.1316886879417094","<","-88","75","44e7a079db23607c7d49ccae86e3bf05f93bd8bc332fe5e60aff7b7b71bf230e"
"D2","IR1-mixed-full-closure","4","IR-IN","global","5;10","1.3987322811373257","0.0076727064060756398","1.3987322811373204","1.3987322811373257","<","11","56","07c790ab1b9e30ac17e66284c9549235fce1d3724a139e9b558a41543605711e"
"D3","IR1-mixed-full-closure","0","IR-IN","global","2;3;4;6;10;11","36.274369303603436","0.1415875358241572","36.274369303603436","36.274369303603436","<","51","132","1601f39ce552701e37d371cc8427fb727acef46790d9bbb708e4da45b31993d8"
"D3","IR1-mixed-full-closure","1","IR-OUT","global","1;5;7;8;9;12","40.513272058802322","0.15813298670942513","40.513272058802329","40.513272058802322","<","-156","132","474e9069654ef2e15ba18169a0465ac0db12760e5233d09633dbbf66c864d775"
"D3","IR1-mixed-full-closure","2","IR-IN","global","2;3;5;6;11","0.68212370573596248","0.0027143463274673456","0.68212370573596814","0.68212370573596248","<","50","125","9922c6dc4b8f3040f650728ba1385af02635087ad18131d9b3b38d79b2b8776f"
"D3","IR1-mixed-full-closure","3","IR-OUT","global","9;12","0.62931519658473589","0.0025042076361005013","0.62931519658474855","0.62931519658473589","<","-49","68","b000f2ede725ef357de52824d027bd65e3e7475d3c7e86d9b2500b7deeb8a74b"
"D3","IR1-mixed-full-closure","4","IR-IN","global","2;11","7.8132395784236808","0.030759244354554585","7.8132395784236834","7.8132395784236808","<","19","68","1d2dd2c86ab9ea0f58f75599e2f27753a2aa8b4936345693e8f6a21cc2ba72a8"
"D3","IR1-mixed-full-closure","5","IR-OUT","global","1;4;5;8","9.3723124568380705","0.036897018980861652","9.3723124568380669","9.3723124568380705","<","-102","112","e2f63e405b462a0a2636a12ef1c9a7f48fbf4880ec2e4f869bb03db97eac863e"
"D3","IR1-mixed-full-closure","6","IR-OUT","global","1;7","0.14729240027519941","0.00058542943858990034","0.14729240027519808","0.14729240027519941","<","-46","68","f0c3ed4f5919050edb8ba4f96ce47e89c65ffe04e17ad7ffc78fbac0262de07f"
"D3","IR1-mixed-full-closure","7","IR-IN","global","3;6;12","0.81430063614874992","0.0032211389805130199","0.81430063614875792","0.81430063614874992","<","22","93","2a506c6d5fb85f892112583c74e34e0ca0f71895f08fc0e31e83cdcb23584b77"
"D3","IR1-mixed-full-closure","8","IR-OUT","global","1;4;7","1.1530836517470855","0.0045386007317937257","1.1530836517470888","1.1530836517470855","<","-63","93","7c8e66162bb21ebd77857a9c2fc9d2bd4d34b85d2d1dbade353024c2ceb05b19"
"D4","IR1-mixed-full-closure","0","IR-IN","global","2;11","4.2525187351441405","0.016858277666581097","4.252518735144136","4.2525187351441405","<","19","68","1d2dd2c86ab9ea0f58f75599e2f27753a2aa8b4936345693e8f6a21cc2ba72a8"
"D4","IR1-mixed-full-closure","1","IR-OUT","global","5;8","2.5349361371046877","0.010049257846459037","2.5349361371046939","2.5349361371046877","<","-61","68","29db082619c3f78e1a16b14f7d765b43a9b94ab94c98e1032e24fe6ad38f212b"
"D4","IR1-mixed-full-closure","2","IR-IN","global","3;4;6;10","26.76569079372106","0.10605744498951501","26.765690793721056","26.76569079372106","<","32","112","2133d009022e749b15453aff3768ee60b45abd6e52a6857e4d5e96cd8a897c96"
"D4","IR1-mixed-full-closure","3","IR-OUT","global","1;7;9;12","28.53219391679124","0.11305710770110744","28.532193916791236","28.53219391679124","<","-95","112","5b1206c6d70dbb65339490b7660888df8242d3daaacdae20e85de39f64632a6a"
"D4","IR1-mixed-full-closure","4","IR-IN","global","3;12","0.89547384190494439","0.0035373663448035621","0.89547384190495194","0.89547384190494439","<","20","68","83b6de1be114d572d8e0ad0eb721eb79ccb19fece2d6a994882f64d9f849d994"
"D4","IR1-mixed-full-closure","5","IR-OUT","global","4;7","0.25442788562649743","0.0010043087004881271","0.25442788562649099","0.25442788562649743","<","-39","68","a46fe4032797a0faf4008a5290179e45802ee332a98732bff0487a5de4367e91"
"D4","IR1-mixed-full-closure","6","IR-IN","global","3;6","0.45609456493282696","0.001798902290592658","0.45609456493283318","0.45609456493282696","<","9","68","c21d764cc22d474c4ed94900959eeef140797d05355555e53089b0da227e4c3a"
"D4","IR1-mixed-full-closure","7","IR-OUT","global","9;12","3.4595974272868464","0.01364514777191296","3.4595974272868446","3.4595974272868464","<","-49","68","b000f2ede725ef357de52824d027bd65e3e7475d3c7e86d9b2500b7deeb8a74b"
"D4","IR1-mixed-full-closure","8","IR-IN","global","2;4;5;10;11","0.38547476077575304","0.0015407616972143454","0.38547476077575737","0.38547476077575304","<","64","125","1f0c1b7cf461f880aa2e5fceda0f26ad99a7a66d94ee4530b0af31061655160e"
"D4","IR1-mixed-full-closure","9","IR-OUT","global","1;7","1.2231919301401168","0.0048891586844980392","1.2231919301401106","1.2231919301401168","<","-46","68","f0c3ed4f5919050edb8ba4f96ce47e89c65ffe04e17ad7ffc78fbac0262de07f"
"D5","IR1-mixed-full-closure","0","IR-IN","global","2;3;6;11","25.343525496199536","0.09981020988325795","25.343525496199529","25.343525496199536","<","28","112","cc5a042341b1b78a6749ce6befbf172b2fd9ce013fbb1739a8a6efb458925644"
"D5","IR1-mixed-full-closure","1","IR-OUT","global","5;8;9;12","30.458341274565775","0.1199538491898528","30.458341274565775","30.458341274565775","<","-110","112","dbf30a8430dabc6ba3fdbe018fa8a488a9045d6b0311658554820578dccf9209"
"D5","IR1-mixed-full-closure","2","IR-IN","global","2;11","2.6523231747178215","0.010546910447098032","2.6523231747178286","2.6523231747178215","<","19","68","1d2dd2c86ab9ea0f58f75599e2f27753a2aa8b4936345693e8f6a21cc2ba72a8"
"D5","IR1-mixed-full-closure","3","IR-OUT","global","5;8","4.2280807504754012","0.016812879163229169","4.2280807504754065","4.2280807504754012","<","-61","68","29db082619c3f78e1a16b14f7d765b43a9b94ab94c98e1032e24fe6ad38f212b"
"D6","IR1-mixed-full-closure","0","IR-IN","global","5;6;7;9;10;11","15.396898868287991","0.10020811563772422","15.396898868287991","15.396898868287991","<","49","90","e03fe8f2ea4fb992a83302fc0243df98d7022c8941a4d7e8e9ed490d7d3c3a37"
"D6","IR1-mixed-full-closure","1","IR-OUT","global","2;3;8;12","15.744209843782748","0.10246853045841982","15.744209843782748","15.744209843782748","<","-95","76","86f00619eb56dbb91ff2b1287b873cc265172805af678737cb9a1b50d0b5042c"
"D6","IR1-mixed-full-closure","2","IR-IN","global","5;11","0.76650390069068575","0.0052811001596012293","0.76650390069068663","0.76650390069068575","<","23","46","4f96af77751224c6e4414cd1167538c20b0d8ca582e11afd49abd1ff1790722e"
"D6","IR1-mixed-full-closure","3","IR-IN","global","7;10","0.73972588915714965","0.0051319265501508825","0.73972588915715676","0.73972588915714965","<","20","46","5b283d0ca821c0227fe7758091dae838e5b2477c7ed10512f718b17107709751"
"D7","IR1-mixed-full-closure","0","IR-IN","global","5;6;7;9;10;11","15.39689886828798","0.10020811563772415","15.396898868287984","15.39689886828798","<","49","90","e03fe8f2ea4fb992a83302fc0243df98d7022c8941a4d7e8e9ed490d7d3c3a37"
"D7","IR1-mixed-full-closure","1","IR-OUT","global","2;3;8;12","15.744209843782745","0.10246853045841979","15.744209843782748","15.744209843782745","<","-95","76","86f00619eb56dbb91ff2b1287b873cc265172805af678737cb9a1b50d0b5042c"
"D7","IR1-mixed-full-closure","2","IR-IN","global","5;11","0.76650390069067775","0.0052811001596011729","0.76650390069067953","0.76650390069067775","<","23","46","4f96af77751224c6e4414cd1167538c20b0d8ca582e11afd49abd1ff1790722e"
"D7","IR1-mixed-full-closure","3","IR-IN","global","7;10","0.73972588915715676","0.0051319265501509328","0.73972588915715676","0.73972588915715676","<","20","46","5b283d0ca821c0227fe7758091dae838e5b2477c7ed10512f718b17107709751"
"D8","IR1-mixed-full-closure","0","IR-IN","global","5;6;9;11","17.85433499077935","0.11300388183132479","17.854334990779346","17.85433499077935","<","29","76","2323b6260674027b4e2ed1f0c55cc321c1e8f62d4bd498a809fcea067933b78d"
"D8","IR1-mixed-full-closure","1","IR-OUT","global","2;3;8;12","17.023018168727994","0.10774230093391253","17.023018168727994","17.023018168727994","<","-95","76","86f00619eb56dbb91ff2b1287b873cc265172805af678737cb9a1b50d0b5042c"
"D8","IR1-mixed-full-closure","2","IR-IN","global","5;11","0.77777777777777635","0.0053805958526906691","0.77777777777777146","0.77777777777777635","<","23","46","4f96af77751224c6e4414cd1167538c20b0d8ca582e11afd49abd1ff1790722e"
"D8","IR1-mixed-full-closure","3","IR-IN","global","6;9;12","0.67182373690125274","0.0046668497939232178","0.67182373690125274","0.67182373690125274","<","31","63","55a7c6d63d0b39e2019378dbfb21d08aa2643e00868eba030795ea2c0f44b51e"
"D8","IR1-mixed-full-closure","4","IR-IN","global","3;6;9","0.27709689168096308","0.0019288582683711971","0.27709689168096929","0.27709689168096308","<","32","63","8575aa28882fe9b60bc5ae71646326b9e65a046522eaf523dc749090d2555180"
"D8","IR1-mixed-full-closure","5","IR-IN","global","7;10","0.23280705678802072","0.0016228614555894654","0.23280705678802605","0.23280705678802072","<","20","46","5b283d0ca821c0227fe7758091dae838e5b2477c7ed10512f718b17107709751"
"D8","IR1-mixed-full-closure","6","IR-IN","global","5;8","0.31978923203779802","0.0022276065186516065","0.31978923203781306","0.31978923203779802","<","25","46","4c94ba6099a497f446c6b38b750bf89506c2595b1e3a6796484b507e24a7c891"
"D9","IR1-mixed-full-closure","0","IR-IN","global","2;6;7;13;17;18","12.875958904746547","0.037480069365502862","12.875958904746554","12.875958904746547","<","64","276","943a58ab61c79d9151621b7caeca369fadf582d16e7be7a0ed2e4a107634ec80"
"D9","IR1-mixed-full-closure","1","IR-OUT","global","8;10;12;14;15;16;20","55.83305184142624","0.162522004876309","55.833051841426226","55.83305184142624","<","-152","301","0c962b912bb6595a2c05405866c9460f14884a3cdbb7527efbe5460c2952afd6"
"D9","IR1-mixed-full-closure","2","IR-IN","global","7;10;13;15;18","4.594848824204135","0.013400954255617091","4.5948488242041421","4.594848824204135","<","66","245","9ef644d9221f138384800b688d73bcb35255a3156928f1b4009eab4ddfebd412"
"D9","IR1-mixed-full-closure","3","IR-OUT","global","2;3;6;8;12;14;17;20","34.398607444945114","0.10032412000115878","34.398607444945107","34.398607444945114","<","-141","320","95f822702b5a9c9a82a256977b9e0d671741fcd4e5592d7fd30bc2e797610abf"
"D9","IR1-mixed-full-closure","4","IR-IN","global","7;10;13","1.8290679493738071","0.0051301230190481098","1.8290679493738224","1.8290679493738071","<","53","165","5f9176f59cd810a64a4414a40a1257aab8b3f3a5fc2cf9964d93f6e3fd67ccd6"
"D9","IR1-mixed-full-closure","5","IR-OUT","global","5;6;8;12;14;15;17;18;20","34.929514762410697","0.097969409932622584","34.929514762410712","34.929514762410697","<","-150","333","91bd63a2932b193f303acfcbeec8be2c01dba272e74f8d0bdf6a7850fcb050c7"
"D9","IR1-mixed-full-closure","6","IR-IN","global","6;7;10;13;15;16;18","8.8492421761216935","0.023536183899332926","8.8492421761216988","8.8492421761216935","<","101","301","e624010933d12da15d06d3a43e2ce84da64c109a8165753934b0be23e39f6e35"
"D9","IR1-mixed-full-closure","7","IR-OUT","global","2;3;5;8;12;14;20","51.007364951058356","0.13566344979775916","51.007364951058364","51.007364951058356","<","-144","301","d2172b0994b2867c890e73f0b63bef47f4547bd28ea819f5ef72d09ce9653710"
"D9","IR1-mixed-full-closure","8","IR-IN","global","6;7;9;10;13;16;18","6.3034068005688724","0.016407232248880695","6.3034068005688866","6.3034068005688724","<","121","301","558cc86f84f57d64e38f9e500a6acc4144fcbc4d3aa98b0dfad001b18d6d04fc"
"D9","IR1-mixed-full-closure","9","IR-OUT","global","2;3;5;8;12;14;15;17;20","32.866870391791132","0.085549670657986202","32.866870391791124","32.866870391791132","<","-149","333","8574d92e505d305bd98866c910002200935c9a7ba7c7d88749666dd495e443c2"
"D9","IR1-mixed-full-closure","10","IR-IN","global","2;3;6;7;10;13;15;16;17","8.650302485811121","0.021579808652050343","8.6503024858111317","8.650302485811121","<","112","333","1b7784303488378307362a6bb84ff6e69b2c15765b6a75d962b57183dcbfd5dc"
"D9","IR1-mixed-full-closure","11","IR-OUT","global","8;11;14;20","35.782212840687706","0.089265468752746671","35.782212840687706","35.782212840687706","<","-120","208","2dd164e7ca98bf2e6c488d913adcfce8f360abf7f9d503565ba51ea206201685"
"D9","IR1-mixed-full-closure","12","IR-IN","global","3;6;7;13;15","6.3537519957963644","0.015419433327975829","6.3537519957963795","6.3537519957963644","<","70","245","79c9275ecff589e9573b132c6eb5f6ea76a08f24307132ae759d67408856a425"
"D9","IR1-mixed-full-closure","13","IR-OUT","global","2;5;8;10;11;14;16;17;20","32.077440618503587","0.077846280005319249","32.077440618503573","32.077440618503587","<","-177","333","fa54bb07c938ee94122a909f706b792b20f2050e10f8ea698758a1c83a28d2c8"
"D9","IR1-mixed-full-closure","14","IR-IN","global","3;4;6;7;15;16","7.5230636936109843","0.017084438400208946","7.5230636936109931","7.5230636936109843","<","121","276","6bfa33e018ba99ae5a2d5f50039a5c8ac66a4ec6ed200e654f465d2a21afb8df"
"D9","IR1-mixed-full-closure","15","IR-OUT","global","2;5;8;14;17;20","27.454567940529145","0.06234772080723737","27.454567940529152","27.454567940529145","<","-105","276","5024be88b9b01ce141c8285790c92c8d517544a9f0f8c40743b0bc4d0331598f"
"D9","IR1-mixed-full-closure","16","IR-IN","global","4;7;9;10;13;16;18","4.6451160999966516","0.011589533740218563","4.6451160999966561","4.6451160999966516","<","146","301","9fb6736593696c63f9ea802be3a72ab532d6269f09e5f8cec25db65fae279b3b"
"D9","IR1-mixed-full-closure","17","IR-OUT","global","2;5;6;8;11;12;14;15;17;20","24.96163420591586","0.062279111137967934","24.961634205915857","24.96163420591586","<","-182","340","c7396d90233543242eda9474ce35411edee06480395a1ff25cd7176857ac890b"
"D9","IR1-mixed-full-closure","18","IR-IN","global","4;7;16","3.0328814074247887","0.0078170310885074049","3.0328814074247887","3.0328814074247887","<","90","165","97ecf1d48079299b4f754c832b985add3db5583fd7b1adfd00c47a7b4e65921a"
"D9","IR1-mixed-full-closure","19","IR-OUT","global","5;10;13;14;19;20","19.060368587508929","0.049126712782838061","19.060368587508904","19.060368587508929","<","-122","276","e8a141a3c1bfac62e1b5bf593c14731f22f939c58d4b7876294ab6be0ccc210a"
"D9","IR1-mixed-full-closure","20","IR-IN","global","4;6;7;10;13;16;18;19","3.2328030861490138","0.0087580822629319075","3.2328030861490262","3.2328030861490138","<","164","320","10701ba6eb326dea168d56c10fb4cd47410a3845e5bc04303ff2a29831dc25cf"
"D9","IR1-mixed-full-closure","21","IR-OUT","global","14;20","10.127255195154634","0.027436045974122306","10.127255195154603","10.127255195154634","<","-53","116","952e2409d10820815b2970fe79dab5dd5c1387f4b0bd72ef70dac79432ce0871"
"D9","IR1-mixed-full-closure","22","IR-IN","global","13;16","2.9095235051273067","0.0073977289081879833","2.9095235051273107","2.9095235051273067","<","32","116","b4c03988010e613e6b41ca0040bc990a57da749f6f72f03980a8dfe25f1adc9b"
"D9","IR1-mixed-full-closure","23","IR-OUT","global","3;5;6;7;8;10;11;12;14;15;17;18;19;20","25.739004704352418","0.065443767281420512","25.739004704352425","25.739004704352418","<","-274","308","66fe87e61bc92a5616ae6ed3d278eab65fb2c1d9d234bd3cfc13adcb8770508d"
"D9","IR1-mixed-full-closure","24","IR-IN","global","1;7;10;13;16","2.5479271855453094","0.0068621821569590652","2.5479271855453121","2.5479271855453094","<","104","245","db08c4a6ff737cb2dfc081188b85c9e5bd7bb80e8fb3da8fe988dc41a9f8bfbc"
"D9","IR1-mixed-full-closure","25","IR-OUT","global","5;8;11;14;17;20","12.911006135053894","0.034772452066519362","12.911006135053896","12.911006135053894","<","-135","276","687e81020cc374a4bfb4f788c001dadebe286a1b14fac574d3bc41c4ecfc583b"
"D9","IR1-mixed-full-closure","26","IR-IN","global","4;7;10;13;19","2.6653316245892773","0.0075137177309158032","2.6653316245892782","2.6653316245892773","<","121","245","3bfee564d4442d3cc33ad24fc9a7d5ddc8baa3849b64941b18efe3b3393a5d7d"
"D9","IR1-mixed-full-closure","27","IR-OUT","global","2;3;5;6;8;11;12;14;15;17;18;20","7.1757519972168931","0.020228843014028886","7.1757519972168922","7.1757519972168931","<","-204","336","a9ee39fb10827c9c970ecf9adb4eca3188b9b5c534347fd60c20f78643e90a14"
"D9","IR1-mixed-full-closure","28","IR-IN","global","4;7;9;13;15;18","3.6930610041101506","0.010425896566230929","3.6930610041101559","3.6930610041101506","<","114","276","0353abeea80f2c0d8ea5703852646d7d19375ed3dd60f2f28e2dc85836786dcb"
"D9","IR1-mixed-full-closure","29","IR-OUT","global","2;8;10;11;16;19;20","2.7169167738428914","0.0076701395486341514","2.7169167738433089","2.7169167738428914","<","-172","301","c3a6eb5def97bef2ddaf328cebc17812746e884d9d12f5f35373b4dadd86b064"
"D9","IR1-mixed-full-closure","30","IR-IN","global","4;7;10;13;16;19","2.5996002082516729","0.0073556273562349044","2.5996002082516725","2.5996002082516729","<","144","276","93790b787480c9d1791b0514826df22530fb05496164d413b93e76afde0b9658"
"D9","IR1-mixed-full-closure","31","IR-OUT","global","2;8;11;14;17;20","2.0096245665882329","0.0056862779864522298","2.0096245665882151","2.0096245665882329","<","-125","276","e165086c5bc9be15e3418f510735d9a736b36492a445f3bef5eaaafbff569189"
"D9","IR1-mixed-full-closure","32","IR-IN","global","1;4;6;7;9;10;13;16;18","3.3207518314322728","0.0092918389206747432","3.3207518314322613","3.3207518314322728","<","186","333","b0f24a40e4febcc59c30c7a19c0f00c8407af4eed7625f622efa5a2ee1ec736d"
"D9","IR1-mixed-full-closure","33","IR-OUT","global","5;14;20","1.9669252981141834","0.0055036792771094769","1.9669252981141767","1.9669252981141834","<","-68","165","33257eb55e1eb205e477ae59c69cbbff6e23f5f8a24ab262927c83607653cfbf"
"D9","IR1-mixed-full-closure","34","IR-IN","global","4;7;13;19","3.3445142604816551","0.0093765794587768823","3.3445142604816525","3.3445142604816551","<","107","208","adf5d0f5d622a55f56e8442e39e37e8ed603d101b528a6d6e0d70624e773205e"
"D9","IR1-mixed-full-closure","35","IR-OUT","global","1;2;5;8;10;11;14;16;20","4.3608913270434035","0.012226063593828029","4.3608913270434329","4.3608913270434035","<","-205","333","fa818f519f7e456b9174ad1b7a10a06e934691f24434666cc78109af58b7c8e1"
"D9","IR1-mixed-full-closure","36","IR-IN","global","1;4;7;10;13;19","2.273107179898076","0.0064423170593786881","2.2731071798980622","2.273107179898076","<","149","276","f9b97628e68493a3d3a3f3539b2fc5d68e2bd7cd4b0d821fb232a9ceff7a4f23"
"D9","IR1-mixed-full-closure","37","IR-OUT","global","2;8;11;20","2.273107179901821","0.006442317059389302","2.2731071799018423","2.273107179901821","<","-104","208","f4fa1acb0f43a3270433424661e05bc817e67313358da90b6159ba3d2d84c217"
"D9","IR1-mixed-full-closure","38","IR-IN","global","1;7;10;13;16;19","1.8701291544164529","0.0052470947107184397","1.8701291544164746","1.8701291544164529","<","135","276","1892b38c649afd5430da4d3cce3521293ac29740c75915aaaeb46e84a2df692c"
"D9","IR1-mixed-full-closure","39","IR-OUT","global","8;11;20","2.2291651903469027","0.006254456197297596","2.2291651903469472","2.2291651903469027","<","-99","165","fc6158206280fc0b847582e34e014d2ff12dc4514e3875d8ed186a1102e8a7c3"
"D9","IR1-mixed-full-closure","40","IR-IN","global","1;4;7;10;11;13;16;17","2.3372764899838163","0.0066002891207139983","2.3372764899838145","2.3372764899838163","<","176","320","4ddfc4a0081cebf9a4458b157976f8b96b5b9f1929ac8a1c126bd21802ce2bf6"
"D9","IR1-mixed-full-closure","41","IR-OUT","global","2;5;8;14;20","2.3372764899837772","0.0066002891207138882","2.3372764899838643","2.3372764899837772","<","-105","245","f2be94b85e69360d15b5f30c41b7111986e5bfc88c19117bdeb74ca6d2669682"
"D9","IR1-mixed-full-closure","42","IR-IN","global","1;4;7;10;13;16;19","1.9715069091332942","0.0055365031107674299","1.9715069091332893","1.9715069091332942","<","172","301","8b4995f80f2d9e909bdf06cac335946a4e7731c05cc0e005039f869feea03f58"
"D9","IR1-mixed-full-closure","43","IR-OUT","global","5;8;11;14;20","1.8168183941720986","0.0051020976109362607","1.8168183941721168","1.8168183941720986","<","-135","245","03eb40e6f5746eadf7ee49cfceb8307aaee058bb84a863f1b7b1f2ab49e2fe76"
"D9","IR1-mixed-full-closure","44","IR-OUT","global","2;8;11;17;20","1.6208035521869879","0.0045964902142094583","1.6208035521878372","1.6208035521869879","<","-104","245","063eb3fa8a1d98c2b220f0ad3920d22a33cb3128b04f0560ae9ce9e22c55c8a1"
"D9","IR1-mixed-full-closure","45","IR-OUT","global","2;5;8;11;14;17;20","1.2685036290728353","0.0036140529781069778","1.2685036290728391","1.2685036290728353","<","-140","301","5bd4ebf885ba4428a067ea3c4e432806dacb159e62f8ebdb32bf36e534383c01"
"D9","IR1-mixed-full-closure","46","IR-OUT","global","3;6;8;9;12;15;17;18;20","0.89033607776432966","0.0025635060422452153","0.89033607776431722","0.89033607776432966","<","-153","333","4fc82994098540425a2942078e0c0fa2c5bf55fa25020d7f43e1219ca914755a"
"D9","IR1-mixed-full-closure","47","IR-OUT","global","2;3;6;8;9;12;15;18;20","0.8903360777635132","0.0025635220975278043","0.89033607776350721","0.8903360777635132","<","-158","333","4fb2f63f2c3b3cb51f4749ef8f8d1075ffbabfb3dcc6b476e2d3d39fdf2217e0"
"D9","IR1-mixed-full-closure","48","IR-OUT","global","2;3;6;8;9;12;14;15;17;18;20","0.89033607776327717","0.0025572532600544712","0.89033607776327983","0.89033607776327717","<","-179","341","97adc8c57b224418cca2bad09a680afb7957f8fe1375814c5a4d8b2061b3f7e2"
"D10","IR1-mixed-full-closure","0","IR-IN","global","2;6;7;10;13;15;16;17;18","34.124384187832177","0.079878402358271719","34.124384187832163","34.124384187832177","<","106","333","36e94af4947213e7ce50c89434cdb61f77f49917b2ce2896111864abd6c70e4a"
"D10","IR1-mixed-full-closure","1","IR-OUT","global","3;5;8;12;14;20","49.179331066354727","0.11511904135781249","49.17933106635472","49.179331066354727","<","-139","276","5a2423a58fd9046f987634eb3b8e43f42fde704890e511fbbeddb515d834f5b3"
"D10","IR1-mixed-full-closure","2","IR-IN","global","3;6;7;10;13;16;18","24.688048671177381","0.054873503039462743","24.688048671177377","24.688048671177381","<","110","301","ca9175fba58ea0a1ec97ac08379713c477c2a3b99f72b4fd9c681c9b276c9759"
"D10","IR1-mixed-full-closure","3","IR-OUT","global","12;14;15;20","34.835940939412666","0.077428967209267993","34.835940939412659","34.835940939412666","<","-83","208","962ce288d79fc171415023ad3ea3c87047e800b641b8d9db53f623a092325ed0"
"D10","IR1-mixed-full-closure","4","IR-IN","global","7;9;10;13;16;18","16.807189796060435","0.038411191307240543","16.807189796060442","16.807189796060435","<","109","276","7b4a5f82b78aff758bcb8ae58439288b5d966adb1098eca32ac83648caf60cc2"
"D10","IR1-mixed-full-closure","5","IR-OUT","global","2;5;8;14;17;20","22.937919898470042","0.052422376381851397","22.937919898470021","22.937919898470042","<","-105","276","5024be88b9b01ce141c8285790c92c8d517544a9f0f8c40743b0bc4d0331598f"
"D10","IR1-mixed-full-closure","6","IR-IN","global","4;6;7;10;13;15;16;18","23.03167064475431","0.048111739539999518","23.031670644754314","23.03167064475431","<","138","320","1f677a27eca5b2fbec28fec202765ca4f393f7bd6996bc6041449a9af38cf756"
