leaf_id,parent_id,depth,child_index,gamma_L,gamma_U,base_lower_bound,lower_bound,status,lp_complete,lp_optimal,lp_infeasible,lp_bound,terminal_mip_started,terminal_ready,coalesced_block_id,coverage_member_ids,c6_native_phase_count,c6_frontier_milestone_reached,c6_children_ready,single_child_contraction_parent,strict_infeasible_half_verified,contracted_infeasible_gamma_L,contracted_infeasible_gamma_U,contraction_source,closure_source,lower_bound_sources
L0,"",0,-1,0,0.80164996145713596,0,0.62931915185144549,open,1,1,0,0.40356218171742958,1,1,"","",1,0,0,0,0,,,"","","objective_nonnegative_penalty_G_floor;optimal_complete_lp_relaxation;valid_child_target_native_bound;native_terminal_mip_bound"
