elapsed_seconds,event,leaf_id,gamma_L,gamma_U,attempt,native_status,native_bound,native_bound_available,incumbent,incumbent_available,global_lb,verified_ub,open_leaf_count,failure_reason
0.40716530000000001,attempt,L0,0,0.23749999999999999,0,INFEASIBLE,1e+100,1,0,0,0.23749999999999999,1.7493134520506337,1,none
1.1255520000000001,attempt,L1,0.23749999999999999,0.47499999999999998,0,INFEASIBLE,1e+100,1,0,0,0.47499999999999998,1.7493134520506337,1,none
31.280031900000001,attempt,L2,0.47499999999999998,0.71249999999999991,0,TIME_LIMIT,1.6812463198987921,1,0,0,0.71249999999999991,1.7493134520506337,1,none
31.770698700000001,attempt,L3,0.71249999999999991,0.94999999999999996,0,INFEASIBLE,1e+100,1,0,0,1.6812463198987921,1.7493134520506337,1,none
91.793937,attempt,L2,0.47499999999999998,0.71249999999999991,1,TIME_LIMIT,1.6887948778019441,1,0,0,1.6887948778019441,1.7493134520506337,1,none
91.794000999999994,split,L2,0.47499999999999998,0.71249999999999991,-1,not_run,0,false,0,false,1.6887948778019441,1.7493134520506337,2,none
121.9381288,attempt,L2.0,0.47499999999999998,0.59375,0,TIME_LIMIT,1.6926626065569321,1,0,0,1.6887948778019441,1.7493134520506337,1,none
124.26626109999999,attempt,L2.1,0.59375,0.71249999999999991,0,INFEASIBLE,1e+100,1,0,0,1.6926626065569321,1.7493134520506337,1,none
184.28659020000001,attempt,L2.0,0.47499999999999998,0.59375,1,TIME_LIMIT,1.6957540109117508,1,0,0,1.6957540109117508,1.7493134520506337,1,none
184.2866989,split,L2.0,0.47499999999999998,0.59375,-1,not_run,0,false,0,false,1.6957540109117508,1.7493134520506337,2,none
214.42880389999999,attempt,L2.0.0,0.47499999999999998,0.53437500000000004,0,TIME_LIMIT,1.69613310345644,1,0,0,1.6957540109117508,1.7493134520506337,1,none
244.57050090000001,attempt,L2.0.1,0.53437500000000004,0.59375,0,TIME_LIMIT,1.7336760861364697,1,1.7493134520506337,1,1.69613310345644,1.7493134520506337,1,none
273.93090740000002,attempt,L2.0.0,0.47499999999999998,0.53437500000000004,1,TIME_LIMIT,1.6974935979301984,1,0,0,1.6974935979301984,1.7493134520506337,1,none
