leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"INFEASIBLE",0,447.40953810000002,0.19200015068054199,0.46395359941603026,0,2228,0,0.028567407999999999,b4ebb658574c231bff6ce5568de09b80b13684a12b322bf4e8a093a584f7c573,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gini_geometry_mechanism_round37\diagnostic_runs\diagnostic_r36_08_tight_T_seed5102__g1\external\native_logs\L0_lp.gurobi.log"
L1,LP,"OPTIMAL",0,447.0688887,0.24200010299682617,0.68707747141629227,0,3472,0,0.028869714000000001,e683752efbd51a122c6c691d9a61f1c27a277b29925dfe50df1d4a87f46e1ef0,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gini_geometry_mechanism_round37\diagnostic_runs\diagnostic_r36_08_tight_T_seed5102__g1\external\native_logs\L1_lp.gurobi.log"
L2,LP,"OPTIMAL",0,446.67577569999997,0.21499991416931152,0.60498156764649813,0,3205,0,0.030340740000000001,8c76eb2b6ff3cc88711580998d2271d888cb6bb7af335a42dbdd2d46cf9a7a53,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gini_geometry_mechanism_round37\diagnostic_runs\diagnostic_r36_08_tight_T_seed5102__g1\external\native_logs\L2_lp.gurobi.log"
L3,LP,"INFEASIBLE",0,446.31096930000001,0.43299984931945801,1.1136919525785212,0,4476,0,0.031601187000000003,85bce6159863541f1ba015fd20b852f359b37a39b63ccb5be2a10e5ffb6171b3,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gini_geometry_mechanism_round37\diagnostic_runs\diagnostic_r36_08_tight_T_seed5102__g1\external\native_logs\L3_lp.gurobi.log"
L1.0,LP,"OPTIMAL",0,445.72816319999998,0.26199984550476074,0.74304593124585905,0,3595,0,0.032670552999999998,8081fb7e5f2b38d0bf1bce9112154754e55b98703261a16664e47783eca01c83,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gini_geometry_mechanism_round37\diagnostic_runs\diagnostic_r36_08_tight_T_seed5102__g1\external\native_logs\L1.0_lp.gurobi.log"
L1.1,LP,"OPTIMAL",0,445.31603030000002,0.20799994468688965,0.58805438710093161,0,2908,0,0.034476879000000002,eb6f28440d9781395d31cc9ba17d5f2cebd6d38bdeb5e47b94dc4435e63e73c2,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gini_geometry_mechanism_round37\diagnostic_runs\diagnostic_r36_08_tight_T_seed5102__g1\external\native_logs\L1.1_lp.gurobi.log"
L1.0,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,445.07273500000002,0.59999990463256836,1.321796211075011,1,3955,0,0.066447219000000002,8081fb7e5f2b38d0bf1bce9112154754e55b98703261a16664e47783eca01c83,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_gini_geometry_mechanism_round37\diagnostic_runs\diagnostic_r36_08_tight_T_seed5102__g1\external\native_logs\L1.0_c6_1_next_leaf_target_mip.gurobi.log"
L1.1,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,444.45905499999998,1.0559999942779541,2.119726325266019,1,5567,0,0.080587534000000002,eb6f28440d9781395d31cc9ba17d5f2cebd6d38bdeb5e47b94dc4435e63e73c2,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_gini_geometry_mechanism_round37\diagnostic_runs\diagnostic_r36_08_tight_T_seed5102__g1\external\native_logs\L1.1_c6_1_next_leaf_target_mip.gurobi.log"
L1.0.0,LP,"OPTIMAL",0,443.27412700000002,0.23599982261657715,0.6759865808114176,0,3176,0,0.080587534000000002,eac5caaa9b8f79b15ef02ce18a61cede8676fa64f8450d09fa30ed817483d566,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gini_geometry_mechanism_round37\diagnostic_runs\diagnostic_r36_08_tight_T_seed5102__g1\external\native_logs\L1.0.0_lp.gurobi.log"
L1.0.1,LP,"OPTIMAL",0,442.89032520000001,0.21000003814697266,0.60655214574584615,0,3016,0,0.080587534000000002,5731300b6591ceef923b8ca528de3fbcd242d1bd0501fea352346ac1f5bc8b1e,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gini_geometry_mechanism_round37\diagnostic_runs\diagnostic_r36_08_tight_T_seed5102__g1\external\native_logs\L1.0.1_lp.gurobi.log"
