leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"INFEASIBLE",0,3584.03,1.262,3.78308,0,5519,0,0.108482,3ad57632a46d856d6909211bd5b84648cd5724d5dbe2053596796e790a9549d7,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\v50_3600__round32_multi_m_tight_T_V50_M2_seed104207248__c6_simple_start__3600s\external\native_logs\L0_lp.gurobi.log"
L1,LP,"INFEASIBLE",0,3581.61,1.37,4.13839,0,6222,0,0.108482,11f0a4c757116aef2c3ed1f83e3d4ec1a6961f33142beff762400adaa0a69f9c,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\v50_3600__round32_multi_m_tight_T_V50_M2_seed104207248__c6_simple_start__3600s\external\native_logs\L1_lp.gurobi.log"
L2,LP,"OPTIMAL",0,3579.07,1.227,3.73624,0,5674,0,0.18851,294acd0c22251e85ef4d721fa8469d72e1fc8676a6863f4e2e1355d260146061,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\v50_3600__round32_multi_m_tight_T_V50_M2_seed104207248__c6_simple_start__3600s\external\native_logs\L2_lp.gurobi.log"
L3,LP,"OPTIMAL",0,3576.75,0.782,2.24328,0,4499,0,0.199724,8d396cf31f6d3bf7743f2e29fa98b9fd22926b54dc198ba0657ff17d47d60278,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\v50_3600__round32_multi_m_tight_T_V50_M2_seed104207248__c6_simple_start__3600s\external\native_logs\L3_lp.gurobi.log"
L2,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,3575.75,9.338,21.368,1,8986,0,0.418408,294acd0c22251e85ef4d721fa8469d72e1fc8676a6863f4e2e1355d260146061,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\v50_3600__round32_multi_m_tight_T_V50_M2_seed104207248__c6_simple_start__3600s\external\native_logs\L2_c6_1_next_leaf_target_mip.gurobi.log"
L3,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,3566.36,4.162,9.14384,1,5986,0,0.418408,8d396cf31f6d3bf7743f2e29fa98b9fd22926b54dc198ba0657ff17d47d60278,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\v50_3600__round32_multi_m_tight_T_V50_M2_seed104207248__c6_simple_start__3600s\external\native_logs\L3_c6_1_next_leaf_target_mip.gurobi.log"
L2.0,LP,"OPTIMAL",0,3561.03,0.974,2.96236,0,5003,0,0.418408,670499b20c546593f59edc84e6b7498737d2ede7e94df54ed36c91ec46809d77,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\v50_3600__round32_multi_m_tight_T_V50_M2_seed104207248__c6_simple_start__3600s\external\native_logs\L2.0_lp.gurobi.log"
L2.1,LP,"OPTIMAL",0,3558.83,1.019,2.79111,0,5242,0,0.418408,aec4f4b079345e4f1f6bd692b179eebecd2cf9226e8df7116447cdfac3480445,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\v50_3600__round32_multi_m_tight_T_V50_M2_seed104207248__c6_simple_start__3600s\external\native_logs\L2.1_lp.gurobi.log"
L2,MIP,"OPTIMAL",0,3557.58,59.425,139.637,323,77107,0,0.545058,294acd0c22251e85ef4d721fa8469d72e1fc8676a6863f4e2e1355d260146061,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\v50_3600__round32_multi_m_tight_T_V50_M2_seed104207248__c6_simple_start__3600s\external\native_logs\L2_terminal_mip.gurobi.log"
L3.0,LP,"OPTIMAL",0,3497.13,0.77,2.29238,0,4778,0,0.545058,041648279c5e8d2c154f9207e23ec8b78a37473c0cbce69df5fff342655ef3d5,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\v50_3600__round32_multi_m_tight_T_V50_M2_seed104207248__c6_simple_start__3600s\external\native_logs\L3.0_lp.gurobi.log"
L3.1,LP,"OPTIMAL",0,3495.28,0.851,2.6061,0,4623,0,0.545058,fa84470e085ff3b0bb97e3974687cc89ce07c951aca667eaade4512a2033f9ca,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\v50_3600__round32_multi_m_tight_T_V50_M2_seed104207248__c6_simple_start__3600s\external\native_logs\L3.1_lp.gurobi.log"
L3,MIP,"INFEASIBLE",0,3494.22,3.665,10.8066,1,19666,0,0.545058,8d396cf31f6d3bf7743f2e29fa98b9fd22926b54dc198ba0657ff17d47d60278,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\v50_3600__round32_multi_m_tight_T_V50_M2_seed104207248__c6_simple_start__3600s\external\native_logs\L3_terminal_mip.gurobi.log"
