run_id,node_uid,parent_uid,native_depth,gini_generation,relaxation_pass,gamma_L,gamma_U,pre_local_row_relaxation,post_local_row_relaxation,delta_rows_attached,duplicates_omitted,row_factory_seconds,row_api_seconds,status
stage1__tight_T_seed3101__baseline__300s,1,0,1,1,1,0,0.053626367066970722,0.0077339630292814808,,1442,0,0.0145606,0.00038099999999999999,awaiting_reoptimization
stage1__tight_T_seed3101__baseline__300s,1,0,1,1,2,0,0.053626367066970722,0.0077339630292814808,0.0077378492799194728,,,0.0145606,0.00038099999999999999,passed
stage1__tight_T_seed3101__baseline__300s,2,0,1,1,1,0.053626367066970722,0.10725273413399999,0.057319702985058112,,1443,0,0.0145395,0.0003637,awaiting_reoptimization
stage1__tight_T_seed3101__baseline__300s,2,0,1,1,2,0.053626367066970722,0.10725273413399999,0.057319702985058112,0.057319702985058112,,,0.0145395,0.0003637,passed
stage1__tight_T_seed3101__baseline__300s,3,1,2,2,1,0,0.026813183533485361,0.0077378492799194849,,1442,0,0.014481300000000001,0.0003746,awaiting_reoptimization
stage1__tight_T_seed3101__baseline__300s,3,1,2,2,2,0,0.026813183533485361,0.0077378492799194849,0.007933148806819593,,,0.014481300000000001,0.0003746,passed
stage1__tight_T_seed3101__baseline__300s,4,1,2,2,1,0.026813183533485361,0.053626367066970722,0.030506653033277018,,1442,0,0.0144575,0.0003681,awaiting_reoptimization
stage1__tight_T_seed3101__baseline__300s,4,1,2,2,2,0.026813183533485361,0.053626367066970722,0.030506653033277018,0.030506653033277018,,,0.0144575,0.0003681,passed
stage1__tight_T_seed3101__baseline__300s,7,3,3,3,1,0,0.01340659176674268,0.0079331488068196069,,1442,0,0.0142399,0.00037589999999999998,awaiting_reoptimization
stage1__tight_T_seed3101__baseline__300s,7,3,3,3,2,0,0.01340659176674268,0.0079331488068196069,0.010395383771830153,,,0.0142399,0.00037589999999999998,passed
stage1__tight_T_seed3101__baseline__300s,11,7,4,4,1,0,0.0067032958833713402,0.010395383771830153,,1442,0,0.0139826,0.00037780000000000002,awaiting_reoptimization
stage1__tight_T_seed3101__baseline__300s,11,7,4,4,2,0,0.0067032958833713402,0.010395383771830153,0.019939492206309934,,,0.0139826,0.00037780000000000002,passed
stage1__tight_T_seed3101__baseline__300s,12,7,4,4,1,0.0067032958833713402,0.01340659176674268,0.010970421994653199,,1442,0,0.0145553,0.00037619999999999998,awaiting_reoptimization
stage1__tight_T_seed3101__baseline__300s,12,7,4,4,2,0.0067032958833713402,0.01340659176674268,0.010970421994653199,0.013773718171101406,,,0.0145553,0.00037619999999999998,passed
stage1__tight_T_seed3101__baseline__300s,15,12,5,5,1,0.0067032958833713402,0.010054943825057011,0.013773718171101491,,1442,0,0.014299600000000001,0.000379,awaiting_reoptimization
stage1__tight_T_seed3101__baseline__300s,15,12,5,5,2,0.0067032958833713402,0.010054943825057011,0.013773718171101491,0.015421747327207413,,,0.014299600000000001,0.000379,passed
