run_id,elapsed_time,node_count,open_nodes,simplex_iterations,native_tree_memory_mb,source
stage1__tight_T_seed3101__baseline__300s,0.0179034,0,1,0,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
stage1__tight_T_seed3101__baseline__300s,0.018073599999999999,0,1,0,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
stage1__tight_T_seed3101__baseline__300s,1.9261105999999999,0,1,2862,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
stage1__tight_T_seed3101__baseline__300s,280.00857619999999,10401,7087,1384828,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
