charged,number,id,stage,arm,cap,wall,returncode,watchdog,within_budget,exe_sha256,performance_eligible,performance_exclusion_reason,optimizer_calls,backend_attempts,status,objective,lower_bound,upper_bound,gap,strict_certified_original_problem,round62_external_stop_requested,round62_external_certificate,round62_control_upper_bound,round62_archive_upper_bound,round62_archive_construction_seconds,external_gini_tree_optimize_count,external_gini_tree_lp_optimize_count,round62_archive_evidence_persisted,external_gini_tree_backend_parameter_roundtrip_valid,external_gini_tree_partial_mip_optimize_count,external_gini_tree_terminal_mip_optimize_count,external_gini_tree_final_leaf_count,external_gini_tree_open_leaf_count,external_gini_tree_split_count,external_gini_tree_cumulative_work,external_gini_tree_model_build_seconds,absolute_gap,gap_source,scope,fixed_interval_certificate,native_status,work,nodes,model_build_seconds,root_relaxation_bound,final_root_cut_bound,root_work,root_time_seconds,rows,columns,nonzeros,mip_work,preparation_lp_work,native_statuses,parameter_readback
True,2,D3,strength_v1,F0-explicit-simple-closure,120,1.3279999997466803,0,False,True,451cad6eb5b26470e4fc94f6b9faad6f5be8736fd6d95fa91a71052aac92a29f,True,,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3,D4,strength_v1,F0-explicit-simple-closure,120,2.4369999999180436,0,False,True,451cad6eb5b26470e4fc94f6b9faad6f5be8736fd6d95fa91a71052aac92a29f,True,,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,4,D6,strength_v1,F0-explicit-simple-closure,120,6.625,0,False,True,451cad6eb5b26470e4fc94f6b9faad6f5be8736fd6d95fa91a71052aac92a29f,True,,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,5,D7,strength_v1,F0-explicit-simple-closure,120,117.43699999991804,0,False,True,451cad6eb5b26470e4fc94f6b9faad6f5be8736fd6d95fa91a71052aac92a29f,True,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,6,D4,screen_v1,off,120,90.125,0,False,True,04038c73384bfc40c40318df80f65534c7392f278da34f34a2167a21b1b3e3ae,True,,1,1,exact,0.506343307565206,0.5063433072459947,0.506343307565206,6.304244733733646e-10,,,,,,,,,,,,,,,,,,3.1921121301792255e-10,reported,fixed_F0_improving_domain,True,OPTIMAL,140.87267731766892,19132,0.0333068,0.1078381,0.36524073389288925,3.070536170950688,2.1354405,4136,1404,19373,,,,
True,7,D4,screen_v1,explicit,120,118.07800000021234,0,False,True,04038c73384bfc40c40318df80f65534c7392f278da34f34a2167a21b1b3e3ae,False,"A standalone independent LP audit parsed large saved models for about 6.9 seconds while D4 explicit was running. Preserve all charged results and physical evidence, exclude timing attribution, and repeat this exact frozen arm after the serial screen. No further large audits during performance.",1,1,capped,0.506343307565206,0.48320416745010436,0.506343307565206,0.04569852068622785,,,,,,,,,,,,,,,,,,0.023139140115101597,reported,fixed_F0_improving_domain,False,TIME_LIMIT,180.92677769365943,20888,0.0441217,0.3019723,0.38807466246774147,6.80227656763945,4.4267222,4604,1836,21533,,,,
True,8,D4,screen_v1,simple,120,115.82800000021234,0,False,True,04038c73384bfc40c40318df80f65534c7392f278da34f34a2167a21b1b3e3ae,True,,1,1,exact,0.506343307565206,0.5063433059214577,0.506343307565206,3.246311788990445e-09,,,,,,,,,,,,,,,,,,1.643748248625343e-09,reported,fixed_F0_improving_domain,True,OPTIMAL,185.4314603312125,23258,0.0416687,0.2959374,0.36591374306415564,2.839194589617866,1.9219694,4175,1404,20777,,,,
True,9,D4,screen_v1,precrush,120,89.59299999987707,0,False,True,04038c73384bfc40c40318df80f65534c7392f278da34f34a2167a21b1b3e3ae,True,,1,1,exact,0.506343307565206,0.506343307565206,0.506343307565206,0,,,,,,,,,,,,,,,,,,0.0,reported,fixed_F0_improving_domain,True,OPTIMAL,140.62474354253803,18818,0.0343029,0.1078381,0.36524073389288925,3.06838272485286,2.115842,4136,1404,19373,,,,
True,10,D4,screen_v1,dry,120,89.76599999982864,0,False,True,04038c73384bfc40c40318df80f65534c7392f278da34f34a2167a21b1b3e3ae,True,,1,1,exact,0.506343307565206,0.506343307565206,0.506343307565206,0,,,,,,,,,,,,,,,,,,0.0,reported,fixed_F0_improving_domain,True,OPTIMAL,140.62474354253803,18818,0.0348245,0.1078381,0.36524073389288925,3.06838272485286,2.1364583,4136,1404,19373,,,,
True,11,D4,screen_v1,cuts,120,95.89000000013039,0,False,True,04038c73384bfc40c40318df80f65534c7392f278da34f34a2167a21b1b3e3ae,True,,1,1,exact,0.506343307565206,0.5063433075652047,0.506343307565206,2.411891909779814e-15,,,,,,,,,,,,,,,,,,1.2212453270876722e-15,reported,fixed_F0_improving_domain,True,OPTIMAL,149.8871699486331,18795,0.0344938,0.1078381,0.37512371334535377,3.243208947274553,2.2785353,4136,1404,19373,,,,
True,12,D7,screen_v1,off,120,118.43699999991804,0,False,True,04038c73384bfc40c40318df80f65534c7392f278da34f34a2167a21b1b3e3ae,True,,1,1,capped,0.6712367708118434,0.1950760955582813,0.6712367708118434,0.7093781150839787,,,,,,,,,,,,,,,,,,0.4761606752535621,reported,fixed_F0_improving_domain,False,TIME_LIMIT,285.72782825290034,1,1.1531962,0.1751432,0.1950760955582813,285.72782825290034,116.8127246,103581,23563,716883,,,,
True,13,D7,screen_v1,explicit,120,118.5,0,False,True,04038c73384bfc40c40318df80f65534c7392f278da34f34a2167a21b1b3e3ae,True,,1,1,capped,0.3650270765535112,0.19550134131574382,0.3650270765535112,0.46441961741135585,,,,,,,,,,,,,,,,,,0.16952573523776737,reported,fixed_F0_improving_domain,False,TIME_LIMIT,268.23645275254694,1,1.3007526,0.1924109,0.19550134131574382,173.81788811098053,74.7293415,113781,33563,766883,,,,
True,14,D7,screen_v1,simple,120,118.45300000021234,0,False,True,04038c73384bfc40c40318df80f65534c7392f278da34f34a2167a21b1b3e3ae,True,,1,1,capped,0.7097967772864036,0.19450636751996944,0.7097967772864036,0.7259689340044919,,,,,,,,,,,,,,,,,,0.5152904097664341,reported,fixed_F0_improving_domain,False,TIME_LIMIT,289.4820709759513,1,1.2794096,0.1924109,0.19450636751996944,289.4820709759513,116.6811709,103785,23563,747483,,,,
True,15,D7,screen_v1,precrush,120,118.43800000008196,0,False,True,04038c73384bfc40c40318df80f65534c7392f278da34f34a2167a21b1b3e3ae,True,,1,1,capped,0.5063391537494674,0.19521824512405528,0.5063391537494674,0.6144516107860627,,,,,,,,,,,,,,,,,,0.3111209086254121,reported,fixed_F0_improving_domain,False,TIME_LIMIT,287.36774033169047,1,1.1567807,0.1751432,0.19521824512405528,264.4918907251502,108.3129569,103581,23563,716883,,,,
True,16,D7,screen_v1,dry,120,118.43800000008196,0,False,True,04038c73384bfc40c40318df80f65534c7392f278da34f34a2167a21b1b3e3ae,True,,1,1,capped,0.5063391537494674,0.19521824512405528,0.5063391537494674,0.6144516107860627,,,,,,,,,,,,,,,,,,0.3111209086254121,reported,fixed_F0_improving_domain,False,TIME_LIMIT,286.80440253285843,1,1.15849,0.1751432,0.19521824512405528,264.4918907251502,108.3368737,103581,23563,716883,,,,
True,17,D7,screen_v1,cuts,120,118.45300000021234,0,False,True,04038c73384bfc40c40318df80f65534c7392f278da34f34a2167a21b1b3e3ae,True,,1,1,capped,0.5593890348003981,0.19513103324437314,0.5593890348003981,0.6511711508360187,,,,,,,,,,,,,,,,,,0.364258001556025,reported,fixed_F0_improving_domain,False,TIME_LIMIT,286.9010828044359,1,1.1629431,0.1751432,0.19513103324437314,286.9010828044359,116.8090478,103581,23563,716883,,,,
True,18,D4,repeat_v1,explicit,120,118.09400000004098,0,False,True,04038c73384bfc40c40318df80f65534c7392f278da34f34a2167a21b1b3e3ae,True,,1,1,capped,0.506343307565206,0.48339915833208114,0.506343307565206,0.04531342448951024,,,,,,,,,,,,,,,,,,0.022944149233124822,reported,fixed_F0_improving_domain,False,TIME_LIMIT,181.35117217135277,21004,0.043581,0.3019723,0.38807466246774147,6.80227656763945,4.4197316,4604,1836,21533,,,,
False,,D4,preflight_v2,off,120,0.17100000008940697,0,False,True,9ffec24fbe865e4350e360f7f354b8f8b4e378ebf57b02d99a3cfbddb1beab4a,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,D4,preflight_v2,root,120,0.10900000017136335,0,False,True,9ffec24fbe865e4350e360f7f354b8f8b4e378ebf57b02d99a3cfbddb1beab4a,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,D4,preflight_v2,root-dry,120,0.0940000000409782,0,False,True,9ffec24fbe865e4350e360f7f354b8f8b4e378ebf57b02d99a3cfbddb1beab4a,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,D7,preflight_v2,off,120,1.2650000001303852,0,False,True,9ffec24fbe865e4350e360f7f354b8f8b4e378ebf57b02d99a3cfbddb1beab4a,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,D7,preflight_v2,root,120,1.2809999999590218,0,False,True,9ffec24fbe865e4350e360f7f354b8f8b4e378ebf57b02d99a3cfbddb1beab4a,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,D7,preflight_v2,root-dry,120,1.2659999998286366,0,False,True,9ffec24fbe865e4350e360f7f354b8f8b4e378ebf57b02d99a3cfbddb1beab4a,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,19,micro-root,micro_root_v2,root,20,0.0940000000409782,0,False,True,9ffec24fbe865e4350e360f7f354b8f8b4e378ebf57b02d99a3cfbddb1beab4a,True,,2,2,exact,0.32499999999999996,0.325,0.32499999999999996,0,,,,,,,,,,,,,,,,,,-5.551115123125783e-17,reported,fixed_F0_improving_domain,True,OPTIMAL,0.0015288456376929406,1,0.0075667,0.2939655,0.293965517241379,0.0010870000863810742,0.0042436,160,57,414,0.0011305958769216153,0.00039824976077132543,,
True,20,D7,failure_diagnostic_v2,cuts,120,118.45300000021234,0,False,True,9ffec24fbe865e4350e360f7f354b8f8b4e378ebf57b02d99a3cfbddb1beab4a,True,,1,1,capped,0.5593890348003981,0.19513103324437314,0.5593890348003981,0.6511711508360187,,,,,,,,,,,,,,,,,,0.364258001556025,reported,fixed_F0_improving_domain,False,TIME_LIMIT,287.28406965986954,1,1.1592437,0.1751432,0.19513103324437314,287.28406965986954,116.8142182,103581,23563,716883,,,,
True,21,D4,screen_root_v2,off,120,90.15599999995902,0,False,True,9ffec24fbe865e4350e360f7f354b8f8b4e378ebf57b02d99a3cfbddb1beab4a,True,,1,1,exact,0.506343307565206,0.5063433072459947,0.506343307565206,6.304244733733646e-10,,,,,,,,,,,,,,,,,,3.1921121301792255e-10,reported,fixed_F0_improving_domain,True,OPTIMAL,140.87267731766892,19132,0.0343436,0.1078381,0.36524073389288925,3.070536170950688,2.1228711,4136,1404,19373,,,,
True,22,D4,screen_root_v2,root-dry,120,90.125,0,False,True,9ffec24fbe865e4350e360f7f354b8f8b4e378ebf57b02d99a3cfbddb1beab4a,True,,2,2,exact,0.506343307565206,0.5063433072459947,0.506343307565206,6.304244733733646e-10,,,,,,,,,,,,,,,,,,3.1921121301792255e-10,reported,fixed_F0_improving_domain,True,OPTIMAL,140.98719433074365,19132,0.0341699,0.1078381,0.36524073389288925,3.070536170950688,2.1449205,4136,1404,19373,140.87267731766892,0.11451701307472226,,
True,23,D4,screen_root_v2,root,120,118.09299999987707,0,False,True,9ffec24fbe865e4350e360f7f354b8f8b4e378ebf57b02d99a3cfbddb1beab4a,True,,2,2,capped,0.506343307565206,0.4910864907954285,0.506343307565206,0.030131368464493283,,,,,,,,,,,,,,,,,,0.01525681676977747,reported,fixed_F0_improving_domain,False,TIME_LIMIT,187.56106273828794,23955,0.0348114,0.1098029,0.3661009555578137,2.8287852043031103,1.9813168,4139,1404,19794,187.4465457252132,0.11451701307472226,,
True,24,D7,screen_root_v2,off,120,118.42199999978766,0,False,True,9ffec24fbe865e4350e360f7f354b8f8b4e378ebf57b02d99a3cfbddb1beab4a,True,,1,1,capped,0.6712367708118434,0.1950760955582813,0.6712367708118434,0.7093781150839787,,,,,,,,,,,,,,,,,,0.4761606752535621,reported,fixed_F0_improving_domain,False,TIME_LIMIT,284.5460090972208,1,1.1588292,0.1751432,0.1950760955582813,284.5460090972208,116.8034012,103581,23563,716883,,,,
True,25,D7,screen_root_v2,root-dry,120,118.43800000008196,0,False,True,9ffec24fbe865e4350e360f7f354b8f8b4e378ebf57b02d99a3cfbddb1beab4a,True,,2,2,capped,0.6712367708118434,0.1950760955582813,0.6712367708118434,0.7093781150839787,,,,,,,,,,,,,,,,,,0.4761606752535621,reported,fixed_F0_improving_domain,False,TIME_LIMIT,285.56870637335214,1,1.161451,0.1751432,0.1950760955582813,278.1220233463135,113.9774072,103581,23563,716883,278.1220233463135,7.44668302703866,,
True,26,D7,screen_root_v2,root,120,118.43699999991804,0,False,True,9ffec24fbe865e4350e360f7f354b8f8b4e378ebf57b02d99a3cfbddb1beab4a,True,,2,2,capped,0.6325702270928297,0.19513801869982386,0.6325702270928297,0.691515644679263,,,,,,,,,,,,,,,,,,0.4374322083930059,reported,fixed_F0_improving_domain,False,TIME_LIMIT,283.77771854430574,1,1.1625587,0.1751432,0.19513801869982386,276.3310355172671,113.9549636,103584,23563,721216,276.3310355172671,7.44668302703866,,
False,,D3,preflight_A_v2,off,120,0.10900000017136335,0,False,True,9ffec24fbe865e4350e360f7f354b8f8b4e378ebf57b02d99a3cfbddb1beab4a,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,D3,preflight_A_v2,projection,120,0.10900000017136335,0,False,True,9ffec24fbe865e4350e360f7f354b8f8b4e378ebf57b02d99a3cfbddb1beab4a,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,D3,preflight_A_v2,projection-service,120,0.10999999986961484,0,False,True,9ffec24fbe865e4350e360f7f354b8f8b4e378ebf57b02d99a3cfbddb1beab4a,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,D4,preflight_A_v2,off,120,0.0940000000409782,0,False,True,9ffec24fbe865e4350e360f7f354b8f8b4e378ebf57b02d99a3cfbddb1beab4a,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,D4,preflight_A_v2,projection,120,0.0940000000409782,0,False,True,9ffec24fbe865e4350e360f7f354b8f8b4e378ebf57b02d99a3cfbddb1beab4a,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,D4,preflight_A_v2,projection-service,120,0.10999999986961484,0,False,True,9ffec24fbe865e4350e360f7f354b8f8b4e378ebf57b02d99a3cfbddb1beab4a,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,C3,preflight_A_v2,off,120,0.3119999999180436,0,False,True,9ffec24fbe865e4350e360f7f354b8f8b4e378ebf57b02d99a3cfbddb1beab4a,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,C3,preflight_A_v2,projection,120,0.32800000021234155,0,False,True,9ffec24fbe865e4350e360f7f354b8f8b4e378ebf57b02d99a3cfbddb1beab4a,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,C3,preflight_A_v2,projection-service,120,0.32799999974668026,0,False,True,9ffec24fbe865e4350e360f7f354b8f8b4e378ebf57b02d99a3cfbddb1beab4a,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,27,micro-full-root,micro_full_root_v2,K1-off-root,20,0.2190000000409782,0,False,True,b997562c70cc64c4b5779439d4c7dea471ca1f22d63b9854757390a6de4ab2b7,False,Full-K1 root integration micro reached three LP optimizations but the first MIP was safely rejected before optimize: additional_rows_require_fresh_canonical_model. Wrapper returned zero; semantic engine status is failed. Keep charged and distinguish four backend attempts from three optimizer calls. No new certificate.,3,4,round31_c6_external_gini_tree_failed,0.725,0.22499999999999998,0.725,0.6896551724137931,False,False,False,0.725,0.725,0,3,3,False,True,0,0,1,1,0,,0.012741200000000001,0.5,reported,full_original_problem,,,0.001318517593970679,0.0,,,,,,,,,,,LP:OPTIMAL|LP:OPTIMAL|LP:OPTIMAL|MIP:,"{'threads': 1, 'seed': 0, 'presolve': -1, 'mip_gap': 0, 'mip_gap_abs': 0}"
True,28,micro-full-root,micro_full_root_v3,K1-off-root,20,0.20399999991059303,0,False,True,51f5eb8d5efca47552fa41f9db8c9bacbf381b06757ee539e8b2fe4c74d48772,True,,4,4,optimal,0.32499999999999996,0.325,0.32499999999999996,0,True,False,False,0.32499999999999996,0.32499999999999996,0,4,3,False,True,0,1,1,0,0,,0.0060696,-5.551115123125783e-17,reported,full_original_problem,,,0.002449113470892294,1.0,,,,,,,,,,,LP:OPTIMAL|LP:OPTIMAL|LP:OPTIMAL|MIP:OPTIMAL,"{'threads': 1, 'seed': 0, 'presolve': -1, 'mip_gap': 0, 'mip_gap_abs': 0}"
False,,D4,preflight_v3,off,120,0.1869999999180436,0,False,True,55048463c11a599337a4caf4e7bd80345bf4c944c9d72f9b08ca3c865cd03ce7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,D4,preflight_v3,root,120,0.0940000000409782,0,False,True,55048463c11a599337a4caf4e7bd80345bf4c944c9d72f9b08ca3c865cd03ce7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,D4,preflight_v3,root-dry,120,0.0940000000409782,0,False,True,55048463c11a599337a4caf4e7bd80345bf4c944c9d72f9b08ca3c865cd03ce7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,D7,preflight_v3,off,120,1.2659999998286366,0,False,True,55048463c11a599337a4caf4e7bd80345bf4c944c9d72f9b08ca3c865cd03ce7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,D7,preflight_v3,root,120,1.2820000001229346,0,False,True,55048463c11a599337a4caf4e7bd80345bf4c944c9d72f9b08ca3c865cd03ce7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,D7,preflight_v3,root-dry,120,1.2809999999590218,0,False,True,55048463c11a599337a4caf4e7bd80345bf4c944c9d72f9b08ca3c865cd03ce7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,D3,preflight_A_v3,off,120,0.10900000017136335,0,False,True,55048463c11a599337a4caf4e7bd80345bf4c944c9d72f9b08ca3c865cd03ce7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,D3,preflight_A_v3,projection,120,0.10900000017136335,0,False,True,55048463c11a599337a4caf4e7bd80345bf4c944c9d72f9b08ca3c865cd03ce7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,D3,preflight_A_v3,projection-service,120,0.10999999986961484,0,False,True,55048463c11a599337a4caf4e7bd80345bf4c944c9d72f9b08ca3c865cd03ce7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,D4,preflight_A_v3,off,120,0.0940000000409782,0,False,True,55048463c11a599337a4caf4e7bd80345bf4c944c9d72f9b08ca3c865cd03ce7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,D4,preflight_A_v3,projection,120,0.0940000000409782,0,False,True,55048463c11a599337a4caf4e7bd80345bf4c944c9d72f9b08ca3c865cd03ce7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,D4,preflight_A_v3,projection-service,120,0.10999999986961484,0,False,True,55048463c11a599337a4caf4e7bd80345bf4c944c9d72f9b08ca3c865cd03ce7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,C3,preflight_A_v3,off,120,0.29699999978765845,0,False,True,55048463c11a599337a4caf4e7bd80345bf4c944c9d72f9b08ca3c865cd03ce7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,C3,preflight_A_v3,projection,120,0.3130000000819564,0,False,True,55048463c11a599337a4caf4e7bd80345bf4c944c9d72f9b08ca3c865cd03ce7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,C3,preflight_A_v3,projection-service,120,0.3130000000819564,0,False,True,55048463c11a599337a4caf4e7bd80345bf4c944c9d72f9b08ca3c865cd03ce7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,29,D3,full_dev_v3,Single-off-off,600,316.04699999978766,0,False,True,51f5eb8d5efca47552fa41f9db8c9bacbf381b06757ee539e8b2fe4c74d48772,True,,2,2,optimal,0.04500155005562836,0.04500154968743541,0.04500155005562836,8.181783691832644e-09,True,False,False,0.04500155005562836,0.04500155005562836,0,2,1,False,True,0,1,1,0,0,,0.0405007,3.681929483523305e-10,reported,full_original_problem,,,523.3382101536217,26739.0,,,,,,,,,,,LP:OPTIMAL|MIP:OPTIMAL,"{'threads': 1, 'seed': 0, 'presolve': -1, 'mip_gap': 0, 'mip_gap_abs': 0}"
True,30,D3,full_dev_v3,Single-projection-off,600,462.530999999959,0,False,True,51f5eb8d5efca47552fa41f9db8c9bacbf381b06757ee539e8b2fe4c74d48772,True,,2,2,optimal,0.04500155005562836,0.04500155005562817,0.04500155005562836,4.1631929383299814e-15,True,False,False,0.04500155005562836,0.04500155005562836,0,2,1,False,True,0,1,1,0,0,,0.0443714,1.8735013540549517e-16,reported,full_original_problem,,,853.1206445659795,31036.0,,,,,,,,,,,LP:OPTIMAL|MIP:OPTIMAL,"{'threads': 1, 'seed': 0, 'presolve': -1, 'mip_gap': 0, 'mip_gap_abs': 0}"
True,31,D3,full_dev_v3,Single-projection-service-off,600,308.84299999987707,0,False,True,51f5eb8d5efca47552fa41f9db8c9bacbf381b06757ee539e8b2fe4c74d48772,True,,2,2,optimal,0.04500155005562836,0.04500155005562835,0.04500155005562836,1.5419233104925859e-16,True,False,False,0.04500155005562836,0.04500155005562836,0,2,1,False,True,0,1,1,0,0,,0.0447637,6.938893903907228e-18,reported,full_original_problem,,,523.649782418484,43922.0,,,,,,,,,,,LP:OPTIMAL|MIP:OPTIMAL,"{'threads': 1, 'seed': 0, 'presolve': -1, 'mip_gap': 0, 'mip_gap_abs': 0}"
True,32,D4,full_dev_v3,Single-off-off,600,90.14000000013039,0,False,True,51f5eb8d5efca47552fa41f9db8c9bacbf381b06757ee539e8b2fe4c74d48772,True,,2,2,optimal,0.506343307565206,0.5063433072459947,0.506343307565206,6.304244733733646e-10,True,False,False,0.506343307565206,0.506343307565206,0,2,1,False,True,0,1,1,0,0,,0.0339088,3.1921121301792255e-10,reported,full_original_problem,,,140.98719433074365,19132.0,,,,,,,,,,,LP:OPTIMAL|MIP:OPTIMAL,"{'threads': 1, 'seed': 0, 'presolve': -1, 'mip_gap': 0, 'mip_gap_abs': 0}"
