parent_id,parent_lp_bound,left_id,left_lp_bound,left_infeasible,right_id,right_lp_bound,right_infeasible,post_split_bound,tolerance,decision
L2,4.3145156001533271,L2.0,0,1,L2.1,4.2732934103796625,0,4.2732934103796625,9.9999999999999995e-08,"current_complete_child_infeasibility"
L3,4.330968081602224,L3.0,4.3029840799645553,0,L3.1,0,1,4.3029840799645553,9.9999999999999995e-08,"current_complete_child_infeasibility"
L3.0,4.330968081602224,L3.0.0,4.3029840799645553,0,L3.0.1,0,1,4.3029840799645553,9.9999999999999995e-08,"current_complete_child_infeasibility"
L3.0.0,4.330968081602224,L3.0.0.0,4.3029840799645553,0,L3.0.0.1,4.3302924943762111,0,4.3029840799645553,9.9999999999999995e-08,"current_child_gain_not_strict"
