leaf_id,parent_id,depth,child_index,gamma_L,gamma_U,status,base_lb,final_lb,cutoff,attempts,parent_replaced,closure_source,cumulative_allocated_time_seconds,cumulative_solver_time_seconds,time_while_controlling_seconds,time_while_noncontrolling_seconds,first_attempt_elapsed_seconds,last_attempt_elapsed_seconds,latest_solver_status,canonical_model_path,canonical_sha256,model_scope,row_signature,model_rows,model_columns,model_nonzeros,artifact_generations,artifact_reuses
L0,,0,-1,0,0.090588665696146153,closed,0,1e+100,0.36235466278458461,1,0,native_static_leaf_infeasible,30,0.33499979972839355,0.33499979972839355,0,0.1210099,0.48931829999999998,INFEASIBLE,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__tight_T_seed5102__c0_diag__300s\external\models\L0.lp,b4ebb658574c231bff6ce5568de09b80b13684a12b322bf4e8a093a584f7c573,complete_original_compact_milp_intersected_with_static_gini_interval,b4ebb658574c231bff6ce5568de09b80b13684a12b322bf4e8a093a584f7c573,11916,3378,67132,1,0
L1,,0,-1,0.090588665696146153,0.18117733139229231,replaced,0.090588665696146153,0.31392081662954807,0.36235466278458461,2,1,,90,90.008000373840332,90.008000373840332,0,0.60336319999999999,121.4729188,TIME_LIMIT,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__tight_T_seed5102__c0_diag__300s\external\models\L1.lp,e683752efbd51a122c6c691d9a61f1c27a277b29925dfe50df1d4a87f46e1ef0,complete_original_compact_milp_intersected_with_static_gini_interval,e683752efbd51a122c6c691d9a61f1c27a277b29925dfe50df1d4a87f46e1ef0,11916,3378,67376,1,1
L2,,0,-1,0.18117733139229231,0.27176599708843846,open,0.18117733139229231,0.33709921667778753,0.36235466278458461,1,0,,30,30.000999927520752,30.000999927520752,0,30.7694717,60.806236699999999,TIME_LIMIT,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__tight_T_seed5102__c0_diag__300s\external\models\L2.lp,8c76eb2b6ff3cc88711580998d2271d888cb6bb7af335a42dbdd2d46cf9a7a53,complete_original_compact_milp_intersected_with_static_gini_interval,8c76eb2b6ff3cc88711580998d2271d888cb6bb7af335a42dbdd2d46cf9a7a53,11917,3378,67382,1,0
L3,,0,-1,0.27176599708843846,0.36235466278458461,closed,0.27176599708843846,1e+100,0.36235466278458461,1,0,native_static_leaf_infeasible,30,0.49300003051757812,0.49300003051757812,0,60.922789000000002,61.452388999999997,INFEASIBLE,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__tight_T_seed5102__c0_diag__300s\external\models\L3.lp,85bce6159863541f1ba015fd20b852f359b37a39b63ccb5be2a10e5ffb6171b3,complete_original_compact_milp_intersected_with_static_gini_interval,85bce6159863541f1ba015fd20b852f359b37a39b63ccb5be2a10e5ffb6171b3,11920,3378,67400,1,0
L1.0,L1,1,0,0.090588665696146153,0.13588299854421923,closed,0.31392081662954807,1e+100,0.36235466278458461,1,0,native_static_leaf_infeasible,30,1.442000150680542,1.442000150680542,0,121.58569,123.0606729,INFEASIBLE,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__tight_T_seed5102__c0_diag__300s\external\models\L1.0.lp,8081fb7e5f2b38d0bf1bce9112154754e55b98703261a16664e47783eca01c83,complete_original_compact_milp_intersected_with_static_gini_interval,8081fb7e5f2b38d0bf1bce9112154754e55b98703261a16664e47783eca01c83,11916,3378,67376,1,0
L1.1,L1,1,1,0.13588299854421923,0.18117733139229231,replaced,0.31392081662954807,0.31883366670365526,0.36235466278458461,2,1,,90,90.007000207901001,90.007000207901001,0,123.1730495,213.2313436,TIME_LIMIT,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__tight_T_seed5102__c0_diag__300s\external\models\L1.1.lp,eb6f28440d9781395d31cc9ba17d5f2cebd6d38bdeb5e47b94dc4435e63e73c2,complete_original_compact_milp_intersected_with_static_gini_interval,eb6f28440d9781395d31cc9ba17d5f2cebd6d38bdeb5e47b94dc4435e63e73c2,11916,3378,67376,1,1
L1.1.0,L1.1,2,0,0.13588299854421923,0.15853016496825578,open,0.31883366670365526,0.3200073450902019,0.36235466278458461,1,0,,30,30.002000093460083,30.002000093460083,0,213.34681810000001,243.38261919999999,TIME_LIMIT,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__tight_T_seed5102__c0_diag__300s\external\models\L1.1.0.lp,e0da94c8271578ab56d1fb5b048124db615885f41edbc392010bc4cd846c7191,complete_original_compact_milp_intersected_with_static_gini_interval,e0da94c8271578ab56d1fb5b048124db615885f41edbc392010bc4cd846c7191,11916,3378,67376,1,0
L1.1.1,L1.1,2,1,0.15853016496825578,0.18117733139229231,open,0.31883366670365526,0.31911843824995739,0.36235466278458461,1,0,,28.445308910000008,28.458000183105469,28.458000183105469,0,243.49614769999999,271.98820860000001,TIME_LIMIT,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__tight_T_seed5102__c0_diag__300s\external\models\L1.1.1.lp,8e21b59d288fbef77ab04b903907cb4ef65e8a8c8e0cf19f1e86e2a9a823e2ae,complete_original_compact_milp_intersected_with_static_gini_interval,8e21b59d288fbef77ab04b903907cb4ef65e8a8c8e0cf19f1e86e2a9a823e2ae,11917,3378,67382,1,0
