event_sequence,elapsed_runtime_seconds,work,incumbent_available,incumbent,best_bound_available,best_bound,processed_nodes,open_nodes,solution_count,callback_where,phase,context
0,0.075999975204467773,0.15072099448563184,false,1e+100,true,0,0,0,0,3,1,MIP
1,0.085000038146972656,0.16025093171120239,true,3.0822120305628142,true,0,0,0,4.9406564584124654e-324,3,1,MIP
2,0.14499998092651367,0.31948803540321558,true,3.0822120305628142,true,0.00050117031503011181,0,0,4.9406564584124654e-324,3,1,MIP
3,0.18000006675720215,0.38035680656797538,true,3.0822120305628142,true,0.00050430056719304693,0,0,4.9406564584124654e-324,3,1,MIP
4,0.26200008392333984,0.48826027303642971,true,2.2573974843923175,true,0.00050430056719304693,0,0,1.4821969375237396e-323,3,1,MIP
5,0.38299989700317383,0.76339037089384998,true,2.2573974843923175,true,0.0042675128942328416,0,0,1.4821969375237396e-323,3,1,MIP
6,0.40700006484985352,0.79006899098900363,true,1.8090641836146444,true,0.0042675128942328416,0,0,2.9643938750474793e-323,3,1,MIP
7,0.43700003623962402,0.85492709901053998,true,1.8090641836146444,true,0.0063244821678221834,0,0,2.9643938750474793e-323,3,1,MIP
8,0.57899999618530273,1.1391884441099092,true,1.8090641836146444,true,0.0089888094945979446,0,0,2.9643938750474793e-323,3,1,MIP
9,0.59400010108947754,1.1570217195412729,true,1.8088098007842213,true,0.0089888094945979446,0,0,3.4584595208887258e-323,3,1,MIP
10,0.63400006294250488,1.2511844656511786,true,1.8088098007842213,true,0.0094041141982383024,0,0,3.4584595208887258e-323,3,1,MIP
11,0.78099989891052246,1.5001563813979164,true,1.8088098007842213,true,0.010907013707328205,0,0,3.4584595208887258e-323,3,1,MIP
12,0.84500002861022949,1.6381040776372666,true,1.8088098007842213,true,0.011260865467122589,0,0,3.4584595208887258e-323,3,1,MIP
13,0.99699997901916504,1.9023706410521815,true,1.8088098007842213,true,0.011683478713394171,0,0,3.4584595208887258e-323,3,1,MIP
14,1.0179998874664307,1.9258829267669026,true,1.8088098007842213,true,0.011723262253459314,0,0,3.4584595208887258e-323,3,1,MIP
15,1.122999906539917,2.1080581067687838,true,1.8088098007842213,true,0.011723262253459314,0,0,3.4584595208887258e-323,3,1,MIP
16,1.1449999809265137,2.1555608274109472,true,1.8088098007842213,true,0.011729923935714913,0,0,3.4584595208887258e-323,3,1,MIP
17,1.1649999618530273,2.1772902250333575,true,1.8088098007842213,true,0.011738171601066024,0,0,3.4584595208887258e-323,3,1,MIP
18,1.185999870300293,2.2179689085641403,true,1.8088098007842213,true,0.011747692253174222,0,0,3.4584595208887258e-323,3,1,MIP
19,1.2809998989105225,2.3712243923304173,true,1.8088098007842213,true,0.011852869693714534,0,0,3.4584595208887258e-323,3,1,MIP
20,1.3910000324249268,2.4735938158305735,true,1.6423216659290278,true,0.011852869693714546,0,0,5.9287877500949585e-323,3,1,MIP
21,1.4149999618530273,2.5188298964077189,true,1.6423216659290278,true,0.011858432742014396,0,0,5.9287877500949585e-323,3,1,MIP
22,1.5490000247955322,2.7534778512157883,true,1.6423216659290278,true,0.011871981499221411,0,0,5.9287877500949585e-323,3,1,MIP
23,1.5739998817443848,2.7814473898544931,true,1.3984449441165869,true,0.011871981499221411,0,0,6.9169190417774516e-323,3,1,MIP
