phase_index,leaf_id,target_kind,current_bound,target_bound,other_open_min_bound,verified_cutoff,status,native_status,native_bound,target_reached,exact_closure,requeued,solver_runtime,work,nodes,event_source
1,L1.0,next_leaf,1.10879,1.15454,1.15454,1.24672,exact_closure,"INFEASIBLE",1e+100,0,1,0,0.546,0.875107,1,"c6_next_strict_frontier_bound_reached_requeue"
