event_sequence,elapsed_runtime_seconds,work,incumbent_available,incumbent,best_bound_available,best_bound,processed_nodes,open_nodes,solution_count,callback_where,phase,context
0,0.026577900000000002,0.024484848979982324,false,1e+100,true,0,0,0,0,3,1,MIP
1,0.033144899999999998,0.027786369187930642,true,0.49369605386254833,true,0,0,0,4.9406564584124654e-324,3,1,MIP
2,0.042425699999999997,0.045670623323397809,true,0.49369605386254833,true,0.19694030481110877,0,0,4.9406564584124654e-324,3,1,MIP
3,0.1021937,0.097498216906905202,true,0.49369605386254833,true,0.22685270814067368,0,0,4.9406564584124654e-324,3,1,MIP
4,0.10665239999999999,0.10101392084361646,true,0.49369605386254833,true,0.23227400656677119,0,0,4.9406564584124654e-324,3,1,MIP
5,0.1336802,0.13630473384505731,true,0.49369605386254833,true,0.23444495060010184,0,0,4.9406564584124654e-324,3,1,MIP
6,0.14065530000000001,0.14386188736681904,true,0.47686529208679324,true,0.23552874199677257,0,0,9.8813129168249309e-324,3,1,MIP
7,0.18839500000000001,0.19027319134103185,true,0.47686529208679324,true,0.24008261630044914,0,0,9.8813129168249309e-324,3,1,MIP
8,0.19220899999999999,0.19392780285187528,true,0.47686529208679324,true,0.24013167508175057,0,0,9.8813129168249309e-324,3,1,MIP
9,0.19378629999999999,0.19634828803559293,true,0.47686529208679324,true,0.24060165525564828,0,0,9.8813129168249309e-324,3,1,MIP
10,0.231742,0.23313853386677835,true,0.47686529208679324,true,0.24279237884362781,0,0,9.8813129168249309e-324,3,1,MIP
11,0.2376769,0.23940355114097867,true,0.47686529208679324,true,0.24302348379505603,0,0,9.8813129168249309e-324,3,1,MIP
12,0.23925189999999999,0.24152554533675025,true,0.47686529208679324,true,0.24310230532147623,0,0,9.8813129168249309e-324,3,1,MIP
13,0.25975989999999999,0.26345392560275016,true,0.47686529208679324,true,0.24351149189218319,0,0,9.8813129168249309e-324,3,1,MIP
14,0.26181779999999999,0.26491454501762612,true,0.47686529208679324,true,0.24366114332852423,0,0,9.8813129168249309e-324,3,1,MIP
15,0.28161799999999998,0.28597854697824193,true,0.47686529208679324,true,0.24410861304691944,0,0,9.8813129168249309e-324,3,1,MIP
16,0.28524670000000002,0.28949386179269748,true,0.47686529208679324,true,0.24417302912382044,0,0,9.8813129168249309e-324,3,1,MIP
17,0.28665049999999997,0.29131538524196032,true,0.47686529208679324,true,0.24421166191198926,0,0,9.8813129168249309e-324,3,1,MIP
18,0.30596069999999997,0.31075113962402695,true,0.47686529208679324,true,0.2442914473325962,0,0,9.8813129168249309e-324,3,1,MIP
19,0.30718630000000002,0.31166589164962105,true,0.47686529208679324,true,0.24443374592395686,0,0,9.8813129168249309e-324,3,1,MIP
20,0.3291637,0.33314083536763817,true,0.47686529208679324,true,0.24453562176780061,0,0,9.8813129168249309e-324,3,1,MIP
21,0.36488589999999999,0.36761088063653952,true,0.47686529208679324,true,0.24496169304644799,0,0,9.8813129168249309e-324,3,1,MIP
22,0.3802585,0.38796924960646173,true,0.41154774322197629,true,0.24496169304644799,0,0,1.4821969375237396e-323,3,1,MIP
