run_id,node_uid,parent_uid,event,row_attachment_mode,theoretical_full_rows,theoretical_full_bounds,inherited_rows,inherited_bounds,exact_duplicate_rows_omitted,identical_bounds_omitted,dominance_omissions,delta_rows_attached,delta_bounds_attached,row_factory_seconds,families,aggregate_signature,status,failure_reason
mechanism_gate__tight_T_seed3101__parent_delta__30s,10,4,branch_bounds_only,exact-incremental-delta,1442,42,3260,42,804,35,0,0,7,0.0147148,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|penalty_final_inventory_domain|required_station_movement|sp_product_mccormick,c8fbb93ecec050a8,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,7,3,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,3805,42,261,42,0,1181,0,0.0147937,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,e458ba737254726d,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,11,7,branch_bounds_only,exact-incremental-delta,1442,42,4986,42,261,41,0,0,1,0.014621200000000001,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,7f57889b4b2c5a30,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,12,7,branch_bounds_only,exact-incremental-delta,1442,42,4986,42,806,39,0,0,3,0.0146549,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|penalty_final_inventory_domain|required_station_movement|sp_product_mccormick,7d2b0c30b3d37984,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,11,7,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,4986,42,261,42,0,1181,0,0.015062000000000001,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,7f57889b4b2c5a30,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,13,11,branch_bounds_only,exact-incremental-delta,1442,42,6167,42,261,41,0,0,1,0.0145819,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,9da91f8530fe9f84,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,14,11,branch_bounds_only,exact-incremental-delta,1442,42,6167,42,1191,41,0,0,1,0.014647800000000001,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,40a885b9840ffcca,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,12,7,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,4986,42,806,42,0,636,0,0.015125700000000001,direct_gini_floor|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|required_station_movement|sp_product_mccormick,7d2b0c30b3d37984,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,15,12,branch_bounds_only,exact-incremental-delta,1442,42,5622,42,261,41,0,0,1,0.014822500000000001,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,99d7bea2e6ccd124,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,16,12,branch_bounds_only,exact-incremental-delta,1442,42,5622,42,1191,41,0,0,1,0.0153762,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,d2591eab428bd467,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,15,12,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,5622,42,261,42,0,1181,0,0.0152731,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,99d7bea2e6ccd124,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,17,15,branch_bounds_only,exact-incremental-delta,1442,42,6803,42,261,41,0,0,1,0.014943700000000001,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,07dfdc33bdda2be7,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,18,15,branch_bounds_only,exact-incremental-delta,1442,42,6803,42,1191,41,0,0,1,0.014487,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,66607b9da055b544,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,16,12,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,5622,42,1191,42,0,251,0,0.0148068,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,d2591eab428bd467,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,19,16,branch_bounds_only,exact-incremental-delta,1442,42,5873,42,261,41,0,0,1,0.016110800000000002,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,e2e457c6581a73bd,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,20,16,branch_bounds_only,exact-incremental-delta,1442,42,5873,42,1191,41,0,0,1,0.0159271,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,b8079d97fce8e3b3,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,17,15,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,6803,42,261,42,0,1181,0,0.0160684,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,07dfdc33bdda2be7,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,21,17,branch_bounds_only,exact-incremental-delta,1442,42,7984,42,261,41,0,0,1,0.0155268,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,3e7a46676f6bb4df,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,22,17,branch_bounds_only,exact-incremental-delta,1442,42,7984,42,1191,41,0,0,1,0.0152728,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,2c34d9ded21a281c,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,18,15,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,6803,42,1191,42,0,251,0,0.0157185,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,66607b9da055b544,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,23,18,branch_bounds_only,exact-incremental-delta,1442,42,7054,42,261,41,0,0,1,0.0147238,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,502f0f897e683347,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,24,18,branch_bounds_only,exact-incremental-delta,1442,42,7054,42,1191,41,0,0,1,0.01472,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,d7d6c677e781000a,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,23,18,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,7054,42,261,42,0,1181,0,0.014725500000000001,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,502f0f897e683347,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,25,23,branch_bounds_only,exact-incremental-delta,1442,42,8235,42,261,41,0,0,1,0.0147432,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,fb0c28d80c687038,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,26,23,branch_bounds_only,exact-incremental-delta,1442,42,8235,42,1191,41,0,0,1,0.015761799999999999,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,f15912dd046e963d,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,24,18,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,7054,42,1191,42,0,251,0,0.01477,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,d7d6c677e781000a,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,27,24,branch_bounds_only,exact-incremental-delta,1442,42,7305,42,261,41,0,0,1,0.0154465,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,f9afbd81342969cc,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,28,24,branch_bounds_only,exact-incremental-delta,1442,42,7305,42,1191,41,0,0,1,0.014488600000000001,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,2f06c1c25a39039c,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,27,24,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,7305,42,261,42,0,1181,0,0.0154454,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,f9afbd81342969cc,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,29,27,branch_bounds_only,exact-incremental-delta,1442,42,8486,42,261,41,0,0,1,0.015417,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,bb9bcdd5b485f182,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,30,27,branch_bounds_only,exact-incremental-delta,1442,42,8486,42,1191,41,0,0,1,0.014693299999999999,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,6d0fe5a353821a28,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,29,27,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,8486,42,261,42,0,1181,0,0.0151985,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,bb9bcdd5b485f182,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,31,29,branch_bounds_only,exact-incremental-delta,1442,42,9667,42,261,41,0,0,1,0.0157143,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,a3e3ad9737ebde69,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,32,29,branch_bounds_only,exact-incremental-delta,1442,42,9667,42,1191,41,0,0,1,0.0152727,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,b28777631707698e,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,31,29,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,9667,42,261,42,0,1181,0,0.016555400000000001,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,a3e3ad9737ebde69,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,32,29,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,9667,42,1191,42,0,251,0,0.014830899999999999,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,b28777631707698e,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,8,3,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,3805,42,806,42,0,636,0,0.014663300000000001,direct_gini_floor|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|required_station_movement|sp_product_mccormick,0d309ba66f2c2aff,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,105,8,branch_bounds_only,exact-incremental-delta,1442,42,4441,42,261,41,0,0,1,0.014631699999999999,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,ec6c9b93113fe32f,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,106,8,branch_bounds_only,exact-incremental-delta,1442,42,4441,42,806,38,0,0,4,0.0152373,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|penalty_final_inventory_domain|required_station_movement|sp_product_mccormick,361f4d27f2f9cbcd,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,105,8,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,4441,42,261,42,0,1181,0,0.014508800000000001,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,ec6c9b93113fe32f,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,107,105,branch_bounds_only,exact-incremental-delta,1442,42,5622,42,261,41,0,0,1,0.0153172,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,f506052394d05a49,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,108,105,branch_bounds_only,exact-incremental-delta,1442,42,5622,42,806,38,0,0,4,0.015155,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|penalty_final_inventory_domain|required_station_movement|sp_product_mccormick,c8cf4c4276e67f7a,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,106,8,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,4441,42,806,42,0,636,0,0.014762300000000001,direct_gini_floor|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|required_station_movement|sp_product_mccormick,361f4d27f2f9cbcd,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,109,106,branch_bounds_only,exact-incremental-delta,1442,42,5077,42,261,41,0,0,1,0.014747400000000001,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,0d29e5289a3e27e0,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,110,106,branch_bounds_only,exact-incremental-delta,1442,42,5077,42,1191,41,0,0,1,0.0149719,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,11da996c55cce3c6,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,107,105,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,5622,42,261,42,0,1181,0,0.0154964,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,f506052394d05a49,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,111,107,branch_bounds_only,exact-incremental-delta,1442,42,6803,42,261,41,0,0,1,0.0147957,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,b8454752e2cd37af,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,112,107,branch_bounds_only,exact-incremental-delta,1442,42,6803,42,1191,41,0,0,1,0.015861799999999999,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,e5c27860d4a987ed,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,108,105,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,5622,42,806,42,0,636,0,0.014810200000000001,direct_gini_floor|interval_tight_mccormick_G_bit|low_gini_centering_band|objective_lower_estimator_cutoff|penalty_deviation_upper_bound|required_station_movement|sp_product_mccormick,c8cf4c4276e67f7a,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,113,108,branch_bounds_only,exact-incremental-delta,1442,42,6258,42,261,41,0,0,1,0.0150183,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,b0385da30fd3b865,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,114,108,branch_bounds_only,exact-incremental-delta,1442,42,6258,42,1191,41,0,0,1,0.0150262,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,6e329864b6f1151f,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,113,108,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,6258,42,261,42,0,1181,0,0.0149695,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,b0385da30fd3b865,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,115,113,branch_bounds_only,exact-incremental-delta,1442,42,7439,42,261,41,0,0,1,0.014789399999999999,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,fe84d7ea2b0d39ff,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,116,113,branch_bounds_only,exact-incremental-delta,1442,42,7439,42,1191,41,0,0,1,0.014807900000000001,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,3b40fe763e105d38,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,114,108,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,6258,42,1191,42,0,251,0,0.014615899999999999,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,6e329864b6f1151f,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,117,114,branch_bounds_only,exact-incremental-delta,1442,42,6509,42,261,41,0,0,1,0.0150292,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,41280f719d85d36f,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,118,114,branch_bounds_only,exact-incremental-delta,1442,42,6509,42,1191,41,0,0,1,0.0148256,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,8663257ba46f1173,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,115,113,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,7439,42,261,42,0,1181,0,0.0151101,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,fe84d7ea2b0d39ff,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,119,115,branch_bounds_only,exact-incremental-delta,1442,42,8620,42,261,41,0,0,1,0.0146506,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,ede9dd480c587034,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,120,115,branch_bounds_only,exact-incremental-delta,1442,42,8620,42,1191,41,0,0,1,0.014691600000000001,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,895a6d14cf7ce59d,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,116,113,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,7439,42,1191,42,0,251,0,0.014853399999999999,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,3b40fe763e105d38,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,121,116,branch_bounds_only,exact-incremental-delta,1442,42,7690,42,261,41,0,0,1,0.014754,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,96f80cadf27a6ee2,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,122,116,branch_bounds_only,exact-incremental-delta,1442,42,7690,42,1191,41,0,0,1,0.014712599999999999,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,6dae26bd676da0e1,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,119,115,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,8620,42,261,42,0,1181,0,0.0148655,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,ede9dd480c587034,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,123,119,branch_bounds_only,exact-incremental-delta,1442,42,9801,42,261,41,0,0,1,0.0149724,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,de0e24bdcb280679,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,124,119,branch_bounds_only,exact-incremental-delta,1442,42,9801,42,1191,41,0,0,1,0.0147384,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,ca1830df9083982d,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,120,115,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,8620,42,1191,42,0,251,0,0.015114900000000001,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,895a6d14cf7ce59d,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,125,120,branch_bounds_only,exact-incremental-delta,1442,42,8871,42,261,41,0,0,1,0.014859499999999999,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,6531ac74cf57a7cd,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,126,120,branch_bounds_only,exact-incremental-delta,1442,42,8871,42,1191,41,0,0,1,0.014785700000000001,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,b0d411eeaa526d66,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,123,119,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,9801,42,261,42,0,1181,0,0.0150987,direct_gini_cap|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,de0e24bdcb280679,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,127,123,branch_bounds_only,exact-incremental-delta,1442,42,10982,42,261,41,0,0,1,0.0151057,direct_gini_cap|gini_interval_bound|gini_pairwise_spread|interval_tight_mccormick_G_bit|low_gini_centering_band|variable_s_low_gini_centering,aa2a9c21dac63397,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,128,123,branch_bounds_only,exact-incremental-delta,1442,42,10982,42,1191,41,0,0,1,0.0150458,direct_gini_floor|gini_interval_bound|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,17efdfa54114720d,passed,
mechanism_gate__tight_T_seed3101__parent_delta__30s,124,119,deferred_first_relaxation_attach,exact-incremental-delta,1442,42,9801,42,1191,42,0,251,0,0.016266599999999999,direct_gini_floor|interval_tight_mccormick_G_bit|penalty_deviation_upper_bound,ca1830df9083982d,passed,
