telemetry_seconds,event,leaf_id,gamma_L,gamma_U,status,global_lb,verified_ub,detail
0.17273,lp_complete,L0,0,0.0893001,infeasible,0,0.357201,"complete_lp_relaxation"
0.339969,lp_complete,L1,0.0893001,0.1786,optimal,0.1786,0.357201,"complete_lp_relaxation"
0.659895,atomic_split,L1,0.0893001,0.1786,replaced,0.1786,0.357201,"child_lp_infeasible"
0.829218,lp_complete,L2,0.1786,0.2679,optimal,0.2679,0.357201,"complete_lp_relaxation"
1.17577,atomic_split,L2,0.1786,0.2679,replaced,0.2679,0.357201,"strict_child_lp_bound_improvement"
1.33837,lp_complete,L3,0.2679,0.357201,optimal,0.292961,0.357201,"complete_lp_relaxation"
1.65549,atomic_split,L3,0.2679,0.357201,replaced,0.292961,0.357201,"child_lp_infeasible"
1.97347,atomic_split,L1.1,0.13395,0.1786,replaced,0.295729,0.357201,"child_lp_infeasible"
2.31539,atomic_split,L2.0,0.1786,0.22325,replaced,0.297683,0.357201,"strict_child_lp_bound_improvement"
2.67119,atomic_split,L2.0.0,0.1786,0.200925,replaced,0.299819,0.357201,"strict_child_lp_bound_improvement"
3.00338,atomic_split,L2.0.0.0,0.1786,0.189763,replaced,0.300833,0.357201,"strict_child_lp_bound_improvement"
3.31329,atomic_split,L1.1.1,0.156275,0.1786,replaced,0.301439,0.357201,"child_lp_infeasible"
3.64772,atomic_split,L2.0.0.0.0,0.1786,0.184182,replaced,0.302364,0.357201,"strict_child_lp_bound_improvement"
3.98109,atomic_split,L2.0.0.0.1,0.184182,0.189763,replaced,0.302649,0.357201,"strict_child_lp_bound_improvement"
4.3134,atomic_split,L2.0.0.0.0.1,0.181391,0.184182,replaced,0.303088,0.357201,"strict_child_lp_bound_improvement"
4.63919,atomic_split,L2.0.0.0.1.0,0.184182,0.186972,replaced,0.303139,0.357201,"strict_child_lp_bound_improvement"
4.9622,atomic_split,L2.0.0.0.0.1.0,0.181391,0.182786,replaced,0.3032,0.357201,"strict_child_lp_bound_improvement"
5.29256,atomic_split,L2.0.0.0.0.0,0.1786,0.181391,replaced,0.303254,0.357201,"strict_child_lp_bound_improvement"
5.6242,atomic_split,L2.0.0.0.0.1.1,0.182786,0.184182,replaced,0.30329,0.357201,"strict_child_lp_bound_improvement"
5.95278,atomic_split,L2.0.0.1,0.189763,0.200925,replaced,0.303442,0.357201,"strict_child_lp_bound_improvement"
6.28305,atomic_split,L2.0.0.0.0.1.0.1,0.182089,0.182786,replaced,0.303457,0.357201,"strict_child_lp_bound_improvement"
6.61296,atomic_split,L2.0.0.0.1.0.0,0.184182,0.185577,replaced,0.303498,0.357201,"strict_child_lp_bound_improvement"
6.9561,atomic_split,L2.0.0.0.0.1.1.0,0.182786,0.183484,replaced,0.303557,0.357201,"strict_child_lp_bound_improvement"
7.28219,atomic_split,L2.0.0.0.0.1.1.1,0.183484,0.184182,replaced,0.303594,0.357201,"strict_child_lp_bound_improvement"
7.4978,terminal_mip_complete,L2.0.0.0.0.1.0.1.1,0.182437,0.182786,"INFEASIBLE",0.303621,0.357201,"native_terminal_mip_infeasible"
7.70934,terminal_mip_complete,L2.0.0.0.0.1.1.0.0,0.182786,0.183135,"INFEASIBLE",0.303635,0.357201,"native_terminal_mip_infeasible"
8.03312,atomic_split,L2.0.0.0.1.1,0.186972,0.189763,replaced,0.303636,0.357201,"strict_child_lp_bound_improvement"
8.24826,terminal_mip_complete,L2.0.0.0.0.1.0.1.0,0.182089,0.182437,"INFEASIBLE",0.303639,0.357201,"native_terminal_mip_infeasible"
8.57283,atomic_split,L2.0.0.0.1.0.0.0,0.184182,0.184879,replaced,0.30365,0.357201,"strict_child_lp_bound_improvement"
8.79598,terminal_mip_complete,L2.0.0.0.0.1.1.0.1,0.183135,0.183484,"INFEASIBLE",0.303659,0.357201,"native_terminal_mip_infeasible"
9.11609,atomic_split,L2.0.0.0.0.1.0.0,0.181391,0.182089,replaced,0.30368,0.357201,"strict_child_lp_bound_improvement"
9.3352,terminal_mip_complete,L2.0.0.0.0.1.1.1.0,0.183484,0.183833,"INFEASIBLE",0.30371,0.357201,"native_terminal_mip_infeasible"
9.57363,terminal_mip_complete,L2.0.0.0.0.1.1.1.1,0.183833,0.184182,"INFEASIBLE",0.303723,0.357201,"native_terminal_mip_infeasible"
9.89712,atomic_split,L2.0.0.0.1.0.1,0.185577,0.186972,replaced,0.303731,0.357201,"strict_child_lp_bound_improvement"
