leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"INFEASIBLE",0,1784.88,0.0569999,0.137412,0,662,0,0.0270677,87ea59d5ecc6ee153ddcf07ea5f1a56b3e867b988d658644f1959688e7235cf8,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__high_imbalance_seed5203__c6_simple_start__1800s\external\native_logs\L0_lp.gurobi.log"
L1,LP,"OPTIMAL",0,1784.59,0.238,0.634159,0,3481,0,0.0273009,49df69387695710ef34eff68ae1a6fa86e67662d54ca507cf498407f1feb3cb2,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__high_imbalance_seed5203__c6_simple_start__1800s\external\native_logs\L1_lp.gurobi.log"
L2,LP,"OPTIMAL",0,1784.19,0.268,0.723323,0,3588,0,0.0291734,f868527b09fd410d44552a6a1991511aae0bd5f50ef6ac37a04b274465b83e82,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__high_imbalance_seed5203__c6_simple_start__1800s\external\native_logs\L2_lp.gurobi.log"
L3,LP,"OPTIMAL",0,1783.78,0.212,0.558594,0,2986,0,0.0329582,8a227c3b7487d5112f2a9e08ca91d7cbb592a8e8751e0ca8c369859234c54b23,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__high_imbalance_seed5203__c6_simple_start__1800s\external\native_logs\L3_lp.gurobi.log"
L2,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,1783.53,1.42,2.573,1,6693,0,0.0536073,f868527b09fd410d44552a6a1991511aae0bd5f50ef6ac37a04b274465b83e82,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__high_imbalance_seed5203__c6_simple_start__1800s\external\native_logs\L2_c6_1_next_leaf_target_mip.gurobi.log"
L3,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,1782.1,0.336,0.678242,1,2550,0,0.0573012,8a227c3b7487d5112f2a9e08ca91d7cbb592a8e8751e0ca8c369859234c54b23,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__high_imbalance_seed5203__c6_simple_start__1800s\external\native_logs\L3_c6_1_next_leaf_target_mip.gurobi.log"
L2.0,LP,"OPTIMAL",0,1781.64,0.24,0.630974,0,3259,0,0.0584254,ec50e1864aea097eac44f31118e96674aacf4afb4c863374e86a0ef00fad6318,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__high_imbalance_seed5203__c6_simple_start__1800s\external\native_logs\L2.0_lp.gurobi.log"
L2.1,LP,"OPTIMAL",0,1781.25,0.219,0.582084,0,3149,0,0.0622515,d077f093bbf7d072b5fac90e47783b0f6f367b517aa9956537dcd8b75a5dec43,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__high_imbalance_seed5203__c6_simple_start__1800s\external\native_logs\L2.1_lp.gurobi.log"
L2,MIP,"OPTIMAL",0,1781,88.629,160.09,1813,317425,0,0.161141,f868527b09fd410d44552a6a1991511aae0bd5f50ef6ac37a04b274465b83e82,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__high_imbalance_seed5203__c6_simple_start__1800s\external\native_logs\L2_terminal_mip.gurobi.log"
L3.0,LP,"OPTIMAL",0,1692.24,0.207,0.572157,0,3104,0,0.161141,d6ca262cd5e58f64c9b88d70118ebf3d135c1d7b9d89e3fafe8403a59ae16efb,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__high_imbalance_seed5203__c6_simple_start__1800s\external\native_logs\L3.0_lp.gurobi.log"
L3.1,LP,"OPTIMAL",0,1691.9,0.192,0.527686,0,3009,0,0.161141,c5ea327c76d78adfca55bb495debb1d507fb685305699405f185c1c361d829df,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__high_imbalance_seed5203__c6_simple_start__1800s\external\native_logs\L3.1_lp.gurobi.log"
L3,MIP,"INFEASIBLE",0,1691.67,0.474,0.883886,1,6145,0,0.161141,8a227c3b7487d5112f2a9e08ca91d7cbb592a8e8751e0ca8c369859234c54b23,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__high_imbalance_seed5203__c6_simple_start__1800s\external\native_logs\L3_terminal_mip.gurobi.log"
L1.0,LP,"INFEASIBLE",0,1691.07,0.072,0.169865,0,1142,0,0.161141,6cf0e5ecc0712efcfc581bdb0424e13c3e0bfe2283fa8c3a96f9bd62d81d43c0,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__high_imbalance_seed5203__c6_simple_start__1800s\external\native_logs\L1.0_lp.gurobi.log"
L1.1,LP,"OPTIMAL",0,1690.86,0.212,0.58271,0,3138,0,0.161141,62864e2bd8aa7227c524d989fd7dbdc68e80d16f4e81e16d5f23aa4d120eb320,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__high_imbalance_seed5203__c6_simple_start__1800s\external\native_logs\L1.1_lp.gurobi.log"
L1.1.0,LP,"INFEASIBLE",0,1690.5,0.0800002,0.195468,0,1103,0,0.161141,303e5ccd36328b9ad281343e862679744b28c45a48d19f99d29a361f74231bcf,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__high_imbalance_seed5203__c6_simple_start__1800s\external\native_logs\L1.1.0_lp.gurobi.log"
L1.1.1,LP,"OPTIMAL",0,1690.28,0.264,0.680099,0,3701,0,0.161141,ebcba0f5b9d8a95ce6dcd55d731154c1c6ddfd4372b0b8b2bf6fff4bc8bf12ac,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__high_imbalance_seed5203__c6_simple_start__1800s\external\native_logs\L1.1.1_lp.gurobi.log"
L1.1.1.0,LP,"INFEASIBLE",0,1689.87,0.21,0.484158,0,2077,0,0.161141,f1391ea804d3b059dabf8df61aaa119a82bf7089086f0744c25792c6af3a3809,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__high_imbalance_seed5203__c6_simple_start__1800s\external\native_logs\L1.1.1.0_lp.gurobi.log"
L1.1.1.1,LP,"OPTIMAL",0,1689.52,0.225,0.642532,0,3296,0,0.161141,ebdfb0e6ebe3ed043ed2b308c6cd04c1d8787688beeff5cb8e6b6a351072330d,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__high_imbalance_seed5203__c6_simple_start__1800s\external\native_logs\L1.1.1.1_lp.gurobi.log"
L1.1.1.1.0,LP,"INFEASIBLE",0,1689.15,0.147,0.37963,0,2316,0,0.161141,bc5a38a77d77b333955e8cb43be1a457cec9395c7c7d66cf4e35f4fc62b89f04,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__high_imbalance_seed5203__c6_simple_start__1800s\external\native_logs\L1.1.1.1.0_lp.gurobi.log"
L1.1.1.1.1,LP,"OPTIMAL",0,1688.86,0.258,0.736879,0,3594,0,0.161141,b735d61c32e9e51d19473a806a6f7169a7fd6bee07edf9994dacd32831eea2cd,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__high_imbalance_seed5203__c6_simple_start__1800s\external\native_logs\L1.1.1.1.1_lp.gurobi.log"
L1.1.1.1.1.0,LP,"INFEASIBLE",0,1688.46,0.209,0.619925,0,3163,0,0.161141,63ea6e8d2e51643ddea453385f602c734dfc5db521066423ef3f03ce26232656,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__high_imbalance_seed5203__c6_simple_start__1800s\external\native_logs\L1.1.1.1.1.0_lp.gurobi.log"
L1.1.1.1.1.1,LP,"OPTIMAL",0,1688.11,0.255,0.73061,0,3660,0,0.161141,33722a7ae1860abff543c21aebd79fd0430468f7fbc1815ef5c34c69ce42df88,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__high_imbalance_seed5203__c6_simple_start__1800s\external\native_logs\L1.1.1.1.1.1_lp.gurobi.log"
L1.1.1.1.1.1.0,LP,"OPTIMAL",0,1687.72,0.267,0.775981,0,3801,0,0.161141,856bf1441b80696e90f867a5f49ccfe25bcddb25c4504188ccbaa5a0fefe34de,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__high_imbalance_seed5203__c6_simple_start__1800s\external\native_logs\L1.1.1.1.1.1.0_lp.gurobi.log"
L1.1.1.1.1.1.1,LP,"OPTIMAL",0,1687.3,0.223,0.640859,0,3181,0,0.161141,80d93e9e23fd0166f0336bdb13b7d1192adeb096aea71ca2b046c1136b9a1541,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__high_imbalance_seed5203__c6_simple_start__1800s\external\native_logs\L1.1.1.1.1.1.1_lp.gurobi.log"
L1.1.1.1.1.1.1,NEXT_LEAF_TARGET_MIP,"INFEASIBLE",0,1687.05,0.519,1.12089,1,4357,0,0.161141,80d93e9e23fd0166f0336bdb13b7d1192adeb096aea71ca2b046c1136b9a1541,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__high_imbalance_seed5203__c6_simple_start__1800s\external\native_logs\L1.1.1.1.1.1.1_c6_1_next_leaf_target_mip.gurobi.log"
L1.1.1.1.1.1.0.0,LP,"OPTIMAL",0,1686.4,0.229,0.665821,0,3229,0,0.161141,7bf8fee2091f61ac85fb8836a8248a133fc5ecc96788d2c8328dc0d8cd9628d2,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__high_imbalance_seed5203__c6_simple_start__1800s\external\native_logs\L1.1.1.1.1.1.0.0_lp.gurobi.log"
L1.1.1.1.1.1.0.1,LP,"OPTIMAL",0,1686.03,0.214,0.615471,0,3174,0,0.161141,e36e439f36356688f183197494e7054659ba9f4b879fe36a6d3ee7101593b582,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__high_imbalance_seed5203__c6_simple_start__1800s\external\native_logs\L1.1.1.1.1.1.0.1_lp.gurobi.log"
L1.1.1.1.1.1.0.1.0,LP,"OPTIMAL",0,1685.67,0.259,0.731645,0,3560,0,0.161141,53ac2319059536abc270fe2bf51012b19040d290ce95caa215f5f852f94f119e,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__high_imbalance_seed5203__c6_simple_start__1800s\external\native_logs\L1.1.1.1.1.1.0.1.0_lp.gurobi.log"
