run_id,record_type,checkpoint_seconds,observation_available,freshness,source_observation_time_seconds,observation_age_seconds,native_best_bound,processed_nodes,open_nodes,simplex_iterations,gini_branch_count,ordinary_branch_count,common_same_run_ub,same_run_project_gap
round23_stage0clean__V12_M2__s0c__75s,checkpoint,1,True,fresh,0.79857679999999998,0.20142320000000002,0.37874589033134765,0,1,2863,0,0,0.7185040707549709,0.4728688315803431
round23_stage0clean__V12_M2__s0c__75s,checkpoint,2,True,fresh,1.0836011999999999,0.9163988000000001,0.37875660869276095,0,1,2926,0,0,0.7185040707549709,0.47285391397326254
round23_stage0clean__V12_M2__s0c__75s,checkpoint,5,True,fresh,4.9660748999999997,0.03392510000000026,0.64349991059840128,10,5,10637,7,0,0.7185040707549709,0.1043893322382415
round23_stage0clean__V12_M2__s0c__75s,checkpoint,10,True,fresh,9.9681806999999996,0.03181930000000044,0.65851588004850159,184,61,27978,33,89,0.7185040707549709,0.0834903978253547
round23_stage0clean__V12_M2__s0c__75s,checkpoint,15,True,fresh,14.9642725,0.035727500000000134,0.66245232096059403,468,160,55453,45,269,0.7185040707549709,0.07801173587712633
round23_stage0clean__V12_M2__s0c__75s,checkpoint,20,True,fresh,19.998460000000001,0.0015399999999985425,0.66634636844709449,841,381,86286,65,546,0.7185040707549709,0.0725920762746292
round23_stage0clean__V12_M2__s0c__75s,checkpoint,30,True,fresh,29.976580999999999,0.023419000000000523,0.67305217079706547,1537,722,152097,74,1056,0.7185040707549709,0.06325907090567584
round23_stage0clean__V12_M2__s0c__75s,checkpoint,45,True,stale,43.786815699999998,1.2131843000000018,0.67966368584876335,2570,1171,238131,87,1786,0.7185040707549709,0.05405729276578193
round23_stage0clean__V12_M2__s0c__75s,checkpoint,60,True,stale,43.786815699999998,16.2131843,0.67966368584876335,2570,1171,238131,87,1786,0.7185040707549709,0.05405729276578193
round23_stage0clean__V12_M2__s0c__75s,solver_final,solver_final,True,solver_final,43.787109700000002,0,0.67966368584876335,2570,1171,238131,87,1786,0.7185040707549709,0.05405729276578193
