run_id,elapsed_time,node_count,open_nodes,simplex_iterations,native_tree_memory_mb,source
stage4__moderate_seed3302__s0_cplex__300s,0.017903100000000002,0,1,0,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
stage4__moderate_seed3302__s0_cplex__300s,0.017997900000000001,0,1,0,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
stage4__moderate_seed3302__s0_cplex__300s,7.7521526999999999,0,1,13018,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
stage4__moderate_seed3302__s0_cplex__300s,252.50861119999999,4767,3516,992241,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
