parent_id,parent_lp_bound,left_id,left_lp_bound,left_infeasible,right_id,right_lp_bound,right_infeasible,post_split_bound,tolerance,decision
L0,1.9912725282848309,L0.0,2.1367958494969104,0,L0.1,2.2662042877898423,0,2.1367958494969104,9.9999999999999995e-08,"adaptive_mass_score_reaches_tau"
L0.0,2.2690665138558717,L0.0.0,0,1,L0.0.1,2.2206360803532741,0,0,9.9999999999999995e-08,"adaptive_mass_preserve_child_infeasibility_split"
L0.1,2.2710404752343383,L0.1.0,2.2662584414844362,0,L0.1.1,0,1,0,9.9999999999999995e-08,"adaptive_mass_preserve_child_infeasibility_split"
L0.0.1,2.307538658925516,L0.0.1.0,0,1,L0.0.1.1,2.261240112868975,0,0,9.9999999999999995e-08,"adaptive_mass_preserve_child_infeasibility_split"
L0.1.0,2.3348837952183876,L0.1.0.0,2.2663608459488285,0,L0.1.0.1,2.3771183114459844,0,2.2663608459488285,9.9999999999999995e-08,"adaptive_mass_no_strict_child_improvement"
