logical_path,stored_path,original_bytes,original_sha256,stored_bytes,stored_sha256,compression
global_node_trace.csv,global_node_trace.csv.gz,11543105,5e77e2a8bdc1df27d8c9172b300ab8b551f24c6e46a1254a638a839e25d95a62,4321127,fee399c1497c3f965eaa20632f2ed7f988b104c1c11adbb16efb461eaf380a57,gzip_mtime_0
raw_progress.csv,raw_progress.csv.gz,3685070,93f7b9537825e23f8c58c56b2f0a648baee4cc8a9315b49be1975b67794e5fb4,366775,5b6e304265886a228b68187ec96b0234a805df05d58b68a6e70c92540721f99c,gzip_mtime_0
global_root.lp,global_root.lp.gz,1280600,8505a17810943c5d95babd00e779dee2e17c061f055f2f02e1887f5e7ca6fcff,238943,328463373d4651d672c8f6a20c96872ff2f94a4df6bc7dfe1cb893fe867f82c6,gzip_mtime_0
