vehicle,used,nodes,vehicle_capacity,travel_time,operation_time,route_duration,route_time_limit,route_utilization,final_depot_unload
0,True,"[0,16,13,30,23,27,0]",30,1594.2808921566777,1920.0,3514.2808921566775,3600.0,0.9761891367101881,1
1,True,"[0,8,6,1,2,3,0]",30,1736.0733669801393,1800.0,3536.0733669801393,3600.0,0.9822426019389275,0
2,True,"[0,21,28,22,18,10,0]",30,1641.019285530924,1920.0,3561.019285530924,3600.0,0.98917202375859,0
3,True,"[0,4,5,11,17,19,0]",30,1592.1866397306178,1920.0,3512.1866397306176,3600.0,0.9756073999251715,0
4,True,"[0,9,20,15,14,12,0]",30,1579.801400845844,1920.0,3499.801400845844,3600.0,0.9721670557905122,0
