phase_index,leaf_id,target_kind,current_bound,target_bound,other_open_min_bound,verified_cutoff,status,native_status,native_bound,target_reached,exact_closure,requeued,solver_runtime,work,nodes,event_source
1,L0,next_leaf,0,0.0165192,0.0165192,0.066077,target_reached_requeue,"INTERRUPTED",0.0167464,1,0,1,112.778,217.49,2001,"c6_next_strict_frontier_bound_reached_requeue"
1,L1,next_leaf,0.0165192,0.0167464,0.0167464,0.066077,target_reached_requeue,"INTERRUPTED",0.0167489,1,0,1,106.037,219.78,883,"c6_next_strict_frontier_bound_reached_requeue"
