run_id,child_uid,parent_uid,sibling_uid,creation_time,first_process_time,delay_seconds,creation_node_count,first_process_node_count,delay_processed_nodes,child_estimate,domain_estimate,estimate_lift,estimate_mode
stage2__V12_M1__s0_safe__300s,1,0,2,1.5272802999999999,1.5278735999999999,0.00059330000000001881,0,1,1,0.21794334660193349,0.0044383928571428569,0,parent-copy
stage2__V12_M1__s0_safe__300s,2,0,1,1.5272802999999999,1.5762282999999999,0.048947999999999992,0,2,2,0.21794334660193349,0.18303868446135063,0,parent-copy
stage2__V12_M1__s0_safe__300s,3,2,4,1.6312167,1.6317029999999999,0.00048629999999993956,2,3,1,0.30347244422094188,0.18303868446135063,0,parent-copy
stage2__V12_M1__s0_safe__300s,4,2,3,1.6312167,1.6834279999999999,0.052211299999999961,2,4,2,0.30347244422094188,0.27233883026345451,0,parent-copy
stage2__V12_M1__s0_safe__300s,5,3,6,1.6608248000000001,1.7182417000000001,0.057416899999999993,3,5,2,0.30560214507236977,0.18303868446135063,0,parent-copy
stage2__V12_M1__s0_safe__300s,6,3,5,1.6608248000000001,1.7768708,0.11604599999999987,3,6,3,0.30560214507236977,0.22768875736240257,0,parent-copy
stage2__V12_M1__s0_safe__300s,9,5,10,1.7503803,1.8884529999999999,0.13807269999999994,5,7,2,0.30908366521985986,0.18303868446135063,0,parent-copy
stage2__V12_M1__s0_safe__300s,10,5,9,1.7503803,1.9986250999999999,0.24824479999999993,5,8,3,0.30908366521985986,0.2053637209118766,0,parent-copy
stage2__V12_M1__s0_safe__300s,13,9,14,1.9269319,2.0500832,0.12315129999999996,7,9,2,0.31327989766276676,0.18303868446135063,0,parent-copy
stage2__V12_M1__s0_safe__300s,14,9,13,1.9269319,2.0883498,0.1614179,7,10,3,0.31327989766276676,0.19420120268661362,0,parent-copy
stage2__V12_M1__s0_safe__300s,17,13,18,2.0826604,2.1288037000000002,0.04614330000000022,9,11,2,0.3166924930440197,0.18303868446135063,0,parent-copy
stage2__V12_M1__s0_safe__300s,18,13,17,2.0826604,2.1482166999999999,0.065556299999999901,9,12,3,0.3166924930440197,0.18861994357398212,0,parent-copy
stage2__V12_M1__s0_safe__300s,21,18,22,2.1753062000000001,2.1761135,0.00080729999999995528,12,13,1,0.31746225863827737,0.18861994357398212,0,parent-copy
stage2__V12_M1__s0_safe__300s,22,18,21,2.1753062000000001,2.2059886999999998,0.030682499999999724,12,14,2,0.31746225863827737,0.19141057313029786,0,parent-copy
stage2__V12_M1__s0_safe__300s,25,22,26,2.2323377,2.2331395999999999,0.00080189999999991102,14,15,1,0.31795374838212637,0.19141057313029786,0,parent-copy
stage2__V12_M1__s0_safe__300s,26,22,25,2.2323377,2.2615284,0.029190700000000014,14,16,2,0.31795374838212637,0.19280588790845574,0,parent-copy
stage2__V12_M1__s0_safe__300s,27,25,28,2.2575254,2.2944030999999998,0.036877699999999791,15,17,2,0.31836784515781202,0.19141057313029786,0,parent-copy
stage2__V12_M1__s0_safe__300s,28,25,27,2.2575254,2.3253805000000001,0.067855100000000057,15,18,3,0.31836784515781202,0.19210823051937681,0,parent-copy
stage2__V12_M1__s0_safe__300s,33,28,34,2.3565266999999999,2.3573822999999998,0.0008555999999999564,18,19,1,0.31848930549960086,0.19210823051937681,0,parent-copy
stage2__V12_M1__s0_safe__300s,20,14,19,2.1164382000000002,2.7213973999999999,0.6049591999999997,10,24,14,0.31640995708310454,0.19978246179924511,0,parent-copy
stage2__V12_M1__s0_safe__300s,41,20,42,2.7479784,2.7486328000000002,0.00065440000000016596,24,25,1,0.31793866917591024,0.19978246179924511,0,parent-copy
stage2__V12_M1__s0_safe__300s,42,20,41,2.7479784,2.7772727000000001,0.029294300000000106,24,26,2,0.31793866917591024,0.20257309135556084,0,parent-copy
stage2__V12_M1__s0_safe__300s,43,41,44,2.7733172000000001,2.8079293000000001,0.034612099999999923,25,27,2,0.31835193661041272,0.19978246179924511,0,parent-copy
stage2__V12_M1__s0_safe__300s,44,41,43,2.7733172000000001,2.8367963999999999,0.063479199999999736,25,28,3,0.31835193661041272,0.20117777657740299,0,parent-copy
stage2__V12_M1__s0_safe__300s,47,43,48,2.8327797000000001,2.8683624000000001,0.035582699999999967,27,29,2,0.3185630575248703,0.19978246179924511,0,parent-copy
stage2__V12_M1__s0_safe__300s,48,43,47,2.8327797000000001,2.8981151000000001,0.065335399999999932,27,30,3,0.3185630575248703,0.20048011918832404,0,parent-copy
stage2__V12_M1__s0_safe__300s,51,47,52,2.8938766,2.9349264000000002,0.041049800000000136,29,31,2,0.3186690579709317,0.19978246179924511,0,parent-copy
