parent_id,parent_L,parent_U,left_id,left_L,left_U,right_id,right_L,right_U,exact_coverage,atomic_replacement,tolerance
ROOT,0,0.36235466278458461,R,0,0.36235466278458461,NA,0,0,1,true,9.9999999999999995e-08
R,0,0.36235466278458461,R.0,0,0.18117733139229231,R.1,0.18117733139229231,0.36235466278458461,true,true,9.9999999999999995e-08
R.0,0,0.18117733139229231,R.0.0,0,0.090588665696146153,R.0.1,0.090588665696146153,0.18117733139229231,true,true,9.9999999999999995e-08
R.1,0.18117733139229231,0.36235466278458461,R.1.0,0.18117733139229231,0.27176599708843846,R.1.1,0.27176599708843846,0.36235466278458461,true,true,9.9999999999999995e-08
R.0.1,0.090588665696146153,0.18117733139229231,R.0.1.0,0.090588665696146153,0.13588299854421923,R.0.1.1,0.13588299854421923,0.18117733139229231,true,true,9.9999999999999995e-08
R.0.1.0,0.090588665696146153,0.13588299854421923,R.0.1.0.0,0.090588665696146153,0.11323583212018269,R.0.1.0.1,0.11323583212018269,0.13588299854421923,true,true,9.9999999999999995e-08
R.0.1.1,0.13588299854421923,0.18117733139229231,R.0.1.1.0,0.13588299854421923,0.15853016496825578,R.0.1.1.1,0.15853016496825578,0.18117733139229231,true,true,9.9999999999999995e-08
R.0.1.0.0,0.090588665696146153,0.11323583212018269,R.0.1.0.0.0,0.090588665696146153,0.10191224890816442,R.0.1.0.0.1,0.10191224890816442,0.11323583212018269,true,true,9.9999999999999995e-08
R.0.1.0.1,0.11323583212018269,0.13588299854421923,R.0.1.0.1.0,0.11323583212018269,0.12455941533220097,R.0.1.0.1.1,0.12455941533220097,0.13588299854421923,true,true,9.9999999999999995e-08
R.0.1.0.0.1,0.10191224890816442,0.11323583212018269,R.0.1.0.0.1.0,0.10191224890816442,0.10757404051417355,R.0.1.0.0.1.1,0.10757404051417355,0.11323583212018269,true,true,9.9999999999999995e-08
R.0.1.0.0.1.0,0.10191224890816442,0.10757404051417355,R.0.1.0.0.1.0.0,0.10191224890816442,0.10474314471116898,R.0.1.0.0.1.0.1,0.10474314471116898,0.10757404051417355,true,true,9.9999999999999995e-08
R.0.1.0.0.1.1,0.10757404051417355,0.11323583212018269,R.0.1.0.0.1.1.0,0.10757404051417355,0.11040493631717813,R.0.1.0.0.1.1.1,0.11040493631717813,0.11323583212018269,true,true,9.9999999999999995e-08
R.0.1.0.0.1.1.1,0.11040493631717813,0.11323583212018269,R.0.1.0.0.1.1.1.0,0.11040493631717813,0.1118203842186804,R.0.1.0.0.1.1.1.1,0.1118203842186804,0.11323583212018269,true,true,9.9999999999999995e-08
R.0.1.0.0.1.1.0,0.10757404051417355,0.11040493631717813,R.0.1.0.0.1.1.0.0,0.10757404051417355,0.10898948841567584,R.0.1.0.0.1.1.0.1,0.10898948841567584,0.11040493631717813,true,true,9.9999999999999995e-08
R.0.1.0.1.1,0.12455941533220097,0.13588299854421923,R.0.1.0.1.1.0,0.12455941533220097,0.1302212069382101,R.0.1.0.1.1.1,0.1302212069382101,0.13588299854421923,true,true,9.9999999999999995e-08
R.0.1.0.1.0,0.11323583212018269,0.12455941533220097,R.0.1.0.1.0.0,0.11323583212018269,0.11889762372619184,R.0.1.0.1.0.1,0.11889762372619184,0.12455941533220097,true,true,9.9999999999999995e-08
R.0.1.0.0.1.1.1.0,0.11040493631717813,0.1118203842186804,R.0.1.0.0.1.1.1.0.0,0.11040493631717813,0.11111266026792926,R.0.1.0.0.1.1.1.0.1,0.11111266026792926,0.1118203842186804,true,true,9.9999999999999995e-08
R.0.1.0.0.1.1.1.1,0.1118203842186804,0.11323583212018269,R.0.1.0.0.1.1.1.1.0,0.1118203842186804,0.11252810816943154,R.0.1.0.0.1.1.1.1.1,0.11252810816943154,0.11323583212018269,true,true,9.9999999999999995e-08
