sequence,process_seconds,event,status,nominal_deadline_remaining_seconds,work_deadline_remaining_seconds,detail
0,0,"process_entry","start",44.998989700000003,39.998989600000002,"absolute process deadline origin"
1,0.0012072999999999999,"instance_parsing_start","start",44.998792799999997,39.998792700000003,"E:\codes\ExactEBRP\reference\heldout_round22\V20_M3\moderate_seed4301.txt"
2,0.0021002999999999998,"instance_parsing_complete","complete",44.997899799999999,39.997899799999999,"instance=moderate_seed4301.txt"
3,0.0023241999999999998,"initial_model_data_preprocessing_complete","complete",44.997675899999997,39.997675800000003,"instance data initialized; empty-route incumbent independently verified"
4,0.0026649999999999998,"hga_start","start",44.997335,39.997335,"label=primary_hga;native_generation_stagnation_hga"
5,19.316731900000001,"hga_generation_loop_complete","complete",25.683268300000002,20.683268200000001,"label=primary_hga;generations=2623;no_improve=2000"
6,19.319393000000002,"hga_best_solution_extraction_start","start",25.680607299999998,20.6806071,"label=primary_hga"
7,19.319627400000002,"hga_best_solution_extraction_complete","complete",25.680372699999999,20.680372599999998,"label=primary_hga"
8,19.319850599999999,"hga_route_decoding_start","start",25.6801496,20.680149499999999,"label=primary_hga"
9,19.320812499999999,"hga_route_decoding_complete","complete",25.6791877,20.679187599999999,"label=primary_hga"
10,19.321038099999999,"independent_hga_verification_start","start",25.678961999999999,20.678961900000001,"label=primary_hga"
11,19.3211522,"independent_hga_verification_complete","complete",25.6788478,20.6788478,"label=primary_hga;feasible=true"
12,19.325571,"improving_gini_range_construction_complete","complete",25.674429199999999,20.674429199999999,"lower=0.000000;upper=0.019278;complete=true"
13,19.325696400000002,"exact_phase_start","start",25.674303699999999,20.674303599999998,"arm=round30-dual-bound-target"
14,19.325797300000001,"connectivity_flow_preparation_complete","complete",25.6742028,20.674202699999999,"variant=round20-current"
15,19.332761999999999,"gurobi_environment_creation","complete",25.6672382,20.667238099999999,"fixed_interval_backend"
16,19.3329117,"external_backend_creation","complete",25.667088499999998,20.667088400000001,"backend=gurobi;arm=C5-CANDIDATE"
17,19.3334762,"external_artifact_directory_creation","complete",25.6665238,20.6665238,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage0_trace__moderate_seed4301__c5_candidate__45s\external"
18,19.334743100000001,"first_tree_ledger_opened","complete",25.665257100000002,20.665257,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage0_trace__moderate_seed4301__c5_candidate__45s\external\paper_tree_events.csv"
19,19.335044199999999,"first_external_tree_event","start",25.664956100000001,20.664956,"scheduler_select_next"
20,19.3352115,"root_canonical_model_construction_start","start",25.6647885,20.6647885,"leaf=L0"
21,19.3353009,"first_interval_model_build","start",25.664699200000001,20.6646991,"leaf=L0"
22,19.448259700000001,"static_row_factory_preparation_complete","complete",25.5517404,20.551740299999999,"canonical strengthened interval row factory"
23,19.4483864,"root_canonical_model_construction_complete","complete",25.551613799999998,20.551613700000001,"leaf=L0"
24,19.448468200000001,"first_interval_model_build_complete","complete",25.551531900000001,20.551531900000001,"leaf=L0"
25,19.448551299999998,"first_lp_optimize_launch","start",25.551448700000002,20.551448700000002,"leaf=L0"
26,40.022342999999999,"final_result_serialization_start","start",4.9776570000000007,-0.022342999999999336,""
27,40.023294900000003,"final_result_serialization_complete","complete",4.9767054000000002,-0.023294900000003338,""
28,40.023436099999998,"process_exit","complete",4.9765640999999974,-0.023435999999996682,"rc=0"
