leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,telemetry_seconds
L0,"",0,0,0.22500000000000001,1,0,1,0,0,"INFEASIBLE",0.039652995198541201,0.0695461
L1,"",0,0.22500000000000001,0.45000000000000001,1,1,0,1,0.76466257432950813,"OPTIMAL",0.041546564263118244,0.1303474
L2,"",0,0.45000000000000001,0.67500000000000004,1,0,1,0,0,"INFEASIBLE",0.0009985145,0.1726309
L3,"",0,0.67500000000000004,0.90000000000000002,1,0,1,0,0,"INFEASIBLE",0.000466995,0.2151228
L1.0,"L1",1,0.22500000000000001,0.33750000000000002,1,0,1,0,0,"INFEASIBLE",0.034841936438922222,0.27200920000000001
L1.1,"L1",1,0.33750000000000002,0.45000000000000001,1,1,0,1,0.85237336560276356,"OPTIMAL",0.042116242518615725,0.33225510000000003
L1.1.0,"L1.1",2,0.33750000000000002,0.39375000000000004,1,1,0,1,0.85330825842212199,"OPTIMAL",0.042694198753336285,0.39363209999999998
L1.1.1,"L1.1",2,0.39375000000000004,0.45000000000000001,1,1,0,1,0.90029032726762981,"OPTIMAL",0.037225520466170503,0.45160709999999998
L1.1.1.0,"L1.1.1",3,0.39375000000000004,0.421875,1,1,0,1,0.90029032726762981,"OPTIMAL",0.039295387178870989,0.56508409999999998
L1.1.1.1,"L1.1.1",3,0.421875,0.45000000000000001,1,0,1,0,0,"INFEASIBLE",0.034514468086172041,0.62056460000000002
L1.1.1.0.0,"L1.1.1.0",4,0.39375000000000004,0.40781250000000002,1,1,0,1,0.90029032726762981,"OPTIMAL",0.035712671323365322,0.68533140000000003
L1.1.1.0.1,"L1.1.1.0",4,0.40781250000000002,0.421875,1,1,0,1,0.91435282726762968,"OPTIMAL",0.036103209642858972,0.74443490000000001
