process_elapsed_seconds,exact_phase_elapsed_seconds,event_type,active_leaf,active_leaf_valid_lower_bound,other_open_leaf_min_valid_lower_bound,valid_global_lower_bound,verified_global_upper_bound,open_relevant_leaf_count,closed_relevant_leaf_count,event_source
1.1485946,0.011561500000000001,"exact_tree_initialization","",0,,0,0.92819616684535156,4,0,"initial_exact_interval_cover"
1.2065847000000001,0.069551500000000002,"parent_lp_completion","L0",0,0.22500000000000001,0,0.92819616684535156,4,0,"complete_parent_lp_infeasible"
1.2066668,0.069633700000000007,"infeasible_closure","L0",,0.22500000000000001,0.22500000000000001,0.92819616684535156,3,1,"complete_parent_lp_infeasible"
1.2673874000000001,0.1303541,"parent_lp_completion","L1",0.76466257432950813,0.45000000000000001,0.45000000000000001,0.92819616684535156,3,1,"complete_parent_lp_optimal"
1.2674114000000001,0.1303783,"parent_lp_requeue","L1",0.76466257432950813,0.45000000000000001,0.45000000000000001,0.92819616684535156,3,1,"c6_selected_leaf_no_longer_controlling"
1.3096699999999999,0.1726367,"parent_lp_completion","L2",0.45000000000000001,0.67500000000000004,0.45000000000000001,0.92819616684535156,3,1,"complete_parent_lp_infeasible"
1.3097348,0.17270179999999999,"infeasible_closure","L2",,0.67500000000000004,0.67500000000000004,0.92819616684535156,2,2,"complete_parent_lp_infeasible"
1.3521615,0.21512819999999999,"parent_lp_completion","L3",0.67500000000000004,0.76466257432950813,0.67500000000000004,0.92819616684535156,2,2,"complete_parent_lp_infeasible"
1.3522307,0.21519769999999999,"infeasible_closure","L3",,0.76466257432950813,0.76466257432950813,0.92819616684535156,1,3,"complete_parent_lp_infeasible"
1.4090441,0.2720109,"child_lp_completion","L1.0",,0.76466257432950813,0.76466257432950813,0.92819616684535156,1,3,"complete_speculative_child_lp_infeasible"
1.4692901,0.33225690000000002,"child_lp_completion","L1.1",0.85237336560276356,0.76466257432950813,0.76466257432950813,0.92819616684535156,1,3,"complete_speculative_child_lp_optimal"
1.4694084000000001,0.33237519999999998,"split","L1",,0.85237336560276356,0.85237336560276356,0.92819616684535156,1,4,"c6_current_gain_atomic_split"
1.5306671000000001,0.39363389999999998,"child_lp_completion","L1.1.0",0.85330825842212199,0.85237336560276356,0.85237336560276356,0.92819616684535156,1,4,"complete_speculative_child_lp_optimal"
1.5886422,0.45160879999999998,"child_lp_completion","L1.1.1",0.90029032726762981,0.85237336560276356,0.85237336560276356,0.92819616684535156,1,4,"complete_speculative_child_lp_optimal"
1.5887156,0.45168259999999999,"split","L1.1",,0.85330825842212199,0.85330825842212199,0.92819616684535156,2,4,"c6_current_gain_atomic_split"
1.5992743999999999,0.46224140000000002,"native_root_processing_bound","L1.1.0",0.86049060883957218,0.90029032726762981,0.86049060883957218,0.92819616684535156,2,4,"gurobi_cb_mip_objbnd_valid_native_bound"
1.6092559,0.4722228,"infeasible_closure","L1.1.0",,0.90029032726762981,0.90029032726762981,0.92819616684535156,1,5,"c6_native_target_phase_exact_closure"
1.7021202,0.56508700000000001,"child_lp_completion","L1.1.1.0",0.90029032726762981,0.90029032726762981,0.90029032726762981,0.92819616684535156,1,5,"complete_speculative_child_lp_optimal"
1.7575999,0.62056670000000003,"child_lp_completion","L1.1.1.1",,0.90029032726762981,0.90029032726762981,0.92819616684535156,1,5,"complete_speculative_child_lp_infeasible"
1.7577513,0.62071829999999995,"split","L1.1.1",,0.90029032726762981,0.90029032726762981,0.92819616684535156,1,6,"c6_current_gain_atomic_split"
1.8223666000000001,0.68533330000000003,"child_lp_completion","L1.1.1.0.0",0.90029032726762981,0.90029032726762981,0.90029032726762981,0.92819616684535156,1,6,"complete_speculative_child_lp_optimal"
1.8814698000000001,0.74443649999999995,"child_lp_completion","L1.1.1.0.1",0.91435282726762968,0.90029032726762981,0.90029032726762981,0.92819616684535156,1,6,"complete_speculative_child_lp_optimal"
1.8815740999999999,0.74454100000000001,"declined_split","L1.1.1.0",0.90029032726762981,,0.90029032726762981,0.92819616684535156,1,6,"c6_current_child_gain_not_strict_exact_closure"
1.8896532000000001,0.75262019999999996,"native_root_processing_bound","L1.1.1.0",0.91605332247593574,,0.91605332247593574,0.92819616684535156,1,6,"gurobi_cb_mip_objbnd_valid_native_bound"
1.8914668000000001,0.75443380000000004,"native_root_processing_bound","L1.1.1.0",0.92819128461014755,,0.92819128461014755,0.92819616684535156,1,6,"gurobi_cb_mip_objbnd_valid_native_bound"
1.8915844000000002,0.75455139999999998,"native_root_processing_bound","L1.1.1.0",0.928196166845352,,0.92819616684535156,0.92819616684535156,1,6,"gurobi_cb_mip_objbnd_valid_native_bound"
1.9002462,0.76321289999999997,"terminal_mip_closure","L1.1.1.0",,0.92819616684535156,0.92819616684535156,0.92819616684535156,0,7,"native_terminal_mip_optimal"
1.9004809,0.76344769999999995,"finalization","",0.92819616684535156,,0.92819616684535156,0.92819616684535156,0,7,"completed_exact_tree_final_bound"
