vehicle,used,nodes,vehicle_capacity,travel_time,operation_time,route_duration,route_time_limit,route_utilization,final_depot_unload
0,True,"[0,10,11,25,4,28,9,16,29,6,8,14,24,13,21,23,20,7,0]",30,11438.129813027323,6240.0,17678.12981302732,18000.0,0.9821183229459622,0
1,True,"[0,17,15,18,19,3,2,0]",30,7043.73402313706,1800.0,8843.73402313706,18000.0,0.4913185568409478,0
2,True,"[0,26,30,27,22,12,5,1,0]",30,5985.473486959181,3120.0,9105.473486959181,18000.0,0.5058596381643989,0
