sequence,process_seconds,event,status,nominal_deadline_remaining_seconds,work_deadline_remaining_seconds,detail
0,0,"process_entry","start",999.99928580000005,994.99928580000005,"absolute process deadline origin"
1,0.00089800000000000004,"instance_parsing_start","start",999.99910199999999,994.99910199999999,"E:\codes\ExactEBRP\reference\qualification_round33\M3_Q20\round33_v10_tight_T_M3_Q20_seed284843780.txt"
2,0.0016822,"instance_parsing_complete","complete",999.9983178,994.9983178,"instance=round33_v10_tight_T_M3_Q20_seed284843780.txt"
3,0.0018565000000000001,"hga_start","start",999.99814360000005,994.99814360000005,"label=primary_hga;native_generation_stagnation_hga"
4,1.2871942000000001,"hga_generation_loop_complete","complete",998.712806,993.71280590000003,"label=primary_hga;generations=1080;no_improve=1000"
5,1.2890307999999999,"hga_best_solution_extraction_start","start",998.71096929999999,993.71096929999999,"label=primary_hga"
6,1.2891132000000001,"hga_best_solution_extraction_complete","complete",998.71088689999999,993.71088689999999,"label=primary_hga"
7,1.2891854,"hga_route_decoding_start","start",998.71081470000001,993.71081460000005,"label=primary_hga"
8,1.2894437000000001,"hga_route_decoding_complete","complete",998.71055639999997,993.71055630000001,"label=primary_hga"
9,1.2895257,"independent_hga_verification_start","start",998.71047429999999,993.71047429999999,"label=primary_hga"
10,1.2896064,"independent_hga_verification_complete","complete",998.71039370000005,993.71039359999997,"label=primary_hga;feasible=true"
11,1.2909311999999999,"final_result_serialization_start","start",998.70906890000003,993.70906879999995,""
12,1.2924979000000001,"final_result_serialization_complete","complete",998.70750229999999,993.70750220000002,""
13,1.2927185000000001,"process_exit","complete",998.70728169999995,993.70728159999999,"rc=0"
