instance_id,diagnostic_role,candidate,baseline,candidate_work,baseline_work,work_ratio,candidate_exact_phase_seconds,baseline_exact_phase_seconds,shifted_time_ratio,materiality,catastrophic_both_above_1_25,baseline_strict_certificate,candidate_strict_certificate,certificate_regression,false_certificate
round39_small_easy_V12_M3_Q30_slot08_seed1167625600,largest_easy_p_grb_win,EXTERNAL-K2-FIXED,C6-HGA-FULL-K4,24.573564695071198,47.3035471806965,0.5194867226595453,13.4734197,26.410932199999998,0.5280163255447402,win,False,True,True,False,False
round39_small_easy_V12_M3_Q30_slot08_seed1167625600,largest_easy_p_grb_win,ST-K2-P-CORE,C6-HGA-FULL-K4,17.310078979004654,47.3035471806965,0.3659361720354981,9.608178500000001,26.410932199999998,0.38700538976926885,win,False,True,True,False,False
round39_small_easy_V12_M3_Q30_slot08_seed1167625600,largest_easy_p_grb_win,ST-K4-P-CORE,C6-HGA-FULL-K4,21.510599633060185,47.3035471806965,0.454735446178932,11.5264083,26.410932199999998,0.45698585544639014,win,False,True,True,False,False
round39_small_easy_V12_M3_Q30_slot08_seed1167625600,largest_easy_p_grb_win,ST-K4-P-CORE-HIERARCHICAL,C6-HGA-FULL-K4,19.55646959556115,47.3035471806965,0.41342501273438753,10.593197700000001,26.410932199999998,0.4229406579612787,win,False,True,True,False,False
round39_small_easy_V12_M3_Q30_slot08_seed1167625600,largest_easy_p_grb_win,PAIRED-K4,C6-HGA-FULL-K4,21.02858186396334,47.3035471806965,0.44454555984217237,11.9219437,26.410932199999998,0.47141569669053435,win,False,True,True,False,False
round39_small_easy_V12_M3_Q30_slot08_seed1167625600,largest_easy_p_grb_win,PAIRED-K4-FACTORED,C6-HGA-FULL-K4,26.44953426142451,47.3035471806965,0.559144838766298,15.4904516,26.410932199999998,0.601601269146184,win,False,True,True,False,False
round39_small_easy_V12_M3_Q30_slot08_seed1167625600,largest_easy_p_grb_win,C6-SIBLING-CORE,C6-HGA-FULL-K4,45.672034959220944,47.3035471806965,0.9655097277326099,25.3676694,26.410932199999998,0.9619399007524452,tie,False,True,True,False,False
round39_small_easy_V12_M3_Q30_slot08_seed1167625600,largest_easy_p_grb_win,C6-SIBLING-CORE-FACTORED,C6-HGA-FULL-K4,45.501163505023484,47.3035471806965,0.961897494308661,25.1299467,26.410932199999998,0.9532673500246739,tie,False,True,True,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,major_fragmentation_regression,C6-K1-SINGLE,C6-HGA-FULL-K4,3052.419542372892,3898.9906576297453,0.7828742898882716,1348.002344,1777.8405546,0.7583604615442019,win,False,True,True,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,major_fragmentation_regression,EXTERNAL-K2-FIXED,C6-HGA-FULL-K4,3842.4011490636367,3898.9906576297453,0.9854861133213101,1689.4766614,1777.8405546,0.9503250063804229,tie,False,True,True,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,major_fragmentation_regression,ST-K2-P-CORE,C6-HGA-FULL-K4,1738.4051548458615,3898.9906576297453,0.44586030270271637,761.6412437,1777.8405546,0.4287294000172443,win,False,True,True,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,major_fragmentation_regression,ST-K4-P-CORE,C6-HGA-FULL-K4,3044.5204566880766,3898.9906576297453,0.7808483589798817,1333.2352365,1777.8405546,0.7500589263325085,win,False,True,True,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,major_fragmentation_regression,ST-K4-P-CORE-HIERARCHICAL,C6-HGA-FULL-K4,1661.9126298489773,3898.9906576297453,0.4262417573627321,728.0407690000001,1777.8405546,0.4098404250536869,win,False,True,True,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,major_fragmentation_regression,PAIRED-K4,C6-HGA-FULL-K4,4132.979894769171,3898.9906576297453,1.0600127719417698,1868.0138276,1777.8405546,1.0506921616818417,loss,False,True,True,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,major_fragmentation_regression,PAIRED-K4-FACTORED,C6-HGA-FULL-K4,4421.21725723885,3898.9906576297453,1.1339389204709134,1982.3792457,1777.8405546,1.114984274768794,loss,False,True,True,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,major_fragmentation_regression,C6-SIBLING-CORE,C6-HGA-FULL-K4,4023.494335178435,3898.9906576297453,1.031932284142578,1777.861473,1777.8405546,1.0000117595699884,tie,False,True,False,True,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,major_fragmentation_regression,C6-SIBLING-CORE-FACTORED,C6-HGA-FULL-K4,3754.725970347269,3898.9906576297453,0.9629994785957818,1777.8908071,1777.8405546,1.0000282501429767,tie,False,True,False,True,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,additional_medium_c6_win,C6-K1-SINGLE,C6-HGA-FULL-K4,2.2719420251745115,3.407074912530055,0.6668306636930954,1.7751603,2.8646337,0.7180914196344145,win,False,True,True,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,additional_medium_c6_win,EXTERNAL-K2-FIXED,C6-HGA-FULL-K4,2.8773933717564564,3.407074912530055,0.8445348123031838,2.2074894,2.8646337,0.8299594861991707,win,False,True,True,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,additional_medium_c6_win,ST-K2-P-CORE,C6-HGA-FULL-K4,2.2881390457967505,3.407074912530055,0.6715846010258708,1.7505464,2.8646337,0.7117224072232253,win,False,True,True,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,additional_medium_c6_win,ST-K4-P-CORE,C6-HGA-FULL-K4,2.9992990229646397,3.407074912530055,0.8803149622376206,2.2609566,2.8646337,0.8437944843259013,win,False,True,True,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,additional_medium_c6_win,ST-K4-P-CORE-HIERARCHICAL,C6-HGA-FULL-K4,1.6549253618476893,3.407074912530055,0.4857320148029151,1.3822253,2.8646337,0.6164168417824437,win,False,True,True,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,additional_medium_c6_win,PAIRED-K4,C6-HGA-FULL-K4,2.6951164943134103,3.407074912530055,0.7910352908301765,2.0626916,2.8646337,0.7924920801679083,win,False,True,True,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,additional_medium_c6_win,PAIRED-K4-FACTORED,C6-HGA-FULL-K4,2.6793383161402455,3.407074912530055,0.7864042866467529,2.0884321000000003,2.8646337,0.7991526079172783,win,False,True,True,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,additional_medium_c6_win,C6-SIBLING-CORE,C6-HGA-FULL-K4,3.483448853614647,3.407074912530055,1.0224162787861562,2.9032233,2.8646337,1.0099853189190997,tie,False,True,True,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,additional_medium_c6_win,C6-SIBLING-CORE-FACTORED,C6-HGA-FULL-K4,3.483448853614647,3.407074912530055,1.0224162787861562,3.0351297,2.8646337,1.044116988370722,tie,False,True,True,False,False
round39_small_medium_V10_M2_Q20_slot05_seed968549317,additional_medium_c6_win,C6-K1-SINGLE,C6-HGA-FULL-K4,37.11258637258066,109.91515934198168,0.3376475692230166,21.1706532,64.7068104,0.33741788811590223,win,False,True,True,False,False
round39_small_medium_V10_M2_Q20_slot05_seed968549317,additional_medium_c6_win,EXTERNAL-K2-FIXED,C6-HGA-FULL-K4,68.37882573871624,109.91515934198168,0.6221055052649067,36.4045093,64.7068104,0.56926381104629,win,False,True,True,False,False
round39_small_medium_V10_M2_Q20_slot05_seed968549317,additional_medium_c6_win,ST-K2-P-CORE,C6-HGA-FULL-K4,137.18979775347978,109.91515934198168,1.248142645425622,68.30634620000001,64.7068104,1.0547817764716823,loss,False,True,True,False,False
round39_small_medium_V10_M2_Q20_slot05_seed968549317,additional_medium_c6_win,ST-K4-P-CORE,C6-HGA-FULL-K4,80.58740830753517,109.91515934198168,0.7331782875990893,47.2641139,64.7068104,0.7345374643234851,win,False,True,True,False,False
round39_small_medium_V10_M2_Q20_slot05_seed968549317,additional_medium_c6_win,ST-K4-P-CORE-HIERARCHICAL,C6-HGA-FULL-K4,75.65490632473114,109.91515934198168,0.6883027489351511,45.848449099999996,64.7068104,0.7129922882392721,win,False,True,True,False,False
round39_small_medium_V10_M2_Q20_slot05_seed968549317,additional_medium_c6_win,PAIRED-K4,C6-HGA-FULL-K4,72.29602411507338,109.91515934198168,0.6577438867202751,43.5641308,64.7068104,0.6782269680830528,win,False,True,True,False,False
round39_small_medium_V10_M2_Q20_slot05_seed968549317,additional_medium_c6_win,PAIRED-K4-FACTORED,C6-HGA-FULL-K4,86.59835694208452,109.91515934198168,0.7878654542331961,47.3573578,64.7068104,0.735956554664842,win,False,True,True,False,False
round39_small_medium_V10_M2_Q20_slot05_seed968549317,additional_medium_c6_win,C6-SIBLING-CORE,C6-HGA-FULL-K4,82.85356760776844,109.91515934198168,0.7537956375060527,48.2121953,64.7068104,0.7489664313396652,win,False,True,True,False,False
round39_small_medium_V10_M2_Q20_slot05_seed968549317,additional_medium_c6_win,C6-SIBLING-CORE-FACTORED,C6-HGA-FULL-K4,82.8379718028226,109.91515934198168,0.7536537480247545,46.7513384,64.7068104,0.7267334711471554,win,False,True,True,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,hard_p_grb_win,C6-K1-SINGLE,C6-HGA-FULL-K4,1.0575616258379967,1.1499275494877275,0.9196767451211356,1.1503964,1.4750779,0.868819684422862,win,False,True,True,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,hard_p_grb_win,EXTERNAL-K2-FIXED,C6-HGA-FULL-K4,0.6996220874262028,1.1499275494877275,0.6084053623533693,0.8317922,1.4750779,0.7400947663101836,win,False,True,True,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,hard_p_grb_win,ST-K2-P-CORE,C6-HGA-FULL-K4,1.136359323864854,1.1499275494877275,0.9882007995817493,1.3264558000000002,1.4750779,0.9399525566447828,tie,False,True,True,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,hard_p_grb_win,ST-K4-P-CORE,C6-HGA-FULL-K4,1.1181197010734072,1.1499275494877275,0.972339258739831,1.2932175,1.4750779,0.9265233631636401,tie,False,True,True,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,hard_p_grb_win,ST-K4-P-CORE-HIERARCHICAL,C6-HGA-FULL-K4,1.2792533730234692,1.1499275494877275,1.1124643231596234,1.4754327,1.4750779,1.0001433490234792,loss,False,True,True,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,hard_p_grb_win,PAIRED-K4,C6-HGA-FULL-K4,1.0011334698879606,1.1499275494877275,0.8706056919272418,1.2305586,1.4750779,0.9012074327034313,win,False,True,True,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,hard_p_grb_win,PAIRED-K4-FACTORED,C6-HGA-FULL-K4,1.0917042613199581,1.1499275494877275,0.9493678639200297,1.2738630999999998,1.4750779,0.9187036496911875,win,False,True,True,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,hard_p_grb_win,C6-SIBLING-CORE,C6-HGA-FULL-K4,1.1499275494877275,1.1499275494877275,1.0,1.4412456,1.4750779,0.9863308140725592,tie,False,True,True,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,hard_p_grb_win,C6-SIBLING-CORE-FACTORED,C6-HGA-FULL-K4,1.1499275494877275,1.1499275494877275,1.0,1.5441699,1.4750779,1.027915080975835,tie,False,True,True,False,False
round39_small_hard_V10_M1_Q20_slot01_seed561355351,hard_p_grb_win,C6-K1-SINGLE,C6-HGA-FULL-K4,0.849163151506068,0.989274344317732,0.8583697296746396,1.0236302,1.4263316,0.8340287040732601,win,False,True,True,False,False
round39_small_hard_V10_M1_Q20_slot01_seed561355351,hard_p_grb_win,EXTERNAL-K2-FIXED,C6-HGA-FULL-K4,0.47959180149195757,0.989274344317732,0.4847915082875371,0.6933758,1.4263316,0.6979160639048677,win,False,True,True,False,False
round39_small_hard_V10_M1_Q20_slot01_seed561355351,hard_p_grb_win,ST-K2-P-CORE,C6-HGA-FULL-K4,0.5073573214435362,0.989274344317732,0.5128580604134062,0.6339372999999999,1.4263316,0.6734187940345828,win,False,True,True,False,False
round39_small_hard_V10_M1_Q20_slot01_seed561355351,hard_p_grb_win,ST-K4-P-CORE,C6-HGA-FULL-K4,1.0605524433761788,0.989274344317732,1.0720508921189145,1.3222984000000002,1.4263316,0.9571232555352286,loss,False,True,True,False,False
round39_small_hard_V10_M1_Q20_slot01_seed561355351,hard_p_grb_win,ST-K4-P-CORE-HIERARCHICAL,C6-HGA-FULL-K4,1.0383774696081598,0.989274344317732,1.049635498557574,1.0789548,1.4263316,0.8568304513694666,tie,False,True,True,False,False
round39_small_hard_V10_M1_Q20_slot01_seed561355351,hard_p_grb_win,PAIRED-K4,C6-HGA-FULL-K4,0.8847868842199967,0.989274344317732,0.8943796928547696,1.2308231,1.4263316,0.9194221845027284,win,False,True,True,False,False
round39_small_hard_V10_M1_Q20_slot01_seed561355351,hard_p_grb_win,PAIRED-K4-FACTORED,C6-HGA-FULL-K4,0.7185152293362876,0.989274344317732,0.7263053302285146,0.9788574000000001,1.4263316,0.8155758264863714,win,False,True,True,False,False
round39_small_hard_V10_M1_Q20_slot01_seed561355351,hard_p_grb_win,C6-SIBLING-CORE,C6-HGA-FULL-K4,0.989274344317732,0.989274344317732,1.0,1.4273293,1.4263316,1.0004111968866911,tie,False,True,True,False,False
round39_small_hard_V10_M1_Q20_slot01_seed561355351,hard_p_grb_win,C6-SIBLING-CORE-FACTORED,C6-HGA-FULL-K4,0.989274344317732,0.989274344317732,1.0,1.5074742,1.4263316,1.0334425022531957,tie,False,True,True,False,False
round39_small_hard_V12_M3_Q20_slot07_seed621538683,numerical_fail_closed_endpoint,C6-K1-SINGLE,C6-HGA-FULL-K4,187.35975806230462,138.4451303784979,1.3533141797770571,95.7221945,74.5499406,1.2802418338367296,loss,True,False,False,False,False
round39_small_hard_V12_M3_Q20_slot07_seed621538683,numerical_fail_closed_endpoint,EXTERNAL-K2-FIXED,C6-HGA-FULL-K4,126.15975913495933,138.4451303784979,0.911261803069914,66.2649017,74.5499406,0.8903369237063304,win,False,False,True,False,False
round39_small_hard_V12_M3_Q20_slot07_seed621538683,numerical_fail_closed_endpoint,ST-K2-P-CORE,C6-HGA-FULL-K4,161.62866410135618,138.4451303784979,1.167456476507887,82.16373920000001,74.5499406,1.1007783532261308,loss,False,False,False,False,False
round39_small_hard_V12_M3_Q20_slot07_seed621538683,numerical_fail_closed_endpoint,ST-K4-P-CORE,C6-HGA-FULL-K4,217.40471977015682,138.4451303784979,1.5703312870289459,107.7076143,74.5499406,1.4388841796124456,loss,True,False,True,False,False
round39_small_hard_V12_M3_Q20_slot07_seed621538683,numerical_fail_closed_endpoint,ST-K4-P-CORE-HIERARCHICAL,C6-HGA-FULL-K4,218.1614055489304,138.4451303784979,1.575796887564731,112.5117115,74.5499406,1.5024725446309617,loss,True,False,True,False,False
round39_small_hard_V12_M3_Q20_slot07_seed621538683,numerical_fail_closed_endpoint,PAIRED-K4,C6-HGA-FULL-K4,142.07515703750022,138.4451303784979,1.026219966343909,79.09795510000001,74.5499406,1.0601987832668132,tie,False,False,True,False,False
round39_small_hard_V12_M3_Q20_slot07_seed621538683,numerical_fail_closed_endpoint,PAIRED-K4-FACTORED,C6-HGA-FULL-K4,151.38711084707518,138.4451303784979,1.0934809366945224,80.96362780000001,74.5499406,1.084893345369487,loss,False,False,True,False,False
round39_small_hard_V12_M3_Q20_slot07_seed621538683,numerical_fail_closed_endpoint,C6-SIBLING-CORE,C6-HGA-FULL-K4,151.3938073288814,138.4451303784979,1.0935293059061222,82.6758947,74.5499406,1.1075573856903866,loss,False,False,True,False,False
round39_small_hard_V12_M3_Q20_slot07_seed621538683,numerical_fail_closed_endpoint,C6-SIBLING-CORE-FACTORED,C6-HGA-FULL-K4,160.70576113845635,138.4451303784979,1.1607902762567355,90.87848790000001,74.5499406,1.2161291877971379,loss,False,False,True,False,False
round39_small_hard_V12_M3_Q30_slot08_seed1288546114,strongest_k4_positive_control,C6-K1-SINGLE,C6-HGA-FULL-K4,739.7839003001452,133.73490192498448,5.531719017636174,405.9272205,74.904527,5.361040198564178,loss,True,True,True,False,False
round39_small_hard_V12_M3_Q30_slot08_seed1288546114,strongest_k4_positive_control,EXTERNAL-K2-FIXED,C6-HGA-FULL-K4,137.62512594879036,133.73490192498448,1.0290890707497433,75.96399559999999,74.904527,1.013957910573634,tie,False,True,True,False,False
round39_small_hard_V12_M3_Q30_slot08_seed1288546114,strongest_k4_positive_control,ST-K2-P-CORE,C6-HGA-FULL-K4,183.29575396677566,133.73490192498448,1.3705902597482833,98.8233599,74.904527,1.3151173433963959,loss,True,True,True,False,False
round39_small_hard_V12_M3_Q30_slot08_seed1288546114,strongest_k4_positive_control,ST-K4-P-CORE,C6-HGA-FULL-K4,177.84682764728475,133.73490192498448,1.3298460243911783,97.5999437,74.904527,1.2989995142186974,loss,True,True,True,False,False
round39_small_hard_V12_M3_Q30_slot08_seed1288546114,strongest_k4_positive_control,ST-K4-P-CORE-HIERARCHICAL,C6-HGA-FULL-K4,209.97778401818297,133.73490192498448,1.5701045949543162,118.1885503,74.904527,1.5702429750994957,loss,True,True,True,False,False
round39_small_hard_V12_M3_Q30_slot08_seed1288546114,strongest_k4_positive_control,PAIRED-K4,C6-HGA-FULL-K4,188.73147166867065,133.73490192498448,1.4112357279368644,109.7796344,74.904527,1.459460176861388,loss,True,True,True,False,False
round39_small_hard_V12_M3_Q30_slot08_seed1288546114,strongest_k4_positive_control,PAIRED-K4-FACTORED,C6-HGA-FULL-K4,179.50327801826558,133.73490192498448,1.3422320982368074,100.0694609,74.904527,1.3315340322191849,loss,True,True,True,False,False
round39_small_hard_V12_M3_Q30_slot08_seed1288546114,strongest_k4_positive_control,C6-SIBLING-CORE,C6-HGA-FULL-K4,199.1708280905252,133.73490192498448,1.4892958025440919,110.4629272,74.904527,1.4684621801279387,loss,True,True,True,False,False
round39_small_hard_V12_M3_Q30_slot08_seed1288546114,strongest_k4_positive_control,C6-SIBLING-CORE-FACTORED,C6-HGA-FULL-K4,190.14653699363555,133.73490192498448,1.4218168500268829,113.4775734,74.904527,1.5081784700403968,loss,True,True,True,False,False
round39_small_hard_V10_M3_Q20_slot04_seed1145042375,additional_hard_c6_win,C6-K1-SINGLE,C6-HGA-FULL-K4,8.672767368804703,10.503884558425527,0.8256723805906623,6.1036613,8.3627123,0.7587183149908386,win,False,True,True,False,False
round39_small_hard_V10_M3_Q20_slot04_seed1145042375,additional_hard_c6_win,EXTERNAL-K2-FIXED,C6-HGA-FULL-K4,7.451252742477848,10.503884558425527,0.7093806773134176,5.6009909,8.3627123,0.7050297700592595,win,False,True,True,False,False
round39_small_hard_V10_M3_Q20_slot04_seed1145042375,additional_hard_c6_win,ST-K2-P-CORE,C6-HGA-FULL-K4,11.27574289153087,10.503884558425527,1.073483131770161,7.9314171,8.3627123,0.9539348015638589,loss,False,True,True,False,False
round39_small_hard_V10_M3_Q20_slot04_seed1145042375,additional_hard_c6_win,ST-K4-P-CORE,C6-HGA-FULL-K4,8.693546844472209,10.503884558425527,0.8276506463981286,6.5148611,8.3627123,0.8026371909345116,win,False,True,True,False,False
round39_small_hard_V10_M3_Q20_slot04_seed1145042375,additional_hard_c6_win,ST-K4-P-CORE-HIERARCHICAL,C6-HGA-FULL-K4,11.8847428327039,10.503884558425527,1.131461676544297,8.0149048,8.3627123,0.9628518436906365,loss,False,True,True,False,False
round39_small_hard_V10_M3_Q20_slot04_seed1145042375,additional_hard_c6_win,PAIRED-K4,C6-HGA-FULL-K4,9.147313645509442,10.503884558425527,0.8708505500636017,7.1294396,8.3627123,0.868278265903781,win,False,True,True,False,False
round39_small_hard_V10_M3_Q20_slot04_seed1145042375,additional_hard_c6_win,PAIRED-K4-FACTORED,C6-HGA-FULL-K4,10.615586140218753,10.503884558425527,1.0106343116369862,7.7207119,8.3627123,0.9314300835667033,tie,False,True,True,False,False
round39_small_hard_V10_M3_Q20_slot04_seed1145042375,additional_hard_c6_win,C6-SIBLING-CORE,C6-HGA-FULL-K4,11.07297968945869,10.503884558425527,1.054179492155278,8.7396632,8.3627123,1.040260865433193,loss,False,True,True,False,False
round39_small_hard_V10_M3_Q20_slot04_seed1145042375,additional_hard_c6_win,C6-SIBLING-CORE-FACTORED,C6-HGA-FULL-K4,11.07297968945869,10.503884558425527,1.054179492155278,8.9771505,8.3627123,1.0656260899953105,loss,False,True,True,False,False
