phase_index,leaf_id,target_kind,current_bound,target_bound,other_open_min_bound,verified_cutoff,status,native_status,native_bound,target_reached,exact_closure,requeued,solver_runtime,work,nodes,event_source
1,L2,next_leaf,2.93257,3.13328,3.13328,3.21391,target_reached_requeue,"INTERRUPTED",3.13333,1,0,1,4.501,7.59407,7,"c6_next_strict_frontier_bound_reached_requeue"
1,L3,next_leaf,3.13328,3.13333,3.13333,3.21391,target_reached_requeue,"INTERRUPTED",3.14528,1,0,1,0.267,0.510251,1,"c6_next_strict_frontier_bound_reached_requeue"
