parent_id,parent_L,parent_U,left_id,left_L,left_U,right_id,right_L,right_U,exact_coverage,atomic_replacement,tolerance
ROOT,0,0.048542858871266942,R,0,0.048542858871266942,NA,0,0,1,true,9.9999999999999995e-08
R,0,0.048542858871266942,R.0,0,0.024271429435633471,R.1,0.024271429435633471,0.048542858871266942,true,true,9.9999999999999995e-08
R.0,0,0.024271429435633471,R.0.0,0,0.012135714717816735,R.0.1,0.012135714717816735,0.024271429435633471,true,true,9.9999999999999995e-08
R.0.0,0,0.012135714717816735,R.0.0.0,0,0.0060678573589083677,R.0.0.1,0.0060678573589083677,0.012135714717816735,true,true,9.9999999999999995e-08
R.0.0.0,0,0.0060678573589083677,R.0.0.0.0,0,0.0030339286794541839,R.0.0.0.1,0.0030339286794541839,0.0060678573589083677,true,true,9.9999999999999995e-08
R.0.0.0.0,0,0.0030339286794541839,R.0.0.0.0.0,0,0.0015169643397270919,R.0.0.0.0.1,0.0015169643397270919,0.0030339286794541839,true,true,9.9999999999999995e-08
R.0.0.0.0.0,0,0.0015169643397270919,R.0.0.0.0.0.0,0,0.00075848216986354597,R.0.0.0.0.0.1,0.00075848216986354597,0.0015169643397270919,true,true,9.9999999999999995e-08
R.0.0.0.0.0.0,0,0.00075848216986354597,R.0.0.0.0.0.0.0,0,0.00037924108493177298,R.0.0.0.0.0.0.1,0.00037924108493177298,0.00075848216986354597,true,true,9.9999999999999995e-08
R.0.0.0.0.0.0.0,0,0.00037924108493177298,R.0.0.0.0.0.0.0.0,0,0.00018962054246588649,R.0.0.0.0.0.0.0.1,0.00018962054246588649,0.00037924108493177298,true,true,9.9999999999999995e-08
R.0.0.0.0.0.0.0.0,0,0.00018962054246588649,R.0.0.0.0.0.0.0.0.0,0,9.4810271232943246e-05,R.0.0.0.0.0.0.0.0.1,9.4810271232943246e-05,0.00018962054246588649,true,true,9.9999999999999995e-08
R.0.0.0.0.0.0.0.1,0.00018962054246588649,0.00037924108493177298,R.0.0.0.0.0.0.0.1.0,0.00018962054246588649,0.00028443081369882974,R.0.0.0.0.0.0.0.1.1,0.00028443081369882974,0.00037924108493177298,true,true,9.9999999999999995e-08
R.0.0.0.0.0.0.1,0.00037924108493177298,0.00075848216986354597,R.0.0.0.0.0.0.1.0,0.00037924108493177298,0.00056886162739765947,R.0.0.0.0.0.0.1.1,0.00056886162739765947,0.00075848216986354597,true,true,9.9999999999999995e-08
R.0.0.0.0.0.1,0.00075848216986354597,0.0015169643397270919,R.0.0.0.0.0.1.0,0.00075848216986354597,0.0011377232547953189,R.0.0.0.0.0.1.1,0.0011377232547953189,0.0015169643397270919,true,true,9.9999999999999995e-08
R.0.0.0.0.1,0.0015169643397270919,0.0030339286794541839,R.0.0.0.0.1.0,0.0015169643397270919,0.0022754465095906379,R.0.0.0.0.1.1,0.0022754465095906379,0.0030339286794541839,true,true,9.9999999999999995e-08
R.0.0.0.1,0.0030339286794541839,0.0060678573589083677,R.0.0.0.1.0,0.0030339286794541839,0.0045508930191812758,R.0.0.0.1.1,0.0045508930191812758,0.0060678573589083677,true,true,9.9999999999999995e-08
R.0.0.1,0.0060678573589083677,0.012135714717816735,R.0.0.1.0,0.0060678573589083677,0.0091017860383625516,R.0.0.1.1,0.0091017860383625516,0.012135714717816735,true,true,9.9999999999999995e-08
R.0.1,0.012135714717816735,0.024271429435633471,R.0.1.0,0.012135714717816735,0.018203572076725103,R.0.1.1,0.018203572076725103,0.024271429435633471,true,true,9.9999999999999995e-08
R.1,0.024271429435633471,0.048542858871266942,R.1.0,0.024271429435633471,0.036407144153450206,R.1.1,0.036407144153450206,0.048542858871266942,true,true,9.9999999999999995e-08
R.0.0.0.0.0.0.1.0,0.00037924108493177298,0.00056886162739765947,R.0.0.0.0.0.0.1.0.0,0.00037924108493177298,0.00047405135616471623,R.0.0.0.0.0.0.1.0.1,0.00047405135616471623,0.00056886162739765947,true,true,9.9999999999999995e-08
