leaf_id,parent_id,child_index,depth,gamma_L,gamma_U,base_lower_bound,current_lower_bound,cutoff,status,lp_complete,lp_optimal,lp_infeasible,lp_bound,lp_native_status,terminal_mip_started,terminal_native_status,closure_source,model_sha256,row_signature,parent_child_coverage_valid,parent_replaced,lower_bound_sources
R,"",-1,0,0,0.048542858871266942,0,0,0.048542858871266942,replaced,1,1,0,0,"OPTIMAL",0,"not_run","",a559250293b661a4fcbc7c4021d6531380da793474eb94ec626f988e3e6ff2e4,a559250293b661a4fcbc7c4021d6531380da793474eb94ec626f988e3e6ff2e4,1,1,"objective_nonnegative_penalty_and_root_gini_floor;complete_optimal_interval_lp_bound"
R.0,"R",0,1,0,0.024271429435633471,0,0,0.048542858871266942,replaced,1,1,0,0,"OPTIMAL",0,"not_run","",83d2922704470fc31a71722a86689bb60b07b0c27a6b3a2640c4a2e2a295124c,83d2922704470fc31a71722a86689bb60b07b0c27a6b3a2640c4a2e2a295124c,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.1,"R",1,1,0.024271429435633471,0.048542858871266942,0,0.024271429435633471,0.048542858871266942,replaced,1,1,0,0.024271429435633471,"OPTIMAL",0,"not_run","",1a7c73fefb924c370f1574f782e2b5861caac7d43b7026e286a3da792bef17bc,1a7c73fefb924c370f1574f782e2b5861caac7d43b7026e286a3da792bef17bc,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0,"R.0",0,2,0,0.012135714717816735,0,0,0.048542858871266942,replaced,1,1,0,0,"OPTIMAL",0,"not_run","",97680c542541ae2cac27143b8474cc87953c675269e566d696007ac0f24ef1d7,97680c542541ae2cac27143b8474cc87953c675269e566d696007ac0f24ef1d7,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.1,"R.0",1,2,0.012135714717816735,0.024271429435633471,0,0.012135714717816735,0.048542858871266942,replaced,1,1,0,0.012135714717816735,"OPTIMAL",0,"not_run","",020c5cd4f6cea60798b26e15ae1bc09c516cd677f6b3c36feee41582827553f3,020c5cd4f6cea60798b26e15ae1bc09c516cd677f6b3c36feee41582827553f3,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0,"R.0.0",0,3,0,0.0060678573589083677,0,0,0.048542858871266942,replaced,1,1,0,0,"OPTIMAL",0,"not_run","",e17cfb3dae6e60b2461105042a0143ebcb50d1e649300e13ac864c9dc77d046c,e17cfb3dae6e60b2461105042a0143ebcb50d1e649300e13ac864c9dc77d046c,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.1,"R.0.0",1,3,0.0060678573589083677,0.012135714717816735,0,0.0060678573589083677,0.048542858871266942,replaced,1,1,0,0.0060678573589083677,"OPTIMAL",0,"not_run","",71ad7a0f52dc60d33aa72782c90dcfb79d6005224709cbde639a32d089ea7127,71ad7a0f52dc60d33aa72782c90dcfb79d6005224709cbde639a32d089ea7127,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.0,"R.0.0.0",0,4,0,0.0030339286794541839,0,0,0.048542858871266942,replaced,1,1,0,0,"OPTIMAL",0,"not_run","",2b5956184c041ab118f8bfa76ac805bbdef5e6bb19d07f7cbf3a7b992eb0ba30,2b5956184c041ab118f8bfa76ac805bbdef5e6bb19d07f7cbf3a7b992eb0ba30,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.1,"R.0.0.0",1,4,0.0030339286794541839,0.0060678573589083677,0,0.0030339286794541839,0.048542858871266942,replaced,1,1,0,0.0030339286794541839,"OPTIMAL",0,"not_run","",aa050957b3afca6f9b569cea5199aa790a6e0ab20c158281113f74985d0547c4,aa050957b3afca6f9b569cea5199aa790a6e0ab20c158281113f74985d0547c4,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.0.0,"R.0.0.0.0",0,5,0,0.0015169643397270919,0,0,0.048542858871266942,replaced,1,1,0,0,"OPTIMAL",0,"not_run","",3d89bc399b3d8382312475f1052eb32434a6efa81778cd470701dca0f3511cfa,3d89bc399b3d8382312475f1052eb32434a6efa81778cd470701dca0f3511cfa,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.0.1,"R.0.0.0.0",1,5,0.0015169643397270919,0.0030339286794541839,0,0.0015169643397270919,0.048542858871266942,replaced,1,1,0,0.0015169643397270919,"OPTIMAL",0,"not_run","",53ecc1066d0467046e294a315e32c3bb363028c909ff5343f60ce5de9df251dd,53ecc1066d0467046e294a315e32c3bb363028c909ff5343f60ce5de9df251dd,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.0.0.0,"R.0.0.0.0.0",0,6,0,0.00075848216986354597,0,0,0.048542858871266942,replaced,1,1,0,0,"OPTIMAL",0,"not_run","",e9de63638e32e81f25a1430cb6187da11ae795a81fc93c8248d3d2f4d9254fd8,e9de63638e32e81f25a1430cb6187da11ae795a81fc93c8248d3d2f4d9254fd8,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.0.0.1,"R.0.0.0.0.0",1,6,0.00075848216986354597,0.0015169643397270919,0,0.00075848216986354597,0.048542858871266942,replaced,1,1,0,0.00075848216986354597,"OPTIMAL",0,"not_run","",6c71f2ce3b9e6e1325743f62deb253c2b9b97ea242966be8a04ed265086f7502,6c71f2ce3b9e6e1325743f62deb253c2b9b97ea242966be8a04ed265086f7502,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.0.0.0.0,"R.0.0.0.0.0.0",0,7,0,0.00037924108493177298,0,0,0.048542858871266942,replaced,1,1,0,0,"OPTIMAL",0,"not_run","",15845698cc926fbcdd1b0603a0b74b8aeb68c6d62f86e1d9838c9d8d7dc1dd2f,15845698cc926fbcdd1b0603a0b74b8aeb68c6d62f86e1d9838c9d8d7dc1dd2f,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.0.0.0.1,"R.0.0.0.0.0.0",1,7,0.00037924108493177298,0.00075848216986354597,0,0.00037924108493177298,0.048542858871266942,replaced,1,1,0,0.00037924108493177298,"OPTIMAL",0,"not_run","",7d73335996655d980ef9b3213ecd65dc1d736a8647fb5bc0b2849947c88fd69a,7d73335996655d980ef9b3213ecd65dc1d736a8647fb5bc0b2849947c88fd69a,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
