leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,iterations,telemetry_seconds
R,"",0,0,0.35720058320841552,1,1,0,1,0.19211014697973372,"OPTIMAL",0.16291987344890857,640,0.17295489999999999
R.0,"R",1,0,0.17860029160420776,1,1,0,1,0.24659435259270532,"OPTIMAL",0.22791847909814686,873,0.35366649999999999
R.1,"R",1,0.17860029160420776,0.35720058320841552,1,1,0,1,0.29424322429778338,"OPTIMAL",0.19205147787216104,702,0.52434959999999997
R.0.0,"R.0",2,0,0.089300145802103881,1,0,1,0,0,"INFEASIBLE",0.17199923510163037,428,0.68792889999999995
R.0.1,"R.0",2,0.089300145802103881,0.17860029160420776,1,1,0,1,0.27726096936095629,"OPTIMAL",0.17555800061836424,687,0.85492509999999999
R.0.1.0,"R.0.1",3,0.089300145802103881,0.13395021870315582,1,0,1,0,0,"INFEASIBLE",0.13652589321875658,333,1.0113574000000001
R.0.1.1,"R.0.1",3,0.13395021870315582,0.17860029160420776,1,1,0,1,0.29296125728720568,"OPTIMAL",0.19654382498661477,678,1.1836339
R.0.1.1.0,"R.0.1.1",4,0.13395021870315582,0.15627525515368179,1,0,1,0,0,"INFEASIBLE",0.16047072732764586,487,1.3414451999999999
R.0.1.1.1,"R.0.1.1",4,0.15627525515368179,0.17860029160420776,1,1,0,1,0.30083329195246711,"OPTIMAL",0.17038939043684559,653,1.5056210999999999
R.1.0,"R.1",2,0.17860029160420776,0.26790043740631164,1,1,0,1,0.29424322429778327,"OPTIMAL",0.20622882313992469,757,1.6782299000000001
R.1.0.0,"R.1.0",3,0.17860029160420776,0.2232503645052597,1,1,0,1,0.2957288394563683,"OPTIMAL",0.19439865000503831,697,1.8491464
R.1.0.1,"R.1.0",3,0.2232503645052597,0.26790043740631164,1,1,0,1,0.32304981383080583,"OPTIMAL",0.20738895353203288,840,2.0219797000000002
R.1.1,"R.1",2,0.26790043740631164,0.35720058320841552,1,1,0,1,0.35403537724225576,"OPTIMAL",0.17539664207825542,698,2.1880635000000002
R.1.0.0.0,"R.1.0.0",4,0.17860029160420776,0.20092532805473373,1,1,0,1,0.29768270983849127,"OPTIMAL",0.2062929770760919,729,2.3594550000000001
R.1.0.0.1,"R.1.0.0",4,0.20092532805473373,0.2232503645052597,1,1,0,1,0.30848252875221932,"OPTIMAL",0.16126763261559418,634,2.5270966000000001
R.1.0.0.0.0,"R.1.0.0.0",5,0.17860029160420776,0.18976280982947075,1,1,0,1,0.29981850337858001,"OPTIMAL",0.1879647402883626,616,2.6976027
R.1.0.0.0.1,"R.1.0.0.0",5,0.18976280982947075,0.20092532805473373,1,1,0,1,0.30329017714776058,"OPTIMAL",0.17485223982915932,634,2.8616546
R.1.0.0.0.0.0,"R.1.0.0.0.0",6,0.17860029160420776,0.18418155071683925,1,1,0,1,0.30143878184521727,"OPTIMAL",0.19606552352830844,790,3.0303284000000001
R.1.0.0.0.0.1,"R.1.0.0.0.0",6,0.18418155071683925,0.18976280982947075,1,1,0,1,0.30236441974345768,"OPTIMAL",0.19155377495902406,679,3.1999846000000001
R.0.1.1.1.0,"R.0.1.1.1",5,0.15627525515368179,0.16743777337894478,1,0,1,0,0,"INFEASIBLE",0.13387207500571827,388,3.3506119999999999
R.0.1.1.1.1,"R.0.1.1.1",5,0.16743777337894478,0.17860029160420776,1,1,0,1,0.30477185097910509,"OPTIMAL",0.191608334597624,753,3.5188139999999999
R.1.0.0.0.0.0.1,"R.1.0.0.0.0.0",7,0.18139092116052352,0.18418155071683925,1,1,0,1,0.30264918051261575,"OPTIMAL",0.19664038700346098,763,3.6897953000000001
R.1.0.0.0.0.0.0,"R.1.0.0.0.0.0",7,0.17860029160420776,0.18139092116052352,1,1,0,1,0.30320009264665937,"OPTIMAL",0.20820264302156796,806,3.8595364000000001
R.1.0.0.0.0.1.0,"R.1.0.0.0.0.1",7,0.18418155071683925,0.18697218027315499,1,1,0,1,0.30308811852452389,"OPTIMAL",0.19303749383853186,666,4.0313241
R.1.0.0.0.0.1.1,"R.1.0.0.0.0.1",7,0.18697218027315499,0.18976280982947075,1,1,0,1,0.30363499100629826,"OPTIMAL",0.19080078451341426,685,4.2030295999999998
R.1.0.0.0.0.0.1.0,"R.1.0.0.0.0.0.1",8,0.18139092116052352,0.18278623593868137,1,1,0,1,0.30313911468226723,"OPTIMAL",0.17699870221600394,693,4.3676003999999997
R.1.0.0.0.0.0.1.1,"R.1.0.0.0.0.0.1",8,0.18278623593868137,0.18418155071683925,1,1,0,1,0.30325437653866211,"OPTIMAL",0.20646318101825911,793,4.5400478
R.1.0.0.0.0.1.0.1,"R.1.0.0.0.0.1.0",8,0.18557686549499713,0.18697218027315499,1,1,0,1,0.30372251172537834,"OPTIMAL",0.1884807680760186,666,4.7071261
R.1.0.0.0.0.1.0.0,"R.1.0.0.0.0.1.0",8,0.18418155071683925,0.18557686549499713,1,1,0,1,0.30345731904598972,"OPTIMAL",0.18230736423818308,651,4.8718954999999999
R.1.0.0.0.0.0.1.0.0,"R.1.0.0.0.0.0.1.0",9,0.18139092116052352,0.18208857854960245,1,1,0,1,0.30365872662214094,"OPTIMAL",0.17737034261191545,694,5.0353592000000003
R.1.0.0.0.0.0.1.0.1,"R.1.0.0.0.0.0.1.0",9,0.18208857854960245,0.18278623593868137,1,1,0,1,0.30344163898183196,"OPTIMAL",0.19382733704594379,699,5.2042937
R.1.0.0.0.0.0.0.0,"R.1.0.0.0.0.0.0",8,0.17860029160420776,0.17999560638236564,1,1,0,1,0.30545485486975615,"OPTIMAL",0.2016634775217552,786,5.3734628999999998
R.1.0.0.0.0.0.0.1,"R.1.0.0.0.0.0.0",8,0.17999560638236564,0.18139092116052352,1,1,0,1,0.30373141929496617,"OPTIMAL",0.19439734609968568,695,5.5413826999999998
R.1.0.0.0.0.0.1.1.1,"R.1.0.0.0.0.0.1.1",9,0.18348389332776033,0.18418155071683925,1,1,0,1,0.30355697372475354,"OPTIMAL",0.2122793395581247,777,5.7106724
R.1.0.0.0.0.0.1.1.0,"R.1.0.0.0.0.0.1.1",9,0.18278623593868137,0.18348389332776033,1,1,0,1,0.3034980031607814,"OPTIMAL",0.17359146462954175,711,5.8713037999999997
R.1.0.0.0.1.0,"R.1.0.0.0.1",6,0.18976280982947075,0.19534406894210224,1,1,0,1,0.3038321331304859,"OPTIMAL",0.18353350288167061,734,6.0348804999999999
R.1.0.0.0.1.1,"R.1.0.0.0.1",6,0.19534406894210224,0.20092532805473373,1,1,0,1,0.30609875601382941,"OPTIMAL",0.17565368822054911,651,6.1995778000000001
R.1.0.0.0.0.0.1.0.1.1,"R.1.0.0.0.0.0.1.0.1",10,0.18243740724414192,0.18278623593868137,1,1,0,1,0.30359386350434237,"OPTIMAL",0.20321839702980926,752,6.3719579
R.1.0.0.0.0.0.1.0.1.0,"R.1.0.0.0.0.0.1.0.1",10,0.18208857854960245,0.18243740724414192,1,1,0,1,0.3036361002692432,"OPTIMAL",0.19581665678052568,742,6.7643171000000004
R.1.0.0.0.0.1.0.0.0,"R.1.0.0.0.0.1.0.0",9,0.18418155071683925,0.18487920810591818,1,1,0,1,0.30363927144138603,"OPTIMAL",0.20168792280059591,703,7.1614237999999997
R.1.0.0.0.0.1.0.0.1,"R.1.0.0.0.0.1.0.0",9,0.18487920810591818,0.18557686549499713,1,1,0,1,0.30377249354622476,"OPTIMAL",0.19149571543925004,690,7.3272947999999998
R.1.0.0.0.0.0.1.1.0.0,"R.1.0.0.0.0.0.1.1.0",10,0.18278623593868137,0.18313506463322085,1,1,0,1,0.30362135164079285,"OPTIMAL",0.22038958373878001,815,7.5020566000000004
R.1.0.0.0.0.0.1.1.0.1,"R.1.0.0.0.0.0.1.1.0",10,0.18313506463322085,0.18348389332776033,1,1,0,1,0.30365038286033447,"OPTIMAL",0.22912074548015793,805,7.8987178
R.1.0.0.0.0.0.1.1.1.0,"R.1.0.0.0.0.0.1.1.1",10,0.18348389332776033,0.18383272202229978,1,1,0,1,0.30367970636787511,"OPTIMAL",0.210628028013253,778,8.3036831000000006
R.1.0.0.0.0.0.1.1.1.1,"R.1.0.0.0.0.0.1.1.1",10,0.18383272202229978,0.18418155071683925,1,1,0,1,0.30370976148295553,"OPTIMAL",0.1885140328913632,607,8.6986062000000004
R.1.0.0.0.0.1.1.0,"R.1.0.0.0.0.1.1",8,0.18697218027315499,0.18836749505131287,1,1,0,1,0.3039932963749401,"OPTIMAL",0.18910202131128676,664,9.1037110000000006
R.1.0.0.0.0.1.1.1,"R.1.0.0.0.0.1.1",8,0.18836749505131287,0.18976280982947075,1,1,0,1,0.30427010006405819,"OPTIMAL",0.18740042495210882,673,9.2677223000000009
R.1.0.0.0.0.1.0.0.0.1,"R.1.0.0.0.0.1.0.0.0",10,0.18453037941137873,0.18487920810591818,1,1,0,1,0.30379798504668415,"OPTIMAL",0.19891913838481315,665,9.4341411999999991
R.1.0.0.0.0.1.0.0.0.0,"R.1.0.0.0.0.1.0.0.0",10,0.18418155071683925,0.18453037941137873,1,1,0,1,0.30374009558293347,"OPTIMAL",0.19809192580269211,681,10.037956100000001
R.1.0.0.0.0.0.1.0.0.0,"R.1.0.0.0.0.0.1.0.0",10,0.18139092116052352,0.18173974985506297,1,1,0,1,0.3039608466762298,"OPTIMAL",0.17291047393273565,657,10.640506800000001
R.1.0.0.0.0.0.1.0.0.1,"R.1.0.0.0.0.0.1.0.0",10,0.18173974985506297,0.18208857854960245,1,1,0,1,0.3037916598851344,"OPTIMAL",0.1802378718101498,728,11.0541789
R.1.0.0.0.0.1.0.1.0,"R.1.0.0.0.0.1.0.1",9,0.18557686549499713,0.18627452288407606,1,1,0,1,0.30390656782796938,"OPTIMAL",0.19038836922184274,642,11.4564179
R.1.0.0.0.0.1.0.1.1,"R.1.0.0.0.0.1.0.1",9,0.18627452288407606,0.18697218027315499,1,1,0,1,0.30404011016400784,"OPTIMAL",0.17488174389447239,675,11.618925900000001
R.1.0.0.0.0.0.0.1.0,"R.1.0.0.0.0.0.0.1",9,0.17999560638236564,0.18069326377144457,1,1,0,1,0.30445207802803331,"OPTIMAL",0.18357892003030366,701,11.782437399999999
R.1.0.0.0.0.0.0.1.1,"R.1.0.0.0.0.0.0.1",9,0.18069326377144457,0.18139092116052352,1,1,0,1,0.30399744597137246,"OPTIMAL",0.19931102365693054,735,11.948940199999999
R.1.0.0.0.0.1.0.0.1.0,"R.1.0.0.0.0.1.0.0.1",10,0.18487920810591818,0.18522803680045766,1,1,0,1,0.30386390269868346,"OPTIMAL",0.20298393910202117,724,12.1151661
R.1.0.0.0.0.1.0.0.1.1,"R.1.0.0.0.0.1.0.0.1",10,0.18522803680045766,0.18557686549499713,1,1,0,1,0.30393135570373248,"OPTIMAL",0.19104511884617714,636,12.713740899999999
R.1.0.0.0.1.0.1,"R.1.0.0.0.1.0",7,0.19255343938578651,0.19534406894210224,1,1,0,1,0.30522965725664414,"OPTIMAL",0.17872780076752237,604,13.3102857
R.1.0.0.0.1.0.0,"R.1.0.0.0.1.0",7,0.18976280982947075,0.19255343938578651,1,1,0,1,0.30420445256230505,"OPTIMAL",0.19385604039484572,778,13.474148899999999
R.1.0.0.0.0.1.0.1.0.0,"R.1.0.0.0.0.1.0.1.0",10,0.18557686549499713,0.18592569418953658,1,1,0,1,0.30399847240753436,"OPTIMAL",0.19463331985794671,665,13.638837199999999
R.1.0.0.0.0.1.0.1.0.1,"R.1.0.0.0.0.1.0.1.0",10,0.18592569418953658,0.18627452288407606,1,1,0,1,0.30406591872165706,"OPTIMAL",0.19492835389476607,650,14.2880445
R.1.0.0.0.0.1.1.0.1,"R.1.0.0.0.0.1.1.0",9,0.18766983766223394,0.18836749505131287,1,1,0,1,0.30431082286069033,"OPTIMAL",0.19551837269164876,668,14.8738823
R.1.0.0.0.0.1.1.0.0,"R.1.0.0.0.0.1.1.0",9,0.18697218027315499,0.18766983766223394,1,1,0,1,0.30417464027846369,"OPTIMAL",0.18641422365612992,675,15.0389979
R.1.0.0.0.0.0.0.1.1.0,"R.1.0.0.0.0.0.0.1.1",10,0.18069326377144457,0.18104209246598404,1,1,0,1,0.30430014506195996,"OPTIMAL",0.20823722214807514,760,15.2091168
R.1.0.0.0.0.0.0.1.1.1,"R.1.0.0.0.0.0.0.1.1",10,0.18104209246598404,0.18139092116052352,1,1,0,1,0.30413034164347452,"OPTIMAL",0.1996669433528932,711,15.5986858
R.1.0.0.0.0.1.0.1.1.1,"R.1.0.0.0.0.1.0.1.1",10,0.18662335157861554,0.18697218027315499,1,1,0,1,0.30420025986563193,"OPTIMAL",0.18627692156260778,658,15.999523200000001
R.1.0.0.0.0.1.0.1.1.0,"R.1.0.0.0.0.1.0.1.1",10,0.18627452288407606,0.18662335157861554,1,1,0,1,0.30413304484395115,"OPTIMAL",0.19357315273204184,778,16.682873000000001
R.1.0.0.0.0.1.1.0.0.0,"R.1.0.0.0.0.1.1.0.0",10,0.18697218027315499,0.18732100896769446,1,1,0,1,0.30426755493499352,"OPTIMAL",0.18555828106901107,655,17.2916405
