telemetry_seconds,event,leaf_id,global_lb,verified_ub
0.0124753,initialize,R,0,0.718504
0.290847,lp_complete,R,0.318536,0.718504
0.290875,atomic_split,R,0.318536,0.718504
0.5772,lp_infeasible,R.0,0.318536,0.718504
0.850136,lp_complete,R.1,0.581281,0.718504
0.850163,atomic_split,R.1,0.581281,0.718504
1.1193,lp_complete,R.1.0,0.581281,0.718504
1.11933,atomic_split,R.1.0,0.581281,0.718504
1.38393,lp_infeasible,R.1.1,0.589563,0.718504
1.66657,lp_complete,R.1.0.0,0.589563,0.718504
1.6666,atomic_split,R.1.0.0,0.589563,0.718504
1.93228,lp_complete,R.1.0.1,0.595217,0.718504
1.9323,atomic_split,R.1.0.1,0.595217,0.718504
2.34718,lp_infeasible,R.1.0.0.0,0.595217,0.718504
2.62714,lp_complete,R.1.0.0.1,0.625983,0.718504
2.62717,atomic_split,R.1.0.0.1,0.625983,0.718504
2.90109,lp_complete,R.1.0.0.1.0,0.625983,0.718504
2.90112,atomic_split,R.1.0.0.1.0,0.625983,0.718504
3.18406,lp_complete,R.1.0.0.1.1,0.633823,0.718504
3.18409,atomic_split,R.1.0.0.1.1,0.633823,0.718504
3.46704,lp_complete,R.1.0.0.1.0.0,0.633823,0.718504
3.46707,atomic_split,R.1.0.0.1.0.0,0.633823,0.718504
3.7424,lp_complete,R.1.0.0.1.0.1,0.640663,0.718504
3.74243,atomic_split,R.1.0.0.1.0.1,0.640663,0.718504
4.0176,lp_complete,R.1.0.0.1.0.0.1,0.640663,0.718504
4.01763,atomic_split,R.1.0.0.1.0.0.1,0.640663,0.718504
4.38282,lp_infeasible,R.1.0.0.1.0.0.0,0.641252,0.718504
4.65549,lp_complete,R.1.0.0.1.0.1.0,0.641252,0.718504
4.65552,atomic_split,R.1.0.0.1.0.1.0,0.641252,0.718504
4.93066,lp_complete,R.1.0.0.1.0.1.1,0.641917,0.718504
4.9307,atomic_split,R.1.0.0.1.0.1.1,0.641917,0.718504
5.2035,lp_complete,R.1.0.0.1.1.0,0.641917,0.718504
5.20354,atomic_split,R.1.0.0.1.1.0,0.641917,0.718504
5.47912,lp_complete,R.1.0.0.1.1.1,0.643543,0.718504
5.47915,atomic_split,R.1.0.0.1.1.1,0.643543,0.718504
5.75121,lp_complete,R.1.0.0.1.1.0.1,0.643543,0.718504
5.75125,atomic_split,R.1.0.0.1.1.0.1,0.643543,0.718504
6.02598,lp_complete,R.1.0.0.1.1.0.0,0.644371,0.718504
6.02602,atomic_split,R.1.0.0.1.1.0.0,0.644371,0.718504
6.29453,lp_complete,R.1.0.0.1.0.0.1.0,0.644371,0.718504
6.29456,atomic_split,R.1.0.0.1.0.0.1.0,0.644371,0.718504
6.57209,lp_complete,R.1.0.0.1.0.0.1.1,0.644628,0.718504
6.57212,atomic_split,R.1.0.0.1.0.0.1.1,0.644628,0.718504
6.84144,lp_complete,R.1.0.0.1.0.1.0.1,0.644628,0.718504
6.84147,atomic_split,R.1.0.0.1.0.1.0.1,0.644628,0.718504
7.11649,lp_complete,R.1.0.0.1.0.1.0.0,0.644964,0.718504
7.11661,atomic_split,R.1.0.0.1.0.1.0.0,0.644964,0.718504
7.39287,lp_complete,R.1.0.0.1.0.1.1.0,0.644964,0.718504
7.39291,atomic_split,R.1.0.0.1.0.1.1.0,0.644964,0.718504
7.67189,lp_complete,R.1.0.0.1.0.1.1.1,0.645853,0.718504
7.672,atomic_split,R.1.0.0.1.0.1.1.1,0.645853,0.718504
7.93791,lp_complete,R.1.0.0.1.1.0.0.0,0.645853,0.718504
7.93795,atomic_split,R.1.0.0.1.1.0.0.0,0.645853,0.718504
8.21019,lp_complete,R.1.0.0.1.1.0.0.1,0.646145,0.718504
8.21022,atomic_split,R.1.0.0.1.1.0.0.1,0.646145,0.718504
8.59078,lp_infeasible,R.1.0.0.1.0.0.1.0.0,0.646145,0.718504
8.85857,lp_complete,R.1.0.0.1.0.0.1.0.1,0.646226,0.718504
8.85861,atomic_split,R.1.0.0.1.0.0.1.0.1,0.646226,0.718504
9.13147,lp_complete,R.1.0.0.1.0.0.1.1.1,0.646226,0.718504
9.1315,atomic_split,R.1.0.0.1.0.0.1.1.1,0.646226,0.718504
9.40354,lp_complete,R.1.0.0.1.0.0.1.1.0,0.646353,0.718504
9.40358,atomic_split,R.1.0.0.1.0.0.1.1.0,0.646353,0.718504
9.67956,lp_complete,R.1.0.0.1.0.1.0.0.0,0.646353,0.718504
