telemetry_seconds,event,leaf_id,gamma_L,gamma_U,status,global_lb,verified_ub,detail
0.290843,lp_complete,R,0,0.718504,open,0.318536,0.718504,"complete_optimal_interval_lp_bound"
0.290872,atomic_unconditional_split,R,0,0.718504,replaced,0.318536,0.718504,"initial_partition"
0.577197,lp_infeasible,R.0,0,0.359252,empty,0.318536,0.718504,"complete_interval_lp_infeasible"
0.850132,lp_complete,R.1,0.359252,0.718504,open,0.581281,0.718504,"complete_optimal_interval_lp_bound"
0.85016,atomic_unconditional_split,R.1,0.359252,0.718504,replaced,0.581281,0.718504,"initial_partition"
1.1193,lp_complete,R.1.0,0.359252,0.538878,open,0.581281,0.718504,"complete_optimal_interval_lp_bound"
1.11933,atomic_unconditional_split,R.1.0,0.359252,0.538878,replaced,0.581281,0.718504,"adaptive_refinement"
1.38393,lp_infeasible,R.1.1,0.538878,0.718504,empty,0.589563,0.718504,"complete_interval_lp_infeasible"
1.66657,lp_complete,R.1.0.0,0.359252,0.449065,open,0.589563,0.718504,"complete_optimal_interval_lp_bound"
1.66659,atomic_unconditional_split,R.1.0.0,0.359252,0.449065,replaced,0.589563,0.718504,"adaptive_refinement"
1.93228,lp_complete,R.1.0.1,0.449065,0.538878,open,0.595217,0.718504,"complete_optimal_interval_lp_bound"
1.9323,atomic_unconditional_split,R.1.0.1,0.449065,0.538878,replaced,0.595217,0.718504,"adaptive_refinement"
2.34718,lp_infeasible,R.1.0.0.0,0.359252,0.404159,empty,0.595217,0.718504,"complete_interval_lp_infeasible"
2.62714,lp_complete,R.1.0.0.1,0.404159,0.449065,open,0.625983,0.718504,"complete_optimal_interval_lp_bound"
2.62717,atomic_unconditional_split,R.1.0.0.1,0.404159,0.449065,replaced,0.625983,0.718504,"adaptive_refinement"
2.90109,lp_complete,R.1.0.0.1.0,0.404159,0.426612,open,0.625983,0.718504,"complete_optimal_interval_lp_bound"
2.90112,atomic_unconditional_split,R.1.0.0.1.0,0.404159,0.426612,replaced,0.625983,0.718504,"adaptive_refinement"
3.18406,lp_complete,R.1.0.0.1.1,0.426612,0.449065,open,0.633823,0.718504,"complete_optimal_interval_lp_bound"
3.18409,atomic_unconditional_split,R.1.0.0.1.1,0.426612,0.449065,replaced,0.633823,0.718504,"adaptive_refinement"
3.46704,lp_complete,R.1.0.0.1.0.0,0.404159,0.415385,open,0.633823,0.718504,"complete_optimal_interval_lp_bound"
3.46707,atomic_unconditional_split,R.1.0.0.1.0.0,0.404159,0.415385,replaced,0.633823,0.718504,"adaptive_refinement"
3.7424,lp_complete,R.1.0.0.1.0.1,0.415385,0.426612,open,0.640663,0.718504,"complete_optimal_interval_lp_bound"
3.74243,atomic_unconditional_split,R.1.0.0.1.0.1,0.415385,0.426612,replaced,0.640663,0.718504,"adaptive_refinement"
4.0176,lp_complete,R.1.0.0.1.0.0.1,0.409772,0.415385,open,0.640663,0.718504,"complete_optimal_interval_lp_bound"
4.01763,atomic_unconditional_split,R.1.0.0.1.0.0.1,0.409772,0.415385,replaced,0.640663,0.718504,"adaptive_refinement"
4.38281,lp_infeasible,R.1.0.0.1.0.0.0,0.404159,0.409772,empty,0.641252,0.718504,"complete_interval_lp_infeasible"
4.65549,lp_complete,R.1.0.0.1.0.1.0,0.415385,0.420998,open,0.641252,0.718504,"complete_optimal_interval_lp_bound"
4.65552,atomic_unconditional_split,R.1.0.0.1.0.1.0,0.415385,0.420998,replaced,0.641252,0.718504,"adaptive_refinement"
4.93066,lp_complete,R.1.0.0.1.0.1.1,0.420998,0.426612,open,0.641917,0.718504,"complete_optimal_interval_lp_bound"
4.93069,atomic_unconditional_split,R.1.0.0.1.0.1.1,0.420998,0.426612,replaced,0.641917,0.718504,"adaptive_refinement"
5.2035,lp_complete,R.1.0.0.1.1.0,0.426612,0.437838,open,0.641917,0.718504,"complete_optimal_interval_lp_bound"
5.20354,atomic_unconditional_split,R.1.0.0.1.1.0,0.426612,0.437838,replaced,0.641917,0.718504,"adaptive_refinement"
5.47912,lp_complete,R.1.0.0.1.1.1,0.437838,0.449065,open,0.643543,0.718504,"complete_optimal_interval_lp_bound"
5.47915,atomic_unconditional_split,R.1.0.0.1.1.1,0.437838,0.449065,replaced,0.643543,0.718504,"adaptive_refinement"
5.75121,lp_complete,R.1.0.0.1.1.0.1,0.432225,0.437838,open,0.643543,0.718504,"complete_optimal_interval_lp_bound"
5.75124,atomic_unconditional_split,R.1.0.0.1.1.0.1,0.432225,0.437838,replaced,0.643543,0.718504,"adaptive_refinement"
6.0259,lp_complete,R.1.0.0.1.1.0.0,0.426612,0.432225,open,0.644371,0.718504,"complete_optimal_interval_lp_bound"
6.02602,atomic_unconditional_split,R.1.0.0.1.1.0.0,0.426612,0.432225,replaced,0.644371,0.718504,"adaptive_refinement"
6.29453,lp_complete,R.1.0.0.1.0.0.1.0,0.409772,0.412579,open,0.644371,0.718504,"complete_optimal_interval_lp_bound"
6.29456,atomic_unconditional_split,R.1.0.0.1.0.0.1.0,0.409772,0.412579,replaced,0.644371,0.718504,"adaptive_refinement"
6.57209,lp_complete,R.1.0.0.1.0.0.1.1,0.412579,0.415385,open,0.644628,0.718504,"complete_optimal_interval_lp_bound"
6.57212,atomic_unconditional_split,R.1.0.0.1.0.0.1.1,0.412579,0.415385,replaced,0.644628,0.718504,"adaptive_refinement"
6.84143,lp_complete,R.1.0.0.1.0.1.0.1,0.418192,0.420998,open,0.644628,0.718504,"complete_optimal_interval_lp_bound"
6.84147,atomic_unconditional_split,R.1.0.0.1.0.1.0.1,0.418192,0.420998,replaced,0.644628,0.718504,"adaptive_refinement"
7.11649,lp_complete,R.1.0.0.1.0.1.0.0,0.415385,0.418192,open,0.644964,0.718504,"complete_optimal_interval_lp_bound"
7.11661,atomic_unconditional_split,R.1.0.0.1.0.1.0.0,0.415385,0.418192,replaced,0.644964,0.718504,"adaptive_refinement"
7.39286,lp_complete,R.1.0.0.1.0.1.1.0,0.420998,0.423805,open,0.644964,0.718504,"complete_optimal_interval_lp_bound"
7.3929,atomic_unconditional_split,R.1.0.0.1.0.1.1.0,0.420998,0.423805,replaced,0.644964,0.718504,"adaptive_refinement"
7.67189,lp_complete,R.1.0.0.1.0.1.1.1,0.423805,0.426612,open,0.645853,0.718504,"complete_optimal_interval_lp_bound"
7.672,atomic_unconditional_split,R.1.0.0.1.0.1.1.1,0.423805,0.426612,replaced,0.645853,0.718504,"adaptive_refinement"
7.93791,lp_complete,R.1.0.0.1.1.0.0.0,0.426612,0.429418,open,0.645853,0.718504,"complete_optimal_interval_lp_bound"
7.93795,atomic_unconditional_split,R.1.0.0.1.1.0.0.0,0.426612,0.429418,replaced,0.645853,0.718504,"adaptive_refinement"
8.21018,lp_complete,R.1.0.0.1.1.0.0.1,0.429418,0.432225,open,0.646145,0.718504,"complete_optimal_interval_lp_bound"
8.21022,atomic_unconditional_split,R.1.0.0.1.1.0.0.1,0.429418,0.432225,replaced,0.646145,0.718504,"adaptive_refinement"
8.59078,lp_infeasible,R.1.0.0.1.0.0.1.0.0,0.409772,0.411175,empty,0.646145,0.718504,"complete_interval_lp_infeasible"
8.85857,lp_complete,R.1.0.0.1.0.0.1.0.1,0.411175,0.412579,open,0.646226,0.718504,"complete_optimal_interval_lp_bound"
8.85861,atomic_unconditional_split,R.1.0.0.1.0.0.1.0.1,0.411175,0.412579,replaced,0.646226,0.718504,"adaptive_refinement"
9.13146,lp_complete,R.1.0.0.1.0.0.1.1.1,0.413982,0.415385,open,0.646226,0.718504,"complete_optimal_interval_lp_bound"
9.1315,atomic_unconditional_split,R.1.0.0.1.0.0.1.1.1,0.413982,0.415385,replaced,0.646226,0.718504,"adaptive_refinement"
