run_id,child_uid,parent_uid,sibling_uid,creation_time,first_process_time,delay_seconds,creation_node_count,first_process_node_count,delay_processed_nodes,child_estimate,domain_estimate,estimate_lift,estimate_mode
stage1__high_imbalance_seed3202__factory_delta__300s,1,0,2,3.2129159999999999,3.2157909999999998,0.0028749999999999609,0,1,1,1.3860197691885761,0.58921478404014316,0,factory-domain
stage1__high_imbalance_seed3202__factory_delta__300s,2,0,1,3.2129159999999999,3.5706030000000002,0.35768700000000031,0,2,2,1.3860197691885761,1.0642147840401432,0,factory-domain
stage1__high_imbalance_seed3202__factory_delta__300s,5,2,6,3.7074395999999998,3.7100789000000001,0.0026393000000002331,2,3,1,1.5929602116237018,1.0642147840401432,0,factory-domain
stage1__high_imbalance_seed3202__factory_delta__300s,7,5,8,3.7854966000000001,3.7899775,0.0044808999999998989,3,4,1,1.5931906305707044,1.0642147840401432,0,factory-domain
stage1__high_imbalance_seed3202__factory_delta__300s,8,5,7,3.7854966000000001,4.1038646999999999,0.31836809999999982,3,5,2,1.5931906305707044,1.1829647840401432,0,factory-domain
stage1__high_imbalance_seed3202__factory_delta__300s,9,7,10,3.9161849000000002,4.1753172000000003,0.25913230000000009,4,6,2,1.5934887725357114,1.0642147840401432,0,factory-domain
stage1__high_imbalance_seed3202__factory_delta__300s,13,9,14,4.3050451000000001,4.3130113000000003,0.0079662000000002564,6,7,1,1.5946788532438145,1.0642147840401432,0,factory-domain
stage1__high_imbalance_seed3202__factory_delta__300s,14,9,13,4.3050451000000001,4.5709765000000004,0.26593140000000037,6,8,2,1.5946788532438145,1.0939022840401431,0,factory-domain
stage1__high_imbalance_seed3202__factory_delta__300s,15,13,16,4.5040506000000002,4.8518232000000001,0.34777259999999988,7,9,2,1.5990446178476851,1.0642147840401432,0,factory-domain
stage1__high_imbalance_seed3202__factory_delta__300s,16,13,15,4.5040506000000002,5.1378570999999997,0.6338064999999995,7,10,3,1.5990446178476851,1.0790585340401431,0,factory-domain
